File Name,depth_input,vs_input,Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SCPT_36413,17.01,266,17.01,28.452,0.3185,0.0694,363.2863205,306.4905524,373.1189334,320.1524475,285.8274591,484.2756227,1.625539685,2,1
SCPT_36413,17.51,266,17.51,30.1045,0.3161,0.0639,358.6217733,307.9971003,374.9529917,322.4748636,290.3084848,487.5624013,1.588512486,2,1
SCPT_36413,18.01,329,18.01,24.4825,0.2386,0.0666,303.0239122,290.2587193,353.3584409,295.0024248,277.4549718,472.6932651,1.621760088,2,1
SCPT_36413,18.51,329,18.51,23.677,0.2198,0.0679,287.0519337,286.4720188,348.7485447,288.6130834,276.3427955,470.8116451,1.615900286,2,1
SCPT_36413,19.01,168,19.01,7.6287,0.1152,0.0991,190.8746626,234.7889726,285.8300536,207.367477,224.1549246,432.176539,2.11601506,2,1
SCPT_36413,19.51,168,19.51,19.951,0.2047,0.0656,268.1868839,282.0080748,343.314178,274.8201482,271.9737799,472.1281579,1.698446589,2,1
SCPT_36413,20.01,307,20.01,19.8882,0.2161,0.1099,271.8993088,285.384002,347.4240024,276.2719129,275.0037451,478.5088727,1.717519574,2,1
SCPT_36413,20.51,307,20.51,23.442,0.255,0.1164,295.7438864,297.761836,362.4926699,292.6671103,287.4526673,492.5782726,1.670005505,2,1
SCPT_36413,21.01,373,21.01,22.691,0.2397,0.1131,282.8391092,294.8103301,358.8995322,287.149198,286.5547659,491.5002103,1.669849208,2,1
SCPT_36413,21.51,373,21.51,23.14,0.2341,0.1178,277.0988371,294.7664054,358.8460588,286.5739486,288.6825265,492.9878907,1.650197151,2,1
SCPT_36413,22.01,161,22.01,20.778,0.2084,0.1454,256.3233953,287.7869175,350.3492908,274.3813912,283.3150491,488.0334579,1.679159344,2,1
SCPT_36413,22.51,161,22.51,23.05,0.2425,0.168,275.6274297,298.1786157,363.0000539,286.48699,293.0447189,500.9646104,1.66398409,2,1
SCPT_36413,23.01,280,23.01,25.516,0.2765,0.1258,294.1140514,308.0093795,374.9679402,298.2988014,302.4630678,512.8087664,1.644718108,2,1
SCPT_36413,23.51,280,23.51,31.38,0.313,0.101,317.3810443,319.3602749,388.7864217,317.7192768,316.7191018,524.7865143,1.559839973,2,1
SCPT_36413,24.01,343,24.01,23.467,0.2154,0.1133,253.1130677,294.6168627,358.6640067,280.5022303,296.1911835,501.4900248,1.614924549,2,1
SCPT_36413,24.51,343,24.51,19.433,0.1756,0.1735,222.538821,282.1190477,343.4492754,260.1631565,285.0365393,490.2154499,1.666969708,2,1
SCPT_36413,25.01,256,25.01,32.6944,0.2694,0.0661,288.6163738,312.6434522,380.60942,311.5104907,320.1109977,522.9272928,1.484370227,2,1
SCPT_36413,25.51,256,25.51,23.953,0.2126,0.1037,244.8900548,296.4337292,360.8758442,279.3126686,301.7858749,508.449692,1.598184862,2,1
SCPT_36413,26.01,310,26.01,24.941,0.2175,0.1362,246.4476401,298.8768443,363.8500713,282.1930884,305.7676643,512.6218706,1.580626294,2,1
SCPT_36413,26.51,310,26.51,22.287,0.1958,0.1626,228.7623684,292.4459259,356.0211272,270.0164246,299.8234607,507.6842002,1.616511064,2,1
SCPT_36413,27.01,207,27.01,18.179,0.1563,0.1853,198.6987913,278.9481178,339.589013,248.590134,287.2488715,494.6191881,1.672649021,2,1
SCPT_36413,27.51,207,27.51,11.4428,0.11,0.1957,156.4721661,255.7043283,311.2922258,210.8903651,262.3375463,473.1131976,1.854484871,2,1
SCPT_36413,28.01,283,28.01,19.71,0.2101,0.2307,224.2263532,295.8020862,360.1068875,262.4089071,300.8618374,519.0701321,1.714122286,2,1
SCPT_36413,28.51,283,28.51,20.1647,0.159,0.228,197.9210029,283.1882333,344.7508928,253.5898156,296.4041124,502.9324485,1.614134618,2,1
SCPT_36413,29,218,29,29.375,0.1463,0.2259,203.0633584,281.222459,342.3577762,275.4292902,312.4238081,500.8643838,,2,1
SCPT_182797,1.01,98,1.01,1.916,0.0138,0.0135,4067.122487,107.6453561,131.0465204,356.037387,68.12304966,154.4994974,2.438561932,2,1
SCPT_182797,1.51,102,1.51,0.628,0.0106,0.18,1518.56452,87.01221278,105.9279112,274.3738335,63.47167946,163.9213745,3.038850235,2,1
SCPT_182797,2.01,75,2.01,0.422,0.0105,0.0537,946.6579102,83.50675415,101.6603964,221.5890936,64.85000766,175.4891534,3.271590628,2,1
SCPT_182797,2.51,85,2.51,0.248,0.0048,0.1282,483.7585214,70.19820593,85.45868547,158.9522202,59.87853721,167.0157816,3.424822949,2,1
SCPT_182797,3.01,96,3.01,0.248,0.0043,0.1422,369.6400409,71.04411329,86.48848575,143.9654273,62.40770797,172.3879561,3.404075119,2,1
SCPT_182797,3.51,105,3.51,0.28,0.0053,0.1625,336.2315469,75.29250567,91.66044169,141.7683961,67.44020086,184.3262927,3.373267761,2,1
SCPT_182797,4.01,98,4.01,0.549,0.0217,-0.0197,582.9059297,102.4885609,124.7686828,196.57236,86.67952727,230.1271624,3.279682144,2,1
SCPT_182797,4.51,101,4.51,0.327,0.0052,0.1732,241.530472,80.84687896,98.42228743,129.2655311,73.824762,196.134733,3.27951734,2,1
SCPT_182797,5.01,105,5.01,0.375,0.0091,0.1637,275.261863,87.93098346,107.0464146,138.9291383,81.21451384,216.8412551,3.310995681,2,1
SCPT_182797,5.51,106,5.51,0.391,0.0057,0.1873,209.1928971,87.19239517,106.1472637,126.5170167,80.69916361,209.0821461,3.193193862,2,1
SCPT_182797,6.01,111,6.01,0.375,0.0051,0.2184,176.0579623,85.99077044,104.6844162,117.3190032,81.42049782,210.5944643,3.19667053,2,1
SCPT_182797,6.51,119,6.51,0.38,0.0049,0.2115,159.6438902,87.13061003,106.072047,113.4171969,83.13204239,213.8019365,3.181720955,2,1
SCPT_182797,7.01,117,7.01,0.591,0.0137,0.1818,247.2800898,105.3712021,128.2779852,144.7160208,98.48811748,249.810009,3.129549013,2,1
SCPT_182797,7.51,124,7.51,0.459,0.0066,0.2692,153.3584849,93.8334455,114.2320206,115.2013447,91.11059837,230.7463208,3.127948112,2,1
SCPT_182797,8.01,122,8.01,1.183,0.0221,0.1727,268.596493,130.0019248,158.2632128,166.6992499,117.5227714,276.3693421,2.823115044,2,1
SCPT_182797,8.51,125,8.51,0.496,0.0072,0.281,138.2954773,97.6238177,118.8463868,112.3123198,96.0829214,241.0081467,3.099590879,2,1
SCPT_182797,9.01,126,9.01,0.565,0.0084,0.2857,143.8887297,102.6634361,124.9815744,116.8726978,100.7491689,249.7046289,3.053779191,2,1
SCPT_182797,9.51,131,9.51,0.544,0.0059,0.2994,116.6269452,100.052697,121.8032833,107.2675087,98.77771266,241.7094441,3.008755516,2,1
SCPT_182797,10.01,132,10.01,0.544,0.0096,0.2903,130.0623398,103.7139393,126.2604478,111.3342396,104.3261668,260.860468,3.102914293,2,1
SCPT_182797,10.51,142,10.51,0.57,0.0068,0.3585,106.9976474,102.437493,124.7065133,104.1866185,103.4588382,252.6067057,3.007945341,2,1
SCPT_182797,11.01,144,11.01,0.612,0.0078,0.3245,111.8412001,106.4091627,129.5415893,107.6284561,107.0953845,260.3311914,2.992717407,2,1
SCPT_182797,11.51,144,11.51,0.655,0.0059,0.3381,98.32038421,106.9986494,130.2592254,103.9467193,106.9833584,254.0169864,2.902093307,2,1
SCPT_182797,12.01,144,12.01,0.639,0.0059,0.3789,90.71403904,106.2656167,129.3668377,100.0393513,107.8707305,256.7175765,2.916266969,2,1
