File Name,depth_input,vs_input,Depth,Qc,Fs,u,A07-H,A07-P,R09,Mc15,Mc18
SCPT_184148.csv,2.01,128,2.01,0.835,0.027,0.042,0.206425655,0.009715361,-0.421179134,0.503293518,-0.443376938
SCPT_184148.csv,2.51,126,2.51,0.75,0.019,0.061,0.213613334,0.01690304,-0.327474398,0.47041366,-0.468852568
SCPT_184148.csv,3.01,137,3.01,0.775,0.016,0.105,0.283789955,0.087079661,-0.185220702,0.513153779,-0.409014964
SCPT_184148.csv,3.51,137,3.51,0.826,0.019,0.145,0.242611736,0.045901442,-0.185490785,0.44699092,-0.47070713
SCPT_184148.csv,4.01,151,4.01,0.894,0.022,0.244,0.304299283,0.107588989,-0.083251306,0.483707052,-0.426745419
SCPT_184148.csv,4.51,154,4.51,1.047,0.02,0.359,0.289145809,0.092435515,-0.025011696,0.455875024,-0.425580366
SCPT_184148.csv,5.01,176,5.01,0.852,0.008,0.427,0.52643928,0.329728986,0.315957312,0.665908038,-0.198006162
SCPT_184148.csv,5.51,175,5.51,0.979,0.012,0.424,0.44890379,0.252193496,0.244763801,0.580102536,-0.281510404
SCPT_184148.csv,6.01,179,6.01,1.149,0.011,0.413,0.427968999,0.231258704,0.272463196,0.562720545,-0.270759561
SCPT_184148.csv,6.51,200,6.51,1.132,0.01,0.422,0.539262972,0.342552678,0.41550081,0.661493029,-0.167545793
SCPT_184148.csv,7.01,204,7.01,2.923,0.081,-0.016,0.171331334,-0.025378961,-0.039697236,0.350497498,-0.445426871
SCPT_184148.csv,7.51,178,7.51,3.704,0.106,-0.041,-0.043009188,-0.239719482,-0.234838941,0.138581704,-0.635915482
SCPT_184148.csv,8.01,149,8.01,1.157,0.021,-0.028,0.131039128,-0.065671166,0.013276124,0.244751903,-0.610990238
SCPT_184148.csv,8.51,172,8.51,1.234,0.021,-0.02,0.25476532,0.058055025,0.164392101,0.362188856,-0.483238301
SCPT_184148.csv,9.01,154,9.01,1.633,0.031,-0.007,0.053033755,-0.143676539,-0.032577128,0.163106781,-0.660928325
SCPT_184148.csv,9.51,158,9.51,1.497,0.0313,0.003,0.088593001,-0.108117294,0.017646743,0.185457021,-0.649558666
SCPT_184148.csv,10.01,200,10.01,1.403,0.027,0.016,0.343104927,0.146394633,0.301726796,0.428538722,-0.407108782
SCPT_184148.csv,10.51,179,10.51,1.463,0.014,0.021,0.267160688,0.070450394,0.292357813,0.352539232,-0.445300763
SCPT_184148.csv,11.01,218,11.01,2.448,0.055,0.048,0.252415438,0.055705143,0.209751398,0.349032409,-0.441635378
SCPT_184148.csv,11.51,176,11.51,1.556,0.036,0.185,0.16328798,-0.033422314,0.158725395,0.223105335,-0.608433567
SCPT_184148.csv,12.01,234,12.01,1.565,0.036,0.28,0.446607812,0.249897518,0.462238951,0.495290441,-0.334397549
SCPT_184148.csv,12.51,156,12.51,1.794,0.044,0.371,-0.004900497,-0.201610791,0.014368082,0.042165491,-0.777279944
SCPT_184148.csv,13.01,221,13.01,1.539,0.028,0.523,0.416416249,0.219705955,0.490806373,0.439169486,-0.378995715
SCPT_184148.csv,13.51,201,13.51,1.548,0.039,0.593,0.292691284,0.09598099,0.360910539,0.305485501,-0.526514185
SCPT_184148.csv,14.01,287,14.01,1.76,0.029,0.732,0.646619762,0.449909468,0.750140703,0.65766761,-0.141966437
SCPT_184148.csv,14.51,314,14.51,1.955,0.03,0.841,0.711085845,0.514375551,0.824545979,0.719885008,-0.066112311
SCPT_184148.csv,15.01,212,15.01,1.87,0.037,0.912,0.30983719,0.113126896,0.42727775,0.306654302,-0.494425029
SCPT_184148.csv,15.51,316,15.51,2.83,0.029,1.498,0.656162977,0.459452683,0.789155076,0.657256565,-0.07495471
SCPT_184148.csv,16.01,261,16.01,2.906,0.03,1.587,0.455169443,0.258459149,0.596936123,0.45058427,-0.278807147
SCPT_184148.csv,16.51,260,16.51,5.216,0.132,1.033,0.17397389,-0.022736404,0.222256242,0.230989788,-0.487363609
SCPT_184148.csv,17.01,252,17.01,3.305,0.124,0.459,0.219646104,0.02293581,0.285174691,0.26233865,-0.514660221
SCPT_184148.csv,17.51,256,17.51,2.371,0.027,1.17,0.463420431,0.266710136,0.652799978,0.444388003,-0.305605927
SCPT_184148.csv,18.01,245,18.01,2.567,0.035,1.054,0.372733666,0.176023372,0.552889345,0.359664889,-0.390972588
SCPT_184148.csv,18.51,261,18.51,4.502,0.163,0.201,0.152535658,-0.044174636,0.22630091,0.206730092,-0.538788014
SCPT_184148.csv,19.01,234,19.01,3.195,0.049,0.678,0.235425052,0.038714758,0.401737508,0.239263752,-0.495942171
SCPT_184148.csv,19.51,256,19.51,4.231,0.101,0.457,0.193916433,-0.002793861,0.319195255,0.221426142,-0.508761556
SCPT_184148.csv,20,256,20,3.28,0.046,1.125,0.335116127,0.138405833,0.528375314,0.319579054,-0.407868281
SCPT_14539.csv,0.1,391.89,0.1,4.07,0.0394,-0.0031,1.367532916,1.170822622,0.361091501,2.196985265,1.373903983
SCPT_14539.csv,0.5,391.89,0.5,2.818,0.0514,-0.0071,1.201736019,1.005025725,0.405546527,1.780430764,0.934873141
SCPT_14539.csv,1,391.89,1,20.387,0.2689,-0.0046,0.649472851,0.452762556,0.226438934,1.165438348,0.529752085
SCPT_14539.csv,1.5,391.89,1.5,14.014,0.1629,-0.0164,0.710903659,0.514193365,0.351506537,1.148295949,0.495099629
SCPT_14539.csv,2,391.89,2,17.475,0.2251,0.0008,0.605608672,0.408898378,0.276556863,1.009694568,0.378639708
SCPT_14539.csv,2.5,391.89,2.5,19.596,0.3697,0.0003,0.486572425,0.289862131,0.144047918,0.889984648,0.256837563
SCPT_14539.csv,3,391.89,3,15.62,0.3006,0,0.521058067,0.324347773,0.207912662,0.889128259,0.239286812
SCPT_14539.csv,3.5,391.89,3.5,13.717,0.2698,-0.0067,0.533075208,0.336364914,0.24546621,0.873954565,0.21530101
SCPT_14539.csv,4,319.83,4,10.963,0.1876,-0.0114,0.391886115,0.19517582,0.145409224,0.696072709,0.027222355
SCPT_14539.csv,4.5,319.83,4.5,7.732,0.1272,-0.0067,0.472594675,0.275884381,0.255754243,0.745857601,0.0505187
SCPT_14539.csv,5,319.83,5,5.471,0.1032,-0.0112,0.533440645,0.336730351,0.328290673,0.783732482,0.053604129
SCPT_14539.csv,5.5,319.83,5.5,6.694,0.0825,-0.0048,0.519135659,0.322425365,0.36808067,0.746765481,0.057100874
SCPT_14539.csv,6,424.35,6,16.04,0.2269,0.0051,0.555462178,0.358751884,0.382934778,0.795535423,0.179866867
SCPT_14539.csv,6.5,424.35,6.5,7.192,0.1266,-0.0091,0.720144021,0.523433727,0.575505238,0.937216879,0.241403718
SCPT_14539.csv,7,424.35,7,3.067,0.0434,0.1525,0.959619933,0.762909638,0.870526504,1.128199223,0.368135693
SCPT_14539.csv,7.5,424.35,7.5,3.677,0.0359,1.2042,0.962720859,0.766010565,0.91813609,1.098644929,0.374002036
SCPT_14539.csv,8,315.78,8,2.653,0.0572,0.4005,0.654974593,0.458264299,0.575945713,0.793530107,0.004020219
SCPT_14539.csv,8.5,315.78,8.5,8.446,0.1045,-0.0652,0.393994167,0.197283873,0.321714192,0.559905638,-0.098229337
SCPT_14539.csv,9,315.78,9,5.336,0.0184,-0.0369,0.626740247,0.430029953,0.642356933,0.754300218,0.116496521
SCPT_14539.csv,9.5,315.78,9.5,4.468,0.0348,0.0027,0.585653785,0.388943491,0.591714859,0.711941494,0.021286602
SCPT_14539.csv,10,409.65,10,3.546,0.04,0.8168,0.879049397,0.682339102,0.896553073,0.979661951,0.252172991
SCPT_14539.csv,10.5,409.65,10.5,2.606,0.0254,0.7656,0.968878919,0.772168625,1.026623473,1.048143636,0.301145243
SCPT_14539.csv,11,409.65,11,3.996,0.0576,1.003,0.814447313,0.617737019,0.837225934,0.905696137,0.179771805
SCPT_14539.csv,11.5,409.65,11.5,2.795,0.0345,1.2205,0.931446772,0.734736477,1.003458137,0.987355789,0.237803948
SCPT_14539.csv,12,428.49,12,3.802,0.0943,1.0995,0.809360513,0.612650219,0.828233232,0.892722065,0.139005843
SCPT_14539.csv,12.5,428.49,12.5,8.039,0.1208,0.1716,0.641517131,0.444806837,0.644478253,0.752994225,0.090941763
SCPT_14539.csv,13,428.49,13,9.177,0.2768,-0.0525,0.509530425,0.312820131,0.477002401,0.6542057,-0.027751467
SCPT_14539.csv,13.5,428.49,13.5,4.038,0.1257,-0.0491,0.729797188,0.533086894,0.761675932,0.827450769,0.07139689
SCPT_14539.csv,14,406.81,14,3.635,0.0708,0.8841,0.771358926,0.574648632,0.858180585,0.828204875,0.085677845
SCPT_14539.csv,14.5,406.81,14.5,5.255,0.0827,1.537,0.696748257,0.500037963,0.776925822,0.752480349,0.053875438
SCPT_14539.csv,15,406.81,15,4.702,0.0543,2.1108,0.767383334,0.570673039,0.883802662,0.79398509,0.100811566
SCPT_14539.csv,15.5,406.81,15.5,3.772,0.0734,-0.0605,0.727984018,0.531273724,0.838385174,0.791588435,0.05496461
SCPT_14539.csv,16,423.88,16,5.39,0.2099,0.0199,0.59292024,0.396209946,0.648977185,0.685258379,-0.051196965
SCPT_14539.csv,16.5,423.88,16.5,4.841,0.1945,0.0084,0.616172623,0.419462329,0.690672056,0.698497447,-0.048281378
SCPT_14539.csv,17,423.88,17,5.465,0.1208,0.3464,0.650858579,0.454148285,0.756714196,0.712271917,0.00518709
SCPT_14539.csv,17.5,423.88,17.5,5.897,0.1559,1.3672,0.619694284,0.42298399,0.725658083,0.672086401,-0.03586995
SCPT_14539.csv,18,352.91,18,5.808,0.2241,-0.0529,0.373793824,0.17708353,0.467408825,0.453088602,-0.273296065
SCPT_14539.csv,18.5,352.91,18.5,16.707,0.1354,-0.0396,0.309365487,0.112655193,0.342694394,0.335142807,-0.22254511
SCPT_14539.csv,19,352.91,19,12.23,0.3707,-0.0496,0.18744142,-0.009268874,0.242507486,0.289053537,-0.357914618
SCPT_14539.csv,19.5,352.91,19.5,7.849,0.2487,-0.0599,0.302491707,0.105781412,0.406786917,0.378826287,-0.309315525
SCPT_14539.csv,20,487.72,20,12.169,0.5186,-0.064,0.458666061,0.261955767,0.519679749,0.571176036,-0.090972586
SCPT_14539.csv,20.5,487.72,20.5,18.781,0.6071,-0.0282,0.370332556,0.173622261,0.406698403,0.488744581,-0.120913961
SCPT_14539.csv,21,487.72,21,15.252,0.398,-0.0429,0.458678319,0.261968025,0.52854397,0.547062959,-0.070579044
SCPT_14539.csv,21.5,487.72,21.5,8.344,0.4222,0.0038,0.538351073,0.341640779,0.657678392,0.62247841,-0.079742345
SCPT_14539.csv,22,554.38,22,7.518,0.4056,1.1631,0.698833967,0.502123673,0.840047292,0.762536426,0.048536123
SCPT_14539.csv,22.5,554.38,22.5,11.407,0.4404,0.4057,0.607684618,0.410974324,0.72339112,0.689419252,0.029064156
SCPT_14539.csv,23,554.38,23,10.619,0.5037,0.0626,0.595860905,0.399150611,0.72098583,0.682470286,0.006574534
SCPT_14539.csv,23.5,554.38,23.5,15.14,0.5276,0.0752,0.532730397,0.336020103,0.636592814,0.621567746,-0.007517766
SCPT_14539.csv,24,554.38,24,6.564,0.1315,2.5555,0.865979371,0.669269077,1.094625202,0.851375989,0.173953302
SCPT_156310.csv,0.51,186,0.51,3.739,0.0478,-0.0006,0.414366241,0.217655946,-0.268499296,0.994996086,0.191975539
SCPT_156310.csv,1.01,132,1.01,7.299,0.0432,0.0016,-0.091718887,-0.288429181,-0.458908411,0.374169366,-0.315638751
SCPT_156310.csv,1.51,132,1.51,9.786,0.0765,0.0008,-0.239341022,-0.436051316,-0.564129308,0.172715681,-0.493843385
SCPT_156310.csv,2.01,157,2.01,6.742,0.0668,0.0026,-0.043819619,-0.240529914,-0.368031472,0.331552219,-0.372380238
SCPT_156310.csv,2.51,175,2.51,6.636,0.0993,-0.0016,-0.007267029,-0.203977323,-0.34097096,0.347712512,-0.371463775
SCPT_156310.csv,3.01,179,3.01,6.361,0.1217,-0.0018,-0.025308795,-0.22201909,-0.353565361,0.309022916,-0.420953796
SCPT_156310.csv,3.51,152,3.51,4.838,0.1048,-0.0028,-0.1491362,-0.345846494,-0.465414034,0.154615171,-0.601878156
SCPT_156310.csv,4.01,190,4.01,12.076,0.2519,-0.002,-0.182314232,-0.379024526,-0.457875839,0.136227329,-0.533204043
SCPT_156310.csv,4.51,200,4.51,12.686,0.2184,0.0008,-0.131037797,-0.327748092,-0.365215862,0.159602229,-0.493452897
SCPT_156310.csv,5.01,191,5.01,13.133,0.2318,-0.0024,-0.202757448,-0.399467742,-0.420661974,0.074400746,-0.574094267
SCPT_156310.csv,5.51,227,5.51,8.95,0.1679,-0.0032,0.049897546,-0.146812749,-0.146709111,0.302619928,-0.380721701
SCPT_156310.csv,6.01,222,6.01,6.517,0.0806,-0.0026,0.149286753,-0.047423541,0.011041773,0.362793852,-0.327219288
SCPT_156310.csv,6.51,236,6.51,3.965,0.056,-0.0038,0.311666402,0.114956108,0.188590698,0.503510978,-0.235267059
SCPT_156310.csv,7.01,259,7.01,5.403,0.1103,-0.0036,0.275066832,0.078356538,0.134926615,0.475113403,-0.251403068
SCPT_156310.csv,7.51,195,7.51,6.361,0.0906,-0.0032,-0.018407427,-0.215117721,-0.118548145,0.164956249,-0.528293154
SCPT_156310.csv,8.01,216,8.01,11.179,0.1654,0.0006,-0.071431082,-0.268141377,-0.182671016,0.118163178,-0.524742629
SCPT_156310.csv,8.51,252,8.51,9.339,0.2264,-0.0024,0.055489267,-0.141221027,-0.068843811,0.255320543,-0.425392352
SCPT_156310.csv,9.01,238,9.01,13.928,0.2117,-0.0012,-0.048588538,-0.245298833,-0.149916284,0.130305201,-0.49122581
SCPT_156310.csv,9.51,243,9.51,9.327,0.175,-0.0016,0.03950031,-0.157209984,-0.040220191,0.209625653,-0.456382012
SCPT_156310.csv,10.01,218,10.01,8.676,0.1413,0.0042,-0.0381023,-0.234812594,-0.093564633,0.114986917,-0.549569794
SCPT_156310.csv,10.51,201,10.51,14.761,0.2072,-0.0026,-0.239322463,-0.436032757,-0.311034061,-0.088051642,-0.69678829
SCPT_156310.csv,11.01,210,11.01,15.793,0.2063,-0.0008,-0.207014779,-0.403725074,-0.271955744,-0.06653952,-0.664678467
SCPT_156310.csv,11.51,194,11.51,9.421,0.1058,0.0081,-0.144262935,-0.34097323,-0.155918747,-0.028315607,-0.664529597
SCPT_156310.csv,12.01,207,12.01,7.361,0.1022,0.026,-0.050411846,-0.24712214,-0.043761232,0.063128226,-0.604101021
SCPT_156310.csv,12.51,212,12.51,24.073,0.1074,0.0123,-0.123912164,-0.320622458,-0.203408103,-0.099087606,-0.605773006
SCPT_156310.csv,13.01,259,13.01,22.573,0.1435,0.002,0.020707953,-0.176002341,-0.041182623,0.075472495,-0.452640923
SCPT_156310.csv,13.51,256,13.51,21.323,0.0896,0.0159,0.086262313,-0.110447981,0.030966475,0.100632718,-0.412183713
SCPT_156310.csv,14.01,256,14.01,26.638,0.103,-0.0032,0.059660094,-0.1370502,-0.025919155,0.046914293,-0.441143504
SCPT_156310.csv,14.51,264,14.51,24.486,0.1157,-0.0157,0.063725995,-0.132984299,0.000533699,0.070417023,-0.43373568
SCPT_156310.csv,15.01,247,15.01,23.058,0.0962,0.0028,0.025335629,-0.171374665,-0.028225792,0.018410207,-0.484428805
SCPT_156310.csv,15.51,254,15.51,24.284,0.2191,0.004,-0.099202193,-0.295912487,-0.140587294,-0.038530574,-0.572159474
SCPT_156310.csv,16.01,274,16.01,32.747,0.177,0.0091,0.009883735,-0.18682656,-0.079441648,0.003098058,-0.478866304
SCPT_156310.csv,16.51,266,16.51,30.073,0.9031,-0.0173,-0.333574061,-0.530284355,-0.39527359,-0.158080296,-0.727507046
SCPT_156310.csv,17,278,17,20.024,0.1351,-0.0125,0.062661808,-0.134048486,0.060630331,0.091372257,-0.448733092
SCPT_57343.csv,0.1,72,0.1,3.2054,0.0356,-0.0001,-0.280270646,-0.47698094,-1.467083065,0.54547615,-0.305459297
SCPT_57343.csv,0.5,83,0.5,7.1631,0.0599,-0.0005,-0.503403412,-0.700113707,-1.039870694,0.081248179,-0.644065997
SCPT_57343.csv,1,101,1,11.0476,0.0736,-0.0092,-0.46171173,-0.658422024,-0.818368601,0.005346853,-0.653134433
SCPT_57343.csv,1.5,116,1.5,14.4174,0.0941,-0.0088,-0.426937898,-0.623648193,-0.720699754,-0.027633008,-0.651160171
SCPT_57343.csv,2,129,2,13.541,0.1057,0.0016,-0.369048611,-0.565758906,-0.646597467,-0.002004128,-0.632369531
SCPT_57343.csv,2.5,145,2.5,15.415,0.1276,0.0057,-0.317195143,-0.513905437,-0.571212082,0.018589651,-0.597341104
SCPT_57343.csv,3,164,3,16.6212,0.1447,0.0127,-0.24132513,-0.438035424,-0.477540881,0.069750014,-0.537242367
SCPT_57343.csv,3.5,144,3.5,17.6734,0.167,0.0159,-0.417531906,-0.614242201,-0.642270199,-0.123892455,-0.725382895
SCPT_57343.csv,4,138,4,14.4464,0.1353,0.021,-0.428969893,-0.625680188,-0.630545801,-0.157069734,-0.772869092
SCPT_57343.csv,4.5,140,4.5,16.4004,0.1313,0.0274,-0.433586561,-0.630296856,-0.612132524,-0.19120178,-0.785316962
SCPT_57343.csv,5,155,5,16.9253,0.1549,0.0314,-0.373056196,-0.56976649,-0.547597307,-0.136965341,-0.731911952
SCPT_57343.csv,5.5,161,5.5,17.5659,0.1585,0.0377,-0.353036346,-0.54974664,-0.515705091,-0.132738832,-0.721307819
SCPT_57343.csv,6,146,6,15.2133,0.1292,0.0427,-0.419674795,-0.616385089,-0.56010153,-0.217055434,-0.813484308
SCPT_57343.csv,6.5,170,6.5,12.3388,0.1223,0.0473,-0.252234112,-0.448944406,-0.379396235,-0.05240341,-0.672858589
SCPT_57343.csv,7,181.5,7,13.6397,0.11,0.0505,-0.189025063,-0.385735357,-0.298967929,-0.013184454,-0.613112867
SCPT_57343.csv,7.5,185.5,7.5,11.5153,0.1351,0.0537,-0.190054254,-0.386764548,-0.299382746,-0.003244276,-0.63423549
SCPT_57343.csv,8,207.5,8,16.2442,0.1674,0.0631,-0.148764966,-0.34547526,-0.260058176,0.023553142,-0.568901536
SCPT_57343.csv,8.5,228,8.5,17.3664,0.1919,0.0549,-0.089015821,-0.285726116,-0.198231961,0.079957563,-0.508276078
SCPT_57343.csv,9,225,9,4.0044,0.1722,0.057,0.106111904,-0.09059839,-0.014131128,0.271081347,-0.511044206
SCPT_57343.csv,9.5,221.5,9.5,15.9756,0.1936,0.0673,-0.1261883,-0.322898595,-0.214947787,0.03140212,-0.56586806
SCPT_57343.csv,10,204,10,16.3167,0.1984,0.0685,-0.220518801,-0.417229095,-0.301918668,-0.070234992,-0.664488028
SCPT_57343.csv,10.5,228.5,10.5,14.8046,0.1927,0.0741,-0.099805967,-0.296516261,-0.16754712,0.04604123,-0.558906484
SCPT_57343.csv,11,233.5,11,15.7093,0.2017,0.0825,-0.096419294,-0.293129589,-0.15941032,0.04242449,-0.555403205
SCPT_57343.csv,11.5,234,11.5,18.8351,0.2299,0.0873,-0.136202167,-0.332912462,-0.204584177,-0.004787263,-0.582865524
SCPT_57343.csv,12,262.5,12,18.4415,0.2396,0.0889,-0.031608447,-0.228318741,-0.091980869,0.097922114,-0.483919298
SCPT_57343.csv,12.5,254,12.5,17.3614,0.224,0.0967,-0.053494145,-0.25020444,-0.100574329,0.06793575,-0.517965231
SCPT_57343.csv,13,263.5,13,16.357,0.2156,0.099,-0.010272162,-0.206982456,-0.044769363,0.105505305,-0.485759221
SCPT_57343.csv,13.5,244.5,13.5,14.7347,0.2004,0.1093,-0.068609361,-0.265319655,-0.086660758,0.041284419,-0.559868417
SCPT_57343.csv,14,204,14,15.2168,0.1968,0.1082,-0.254517328,-0.451227623,-0.266690043,-0.153052583,-0.748046428
SCPT_57343.csv,14.5,276,14.5,13.9362,0.1645,0.1182,0.078820754,-0.117889541,0.084292611,0.167012012,-0.43068706
SCPT_57343.csv,15,250,15,16.0315,0.1787,0.0981,-0.049404425,-0.246114719,-0.049985677,0.031605741,-0.550004308
SCPT_57343.csv,15.5,201.5,15.5,15.9083,0.1632,0.1211,-0.25422223,-0.450932524,-0.246492021,-0.184539717,-0.762119424
SCPT_57343.csv,16,229,16,17.5141,0.193,0.1214,-0.164347988,-0.361058282,-0.160967323,-0.093201275,-0.664733633
SCPT_57343.csv,16.5,276,16.5,16.6716,0.1915,0.134,0.023758729,-0.172951565,0.038767323,0.092669806,-0.484460874
SCPT_57343.csv,17,256.5,17,17.6273,0.2058,0.1255,-0.069319109,-0.266029403,-0.054100689,-0.002905803,-0.575060579
SCPT_57343.csv,17.5,259,17.5,18.0425,0.2048,0.1423,-0.064186384,-0.260896678,-0.045266564,-0.004213153,-0.572234089
SCPT_57343.csv,18,227.5,18,11.7544,0.1997,0.1376,-0.151270895,-0.347981189,-0.083056371,-0.077925063,-0.702589931
SCPT_57343.csv,18.5,244.5,18.5,12.1448,0.1252,0.0583,-0.020312669,-0.217022963,0.056902281,0.020571129,-0.577001093
SCPT_57343.csv,19,240.5,19,18.769,0.1832,0.1039,-0.133189483,-0.329899778,-0.102287705,-0.097617129,-0.652951219
SCPT_57343.csv,19.5,259.5,19.5,19.1654,0.1967,0.1563,-0.073369261,-0.270079556,-0.038817074,-0.037712707,-0.592884229
SCPT_57343.csv,20,259.5,20,16.6424,0.1759,0.1597,-0.047998768,-0.244709062,0.010302068,-0.01514862,-0.583715773
SCPT_192469.csv,0.51,250,0.51,2.046,0.122,0.001,0.730357346,0.533647052,-0.359888144,1.299761852,0.370342074
SCPT_192469.csv,1.01,202,1.01,2.855,0.13,0.046,0.361578514,0.16486822,-0.392331364,0.843362376,-0.026447065
SCPT_192469.csv,1.51,192,1.51,1.952,0.091,0.124,0.372946744,0.176236449,-0.317807398,0.765145079,-0.129784348
SCPT_192469.csv,2.01,178,2.01,0.989,0.058,0.209,0.454776507,0.258066213,-0.198592748,0.745210679,-0.214274994
SCPT_192469.csv,2.51,164,2.51,0.895,0.049,0.124,0.374358724,0.17764843,-0.207118945,0.629913458,-0.329735573
SCPT_192469.csv,3.01,134,3.01,0.733,0.031,0.166,0.235095427,0.038385133,-0.260111464,0.444139874,-0.516725585
SCPT_192469.csv,3.51,176,3.51,0.622,0.031,0.197,0.533107853,0.336397559,0.082607122,0.697707761,-0.281746286
SCPT_192469.csv,4.01,181,4.01,0.537,0.03,0.129,0.574150534,0.37744024,0.164557573,0.712579293,-0.282076528
SCPT_192469.csv,4.51,138,4.51,1.21,0.025,0.607,0.14720672,-0.049503574,-0.143162039,0.306819626,-0.565358661
SCPT_192469.csv,5.01,142,5.01,1.074,0.03,0.575,0.176424063,-0.020286231,-0.11263233,0.308200906,-0.586204893
SCPT_192469.csv,5.51,142,5.51,1.04,0.025,0.532,0.182857264,-0.013853031,-0.058026932,0.301520191,-0.586332601
SCPT_192469.csv,6.01,176,6.01,0.938,0.015,0.613,0.457188006,0.260477711,0.293398821,0.549293091,-0.326480072
SCPT_192469.csv,6.51,192,6.51,1.074,0.019,0.196,0.449274803,0.252564509,0.282948802,0.574970984,-0.291419583
SCPT_192469.csv,7.01,190,7.01,2.011,0.054,0.01,0.208141245,0.011430951,0.020137364,0.366908067,-0.461044889
SCPT_192469.csv,7.51,216,7.51,1.44,0.021,0.019,0.470033598,0.273323304,0.364384298,0.602493553,-0.22497016
SCPT_192469.csv,8.01,160,8.01,1.474,0.035,0.062,0.119723718,-0.076986576,-0.006446078,0.238711379,-0.607961965
SCPT_192469.csv,8.51,128,8.51,1.935,0.067,0,-0.222893105,-0.419603399,-0.370641625,-0.094347363,-0.932853501
SCPT_192469.csv,9.01,133,9.01,0.955,0.016,0.01,0.06419671,-0.132513584,0.032827898,0.148650017,-0.717580173
SCPT_192469.csv,9.51,166,9.51,2.514,0.196,0.24,-0.120932959,-0.317643253,-0.312972037,0.007935233,-0.842486713
SCPT_192469.csv,10.01,149,10.01,0.963,0.014,0.348,0.200954165,0.00424387,0.245805534,0.242869675,-0.613313774
SCPT_192469.csv,10.51,160,10.51,1.406,0.053,0.204,0.069986549,-0.126723745,0.018816028,0.135557378,-0.730279171
SCPT_192469.csv,11.01,137,11.01,1.415,0.035,0.384,-0.048079402,-0.244789696,-0.040164682,0.000965461,-0.843335199
SCPT_192469.csv,11.51,157,11.51,2.207,0.093,0.073,-0.108990291,-0.305700585,-0.163151424,-0.020236802,-0.848638645
SCPT_192469.csv,12.01,162,12.01,1.585,0.103,0.025,-0.025828426,-0.222538721,-0.081144967,0.038486631,-0.838873605
SCPT_192469.csv,12.51,181,12.51,0.716,0.01,0.022,0.424658433,0.227948138,0.610920917,0.446046986,-0.42923326
SCPT_192469.csv,13.01,168,13.01,0.58,0.006,0.079,0.429261576,0.232551282,0.715031856,0.433351547,-0.445715217
SCPT_192469.csv,13.51,244,13.51,1.023,0.01,0.204,0.653276448,0.456566153,0.843083114,0.671958169,-0.152658656
SCPT_192469.csv,14.01,325,14.01,0.938,0.011,0.304,0.957343292,0.760632998,1.175026754,0.953092779,0.113055563
SCPT_192469.csv,14.51,324,14.51,6.818,0.069,0.005,0.430455226,0.233744932,0.474812346,0.50222274,-0.152283869
SCPT_192469.csv,15.01,295,15.01,11.319,0.372,-0.004,0.048358,-0.148352295,0.007829023,0.186203001,-0.477396847
SCPT_192469.csv,15.51,276,15.51,10.202,0.409,0.049,-0.018885738,-0.215596033,-0.054334987,0.117610195,-0.563819643
SCPT_192469.csv,16.01,275,16.01,8.693,0.444,0.082,-0.010600785,-0.207311079,-0.040272632,0.121394267,-0.584966471
SCPT_192469.csv,16.51,277,16.51,9.75,0.398,0.018,-0.012524012,-0.209234306,-0.023695902,0.112645456,-0.572131215
SCPT_192469.csv,17.01,296,17.01,8.6,0.304,0,0.104553186,-0.092157108,0.121633611,0.211128182,-0.477383662
SCPT_192469.csv,17.51,266,17.51,6.23,0.278,0.059,0.058824195,-0.1378861,0.097175344,0.150055483,-0.577567893
SCPT_192469.csv,18.01,291,18.01,5.574,0.299,0.03,0.156016629,-0.040693665,0.202791393,0.242033014,-0.503507723
SCPT_192469.csv,18.51,290,18.51,6.171,0.363,-0.014,0.107888853,-0.088821441,0.15241599,0.2002276,-0.53984585
SCPT_192469.csv,19.01,308,19.01,5.131,0.331,0.24,0.213126658,0.016416364,0.280061407,0.287272937,-0.473007734
SCPT_192469.csv,19.51,326,19.51,5.489,0.363,-0.023,0.239721409,0.043011115,0.310046928,0.319481335,-0.435274597
SCPT_192469.csv,20.01,318,20.01,2.497,0.133,0.03,0.468652859,0.271942565,0.638919676,0.484359481,-0.330167122
SCPT_192469.csv,20.51,313,20.51,3.213,0.1457,0.421,0.401556103,0.204845808,0.573471322,0.417775913,-0.365981189
SCPT_192469.csv,21.01,331,21.01,3.298,0.122,0.18,0.461389346,0.264679052,0.650200908,0.47797008,-0.293274244
SCPT_192469.csv,21.51,319,21.51,6.75,0.4,0.097,0.158373232,-0.038337062,0.259005318,0.232810012,-0.495819661
SCPT_192469.csv,22.01,314,22.01,7.756,0.425,-0.048,0.106295342,-0.090414952,0.207904005,0.185586813,-0.526340693
SCPT_192469.csv,22.51,346,22.51,5.423,0.385,-0.0266,0.277111114,0.08040082,0.410464334,0.336117889,-0.419480174
SCPT_192469.csv,23.01,326,23.01,4.142,0.11,0.16,0.404108742,0.207398448,0.622894482,0.413252109,-0.319726521
SCPT_192469.csv,23.51,356,23.51,3.443,0.076,1.212,0.584833942,0.388123648,0.854576584,0.55261463,-0.187697005
SCPT_192469.csv,24.01,386,24.01,3.682,0.09,1.713,0.644255453,0.447545158,0.914870226,0.603973292,-0.134591195
