NZTM_X NZTM_Y Vs30
1759557.05 5907206.85 203.83
1803301.73 5819745.33 203.84
1875594.54 5820895.99 203.88
1875734.66 5821541.38 203.9
1892505.7 5809113.6 203.92
1762346.64 5907696.29 203.94
1774262.93 5895333.44 204
1889609.9 5820774.35 204
1866513 5827683 204.11
1877143.01 5821343.69 204.13
1805285 5817044 204.15
1976660.4 5785119.53 204.2
1936549.91 5790378.99 204.21
1882056.69 5826702.93 204.37
1892492.65 5809004.94 204.41
1802947.91 5812561.96 204.41
1805698 5815645 204.45
2034623.08 5708866.4 204.49
1892806.51 5819508.89 204.5
1799298.5 5813568.51 204.52
1759514.77 5907932.83 204.55
1768516.3 5886146.3 204.56
1761826.16 5907160.18 204.59
1805625 5816342 204.59
1772916.52 5882519.6 204.6
1752624 5917192 204.61
1795980 5818831 204.62
1892894.52 5809454.02 204.66
1892894.52 5809454.04 204.66
1764119.53 5910318.71 204.68
1746790.32 5920206.76 204.72
1876553.5 5820555.4 204.74
1805161.19 5813113.6 204.75
1762205.23 5917473.6 204.76
1759509.42 5907288.65 204.78
1755967.48 5926226.37 204.78
1884710.09 5825021.9 204.79
1764077.06 5910296.78 204.84
1794049.81 5825151.37 204.88
1803358 5819580 204.89
1767933.16 5910162.66 204.96
1885950 5771239 204.96
1802955 5816220 204.97
1947997.68 5789583.23 204.98
1873576.29 5815975.78 204.98
1832309.36 5835777.64 205.02
1841805.92 5818030.29 205.03
1928499 5607343 205.04
1878963.12 5825819.88 205.05
1836818.5 5842040.51 205.13
1873855.37 5818817.62 205.15
1874458.84 5825090.69 205.2
1882060.68 5771742.09 205.23
1873857.68 5818785.72 205.24
1759548.36 5908468.27 205.35
1882428.54 5772860.56 205.38
1795453 5826524 205.38
1767315 5907607 205.46
1797399 5822839 205.49
1873415.97 5816226.35 205.51
1881309 5774695 205.55
1751276.81 5913721.5 205.57
1871686.73 5822641.84 205.58
1756010.07 5925988.28 205.63
1759569.86 5907272.42 205.66
1935198.38 5787301.61 205.66
1873822.39 5818781.88 205.68
1805537.65 5816316.89 205.69
1772796 5882586 205.75
1813372 5802726 205.77
1876435.24 5815469.27 205.81
1879394.2 5825397.5 205.84
1764162 5907362 205.91
1799171.38 5822672.64 205.92
1884381.81 5824672.66 205.93
1884196.94 5825155.91 205.94
1755725.38 5925929.97 205.95
1873800.61 5818898.54 205.95
1879471.1 5819898.94 205.97
1881962.55 5780964.27 206
1879414.58 5824030.39 206.01
1910373.98 5811872.26 206.03
1802790 5815405 206.04
1877162.94 5821353.69 206.06
1797362 5822797 206.12
1874916.7 5823421.86 206.16
1884542.35 5824434.23 206.2
1884896.14 5823841.68 206.2
1760411.08 5907257.21 206.21
1805198 5817176 206.25
1753137.8 5933401.55 206.27
1890925.69 5814005.33 206.27
1796839.13 5816452.39 206.29
1748820.61 5911554.95 206.31
1872117.14 5818613 206.33
1933789.28 5619775.5 206.34
1804559 5805363 206.36
1884699.7 5823761.54 206.36
1763282.04 5811897.73 206.46
1802815.82 5815423.63 206.5
1874989.75 5823476.66 206.5
1761591.28 5906490.4 206.52
1790175.59 5841744.67 206.54
1235783 5023231 206.57
1760286.66 5907280.1 206.59
1882444.56 5772851.56 206.64
1760317.81 5907359.31 206.65
1886559.71 5823112.33 206.65
1772780.14 5891859.15 206.65
1759588.43 5907322.35 206.67
1891994.67 5820765.32 206.67
1805340 5817013 206.67
1797443 5822853 206.68
1872428 5816531 206.69
1759591.29 5907237.94 206.71
1874256.66 5816603.72 206.72
1798535.32 5814567.07 206.74
1879393.06 5824101.57 206.83
1889005.5 5820993.2 206.84
1758178 5907282 206.85
1931186.41 5603396.2 206.87
1762149.57 5907027.36 206.91
1892454.32 5809024.39 206.91
1730523.47 6016333.02 206.95
1860878.05 5854741.76 206.96
1884319.21 5824561.33 206.98
1805585 5816311 206.98
1797082.31 5817687.74 207.04
1874567.75 5817062.33 207.06
1928081 5606418 207.1
1764970.17 5908681.54 207.13
1928539 5607317 207.2
1797321 5822895 207.42
1878722 5823032 207.43
1804924 5810521 207.43
1797978 5814510 207.43
1797978 5814510 207.43
1803348.94 5815642.4 207.44
1928344.33 5606564.37 207.51
1881599.48 5826281.55 207.52
1805273 5817095 207.52
1963990.25 5785135 207.57
1754068.4 5913733.45 207.58
1798615.49 5820971.09 207.6
1746379.4 5914171.88 207.63
1764019.23 5913328.16 207.64
1899148.92 5811313.2 207.68
1861614.56 5853302.69 207.69
1892511.14 5809044.31 207.7
2035151 5709182 207.72
1802636 5821029 207.72
1803437 5819408 207.72
1872628.47 5822231.72 207.74
1897942.43 5813679.28 207.79
1883994.1 5824380.22 207.79
1917114.7 5799605.82 207.8
1891626 5820352 207.82
1928356.33 5606552.37 207.83
1772871.47 5892039.3 207.85
1893183.21 5810082.76 207.85
1843459.67 5805149.68 207.87
1752797.04 5876021.13 207.88
1803001.17 5812453.83 207.89
1772907.3 5882529.1 207.94
1760400.8 5812154.12 207.94
1767476.05 5906832.73 207.98
1802515 5821271 207.99
1810855.18 5807129.29 207.99
1819024.62 5805688.51 208.08
1875558.51 5821096.73 208.09
1798177 5814799 208.11
1802001.01 5817495.64 208.13
1874780.52 5821357.96 208.18
1892509.37 5809185.56 208.18
1952316.52 5790099.17 208.24
1884374.67 5825827.1 208.25
1800588.4 5814592.87 208.28
1805559 5816307 208.31
1873487.37 5817675.91 208.33
1884050.63 5824506.19 208.33
1874210.91 5822909.99 208.34
1799677.12 5818008.63 208.36
1884322.37 5824505.94 208.37
1799346.79 5823553.05 208.39
1892526.7 5809139.86 208.4
1884595.16 5824425.86 208.41
1764115.35 5910337.44 208.5
1772821.99 5882569.39 208.5
1952340.25 5790098.87 208.54
1765015.36 5908632.82 208.56
1764116.55 5914387.8 208.57
1800580.7 5814610.09 208.58
1803286 5819720 208.6
1730331.49 5939628.34 208.63
1900809 5815930 208.65
1802111.14 5817534.67 208.68
1873821.81 5818890.03 208.68
1790170 5841724.37 208.7
1760406.55 5812142.02 208.71
1804912.44 5817563.37 208.72
1879347.21 5824077.34 208.76
1886685.94 5823046.67 208.77
1874186 5816089 208.79
1821942.32 5829013.7 208.8
1802938 5816219 208.8
1839752.55 5921378.49 208.88
1798712 5813721 208.91
1805358.58 5817267.54 208.92
1878286.59 5822471.81 208.95
1806944 5813882 209.01
1884374.99 5824588.5 209.03
1816249.13 5806291.77 209.07
1804239.71 5812497.76 209.08
1810291.66 5827559.66 209.09
1773016.22 5891399.38 209.09
1765732.54 5915099.02 209.11
1805734 5816420 209.14
1793997.12 5825101.65 209.16
1873802.08 5818879.98 209.21
1881329 5774683 209.23
1761860.14 5907661.75 209.23
1790039.39 5827263.41 209.31
1800657.29 5821321.35 209.33
1845224.43 5811494.52 209.37
1805649.07 5816713.17 209.38
1765673.88 5915144.56 209.4
1767321 5907612 209.44
1768633.66 5886154.52 209.44
1736870.75 6034514.89 209.45
1860889.75 5854744.84 209.51
1873949.86 5815607.37 209.55
1797500 5816701 209.61
1897261.51 5815612.57 209.61
1794077.15 5825087.33 209.62
1797485 5816685 209.7
1790137.09 5841757.54 209.73
1803321.87 5819659.34 209.75
1803207 5819913 209.75
1854312.55 5878818.13 209.82
1730296.5 5939667.77 209.83
1952326.37 5790097.67 209.88
1872219.54 5824657.41 209.9
1892486.7 5809141.35 209.9
1803887.62 5815351.34 210.01
1791980 5842514 210.02
1874594 5817061.99 210.03
1799155.16 5822552.45 210.05
1810273.09 5827489.07 210.08
1884216.75 5824135.58 210.08
1863555.54 5849992.03 210.11
1813397 5802731 210.15
1895330.36 5817848.53 210.22
1833720.79 5933290.65 210.23
1872295 5816424 210.24
1769827.85 5911617.25 210.26
1879415.89 5824110.57 210.27
1947776.76 5783077.54 210.28
1764049.99 5913347.21 210.36
1798762.19 5814977.51 210.4
1806312 5812708 210.41
1258087 5005335 210.42
1751254.49 5913717.75 210.43
1795614 5826532 210.44
1762221.44 5907762.51 210.47
1897213.53 5814699.69 210.51
1802895.93 5815150.74 210.55
1839726.41 5921436.41 210.57
1794014.35 5825035.18 210.58
1877036.66 5811958.75 210.6
1843492.14 5804947.65 210.63
1772707.99 5891844.96 210.65
1898665.18 5815338.1 210.72
1787671 5853418 210.75
1790146.64 5841742.56 210.75
1803904.68 5815338.28 210.79
1799154.44 5822573.79 210.81
1801705.23 5815380.94 210.82
1817410.17 5805931.67 210.83
1806822 5813303 210.84
1790151.03 5841741.45 210.86
1884648.68 5824896.58 210.87
1802867.93 5815230.27 210.88
1873827.61 5818906.15 210.9
1874015 5821408 210.91
1899184.65 5784146.29 210.92
1759426 5907231 210.94
1806823.63 5813307.04 210.96
1872425.27 5810712.64 210.98
1843135.82 5799487.81 211
1879322.14 5824367.4 211.01
1879332.95 5824367.45 211.01
1803299.88 5815444.57 211.02
1800543 5813012 211.05
1874224.13 5819049.06 211.07
1805298 5817036 211.1
1874642.7 5812930.62 211.16
1759600.72 5908514.67 211.17
1872048 5816377 211.17
1802185.62 5817559.93 211.18
1843823.57 5811190.57 211.24
1920427 5801183 211.24
1891759 5820382 211.26
1874241.05 5822634.96 211.26
1878116.3 5821220.8 211.27
1799463 5819686 211.41
1850452 5807373 211.44
1873682 5821531 211.45
1895565.07 5817137.77 211.46
1801925.49 5814947.13 211.5
1755443.62 5925789.02 211.5
1798280.69 5820670.82 211.51
1805634 5816187 211.53
1768580.93 5885969.89 211.56
1917260.62 5799712.66 211.6
1764008.68 5913335.8 211.6
1792467.38 5834422.81 211.63
1891695 5820341 211.63
1879360.28 5824737.68 211.68
1794021.56 5824973.84 211.72
1793396 5834173 211.73
1879369.93 5824112.13 211.74
1872112.02 5818760.75 211.74
1790971.3 5820259.15 211.77
1792362.47 5834233.66 211.78
1801776.29 5814604.7 211.78
1805523 5816268 211.78
1930661.48 5791943.62 211.79
1872358.2 5818697.7 211.82
1795884 5819146 211.86
1806024 5814963 211.87
1801791.41 5814617.3 211.89
1887808.38 5774069.85 211.93
1479423 5272862 212
1796118 5818827 212.07
1797371.28 5818564.8 212.08
1802629.81 5815436.78 212.12
1761493.29 5906465.52 212.13
1804928 5817550 212.14
1891751 5820278 212.2
1879440.74 5820006.38 212.26
1892506.7 5809140.6 212.27
1806146 5814891 212.3
1773037.62 5891283.8 212.35
1876430.35 5815425.92 212.36
1874357.03 5816517.04 212.37
1873642.06 5818543.59 212.39
1880961.07 5820827 212.4
1809165.99 5804066.29 212.52
1769495.07 5911358.52 212.55
1877158.1 5821324.96 212.55
1817375 5805846 212.55
1795406.04 5819304.1 212.56
1759825.14 5908224.43 212.62
1798700 5813704 212.64
1897001.44 5815040.01 212.65
1798245.63 5813836.17 212.71
1804910 5789755 212.71
1841972.05 5817981.03 212.73
1816421.98 5806366.39 212.75
1883779.97 5824313.75 212.77
1935333.86 5786941.73 212.88
1881128.78 5829140.81 212.9
1976108.08 5785377.64 212.9
1910337.25 5811859.87 212.92
1787403.56 5812908.63 212.93
1235403 5023720 213
1797390.93 5818582.54 213
1804917 5817543 213.05
1772842.22 5891847.67 213.06
1764104.09 5910307.91 213.07
1811614.8 5806144.4 213.08
1803418.71 5819782.52 213.1
1879011.62 5825857.02 213.12
1948713.04 5791294.68 213.15
1884171.08 5825179.99 213.16
1843444.91 5804980.76 213.17
1783302.29 5906114.85 213.21
1875519.46 5815732.72 213.23
1803540.5 5813275.91 213.23
1801778.78 5814839.69 213.24
1874205.07 5817203.78 213.25
1805381.7 5817291.63 213.28
1799839 5816016 213.3
1892537.19 5819645.03 213.31
1879365.66 5824753.28 213.32
1860915.1 5854653.59 213.35
1883776.99 5825607.31 213.42
1797574.04 5794244.21 213.45
1792013 5842547 213.45
1816641.36 5806229.24 213.47
1759535.81 5907872.28 213.51
1773462.92 5891717.19 213.51
1796533.56 5817206.6 213.53
1806163 5814864 213.56
1898802.72 5812200.36 213.57
1760288.18 5907327.91 213.6
1798396.73 5814687.3 213.61
1802629.58 5815409.25 213.63
1790642.06 5820379.57 213.67
1794054.12 5825049.46 213.69
1888921.72 5773026.87 213.71
1882970.52 5776919.7 213.73
1811527 5806252 213.77
1803337 5819802 213.78
1759476.4 5907256.53 213.82
1816739.59 5806289.99 213.84
1760028.74 5907968.99 213.85
1842034.05 5817990.27 213.85
1759967 5906141 213.97
1805319 5816992 214.03
1816004 5806106 214.04
1879405.7 5825406.5 214.04
1797384.4 5818541.84 214.13
1759556.23 5908687.65 214.14
1795747.45 5818705.42 214.14
1874367 5816539 214.2
1769684.3 5911340.54 214.23
1832384.95 5835826.17 214.29
1875496.6 5815713.93 214.31
1759402 5907235 214.32
1877031.36 5811885.31 214.34
1843532.8 5804970.14 214.35
1684482 5401865 214.37
1879009 5824111 214.39
1857824.38 5839973.26 214.4
1898273.87 5813114.82 214.4
1872570.58 5816536.97 214.52
1803887.62 5815321.73 214.56
1879441.92 5819987.45 214.59
1795791.51 5819588.23 214.69
1884402.78 5824807.65 214.71
1879437 5824695 214.75
1803236.75 5819725.22 214.8
1823129.91 5928588.62 214.83
1884153.75 5824158.87 214.83
1795337.06 5819157.17 214.83
1795182 5826368 214.84
1892413.13 5809290.27 214.88
1889543.88 5822131.76 214.91
1882974.62 5776924.11 214.94
1814106.96 5813333.17 214.94
1796394.9 5818667.28 214.95
1805567 5813023 214.99
1767475.97 5906853.21 215.02
1801826.83 5814591.78 215.02
1804637.21 5805546.05 215.05
1909772.19 5812367.13 215.06
1898278.72 5813078.09 215.2
1794088.66 5824995.24 215.21
1872110 5816601 215.21
1802180.2 5820917.58 215.22
1805614 5812900 215.23
1841973.67 5818036.47 215.27
1805243.43 5817120.96 215.36
1799595 5815548 215.48
1806271.23 5812552.59 215.5
1879730 5820735.01 215.51
1767312 5907607 215.54
1873969.04 5815652.98 215.54
1795625.52 5819511.01 215.6
1900741 5815796 215.61
1297390.51 5045581.64 215.62
1762181 5908386 215.63
1841910.36 5817982.79 215.66
1772209.82 5894992.17 215.71
1796330.39 5818720 215.76
1889479.71 5813567.56 215.83
1795597.59 5819474.48 215.84
1876461.47 5815404.19 215.87
1800065.81 5817243.05 215.9
1803557.14 5813296.95 215.9
1258143.36 5004874.66 215.97
1759874.64 5907443.92 215.98
1931913.31 5620597.93 215.99
1805131 5810321 216
1805166 5810415 216
1805417.22 5790952.72 216
1891626.09 5776459.31 216.06
1793486.59 5824824.19 216.09
1878890.63 5819966.43 216.17
1759494.58 5908630.21 216.19
1802941.19 5812579.99 216.25
1841963.89 5818003.48 216.26
1875045 5809646 216.32
1798332.25 5820604.51 216.37
1805491 5816344 216.37
1764123.14 5910298.22 216.39
1884434.9 5824805.34 216.41
1803320.99 5815456.07 216.5
1876862.44 5819542.17 216.58
1879331.58 5824359.31 216.62
1879332.95 5824367.45 216.62
1816420.86 5806320.56 216.71
1879401.03 5824130.96 216.71
1896526.57 5815681.98 216.71
1817004 5805905 216.75
1949404.27 5790598.83 216.78
1761926.88 5908627.53 216.82
1884241.06 5824256.32 216.89
1765718.23 5915087.2 216.9
1792958.81 5833549.72 216.91
1798715.38 5820940.24 216.99
1798567 5818644 217.02
1879312.91 5824355.49 217.03
1879332.95 5824367.45 217.03
1762363.34 5907768.34 217.05
1803119.79 5819676.03 217.05
1802991.74 5812453.69 217.06
1843456.16 5804954.96 217.08
1937066.1 5613704.89 217.1
1881033.37 5826901.44 217.11
1906859.35 5808087.46 217.13
1798363.75 5814686.21 217.14
1882228.36 5776034.31 217.18
1796314.61 5818686.73 217.34
1888931.42 5773039.58 217.34
1797070.53 5817444.23 217.36
1821964.5 5829027.43 217.47
1879534 5824115 217.47
1938511.54 5792773.62 217.48
1879347.09 5824060.9 217.58
1896451.72 5815753.55 217.6
1922957.21 5777389.26 217.64
1756908.5 5921770.9 217.72
1799186.06 5822542.82 217.77
1805494 5816242 217.77
1770733.8 5916570.71 217.78
1783318.08 5905839.78 217.8
1878586.74 5826017.9 217.8
1948631.18 5790102.69 217.82
1804935 5817556 217.87
1800468 5810994 217.88
1860658.42 5854714.49 217.88
1898145.92 5813218.11 217.89
1975751.08 5784597.76 217.93
1794530.18 5825960.89 217.96
1742207.86 6004683.52 218
1917062.45 5799715 218.08
1876859.96 5819573.37 218.1
1799470 5819694 218.1
1873600 5821582 218.14
1841954.42 5817981.55 218.2
1872386.71 5810719.7 218.29
1767945.58 5910123.9 218.29
1839727.61 5921403.62 218.36
1841971.07 5817947.74 218.36
1883523 5772348 218.41
1767330.19 5906835.01 218.64
1928094 5606339 218.67
1841935.16 5817926.53 218.69
1793329 5825135 218.76
1806930 5813961 218.8
1753672.37 5881230.14 218.81
1891573.34 5776480.7 218.82
1763278.13 5811908.58 218.84
1803527.82 5813293.46 218.85
1841875.11 5817983.83 218.85
1949325.18 5790676.24 218.88
1841885.23 5818027.96 218.92
1767339.92 5906845.03 219.02
1760406.46 5812142.02 219.03
1806369 5812713 219.08
1804434.59 5814780.49 219.16
1883614.09 5775796.95 219.16
1805406 5816186 219.16
1874167.56 5817225.4 219.25
1881123.39 5829112.1 219.3
1948889.34 5791892.2 219.36
1977108.56 5784559.94 219.39
1795290.43 5819466.17 219.46
1801842.68 5814888.06 219.49
1799332.58 5818689.07 219.59
1799336.03 5818682.55 219.59
1804081.38 5816517.62 219.62
1801778.18 5814824.16 219.64
1841338 5920304 219.66
1872520.19 5816507.08 219.67
1797041.85 5817769.4 219.7
1874037.22 5815606.93 219.7
1802208.39 5817489.2 219.75
1841983.46 5818069.5 219.77
2063216 5739364 219.78
1883913.04 5824359.79 219.84
1842024.91 5817979.43 219.92
1803266 5819780 219.94
1816749.63 5806198.17 219.95
1802978.68 5813926.75 219.97
1879119.29 5823912.07 220.02
1891601.78 5776425.5 220.03
1879395.5 5825424 220.06
1805044 5810418 220.09
1949801.51 5789538.28 220.2
1773616.57 5891778.52 220.24
1795836 5819055 220.34
1885756.51 5823521.32 220.35
1949472.69 5790631.43 220.39
1758266.56 5908059.15 220.4
1795015.73 5819164.45 220.41
1803624.32 5820066.91 220.44
1949792.7 5790098.7 220.45
1765692.42 5915071.17 220.51
1798095.14 5815848.74 220.53
1887817.66 5774061.52 220.58
1879358.95 5824103.39 220.59
1790346 5829648 220.6
1800043.84 5817245.8 220.66
1798250.03 5820648.43 220.68
1898066.03 5813345.24 220.68
1950734 5791818 220.69
1892742.03 5820295.66 220.74
1892742.04 5820295.62 220.74
1843140.71 5799504.33 220.79
1879426.57 5820062.25 220.86
1730539.56 6016370.19 220.88
1805355 5816711 221
1892406.57 5809275.5 221.04
1832368.59 5835809.97 221.09
1938356.59 5792654.32 221.11
1841999.13 5818002.4 221.12
1878980.75 5823738.51 221.14
1796248 5818796 221.18
1873462.77 5818205.04 221.22
1811576 5806251 221.32
1841831.38 5817996.22 221.35
1755964.94 5926263.59 221.4
1799605 5815538 221.4
1882019.52 5781445.53 221.52
1872082 5816534 221.55
1803360.43 5815679.27 221.57
1948662.07 5790112.12 221.58
1811635 5806156 221.62
1806238 5812050 221.81
1878992 5824123 221.85
1841856.51 5817951.05 221.9
1772863.79 5891504.96 221.91
1768553.94 5886122.57 221.91
1843833.19 5811159.74 221.99
1805806.22 5815349.04 222.02
1817085 5803476 222.03
1879364.74 5824125.64 222.05
1816528.26 5806023.32 222.06
1806125 5814830 222.08
1794203.94 5824198.92 222.09
1873814 5821459 222.09
1748794.87 5927002.08 222.18
1772985.51 5891309 222.24
1874017.11 5815561.74 222.25
1802133.42 5817465.83 222.33
1897984.73 5813472.43 222.36
1805616 5815966 222.5
1805324 5816129 222.58
1793236.23 5803402.33 222.62
1378717.1 4903787.25 222.62
1790386 5829666 222.65
1802646.98 5810677.78 222.7
1759985.34 5907599.43 222.71
1799610 5815550 222.76
1801783.05 5813109.89 222.8
1815373.13 5807118.95 222.8
1843600.8 5804795.49 222.83
1892738.36 5820332.23 223
1892738.39 5820332.21 223
1619196 6097841 223.02
1842008.59 5818024.34 223.16
1754251.75 5445756.89 223.25
1793140.03 5803479.24 223.27
1796409.68 5818703.12 223.31
1841860.1 5818073.13 223.31
1799830 5815986 223.32
1804416.57 5814789.49 223.33
1800436.33 5816266.55 223.37
1874235.77 5819060.4 223.39
1801657.94 5820563.38 223.53
1817189 5803445 223.59
1876462.32 5815393.05 223.6
1798344.43 5820632.59 223.63
1817406.4 5805774.61 223.66
1886010 5771260 223.67
1797554 5816566 223.74
1800761.55 5817377.86 223.87
1793457 5834253 223.97
1788539 5813315 224.07
1801175.77 5817505.96 224.18
1884143.98 5825288.64 224.23
1801815.21 5814839.09 224.27
1772979.71 5891285.59 224.28
1816008.19 5804439.6 224.37
1816637.55 5806417.9 224.46
1801331 5815615 224.52
1760341.73 5907215.91 224.55
1759619.7 5908553.16 224.58
1976522.28 5784717.7 224.61
1771924 5894872 224.67
1878715.2 5826194.35 224.78
1620178 5430066 224.79
1749497 5430306 224.82
1803743.11 5815585.03 224.92
1815314.24 5807155.34 224.96
1801156.02 5817527.54 225.01
1899020.86 5811707.59 225.03
1771894 5894882 225.08
1805043 5810402 225.1
1767479.2 5906909.65 225.11
1791497.49 5827051.9 225.14
1803221 5819842 225.2
1892422.68 5809277.9 225.28
1892422.68 5809277.9 225.28
1737337.56 5929165.76 225.3
1884008.02 5825221.28 225.3
1871918.81 5822568.97 225.31
1796546 5822446 225.32
1789331.84 5829425.68 225.52
1938373.49 5792693.13 225.58
1876482.74 5821085.31 225.59
1891575.89 5776385.86 225.6
1816366.46 5806294.12 225.64
1800490.98 5820915.46 225.65
1796191 5818971 225.65
1879403 5824646 225.68
1872368 5816362 225.69
1798659.93 5820962.31 225.74
1871634.82 5822562.17 225.77
1767477.06 5906899.79 225.78
1803421 5819538 225.82
1235117 5023199 225.83
1815016.94 5806782.11 225.86
1801765.04 5814865.96 225.91
1754138.52 5882574.82 225.96
1809196.04 5804027.28 225.99
1768554.37 5886094.02 226.09
1816269.74 5806258.46 226.16
1880942.08 5820837.51 226.16
1884402.78 5824807.65 226.2
1879463.67 5824624.66 226.35
1801026.78 5814968.02 226.37
1949424.47 5790464.81 226.42
1760305.58 5791668.4 226.43
1891808.98 5820742.29 226.45
1762165.16 5431500.67 226.5
1872151 5816338 226.57
1810973 5807014 226.6
1884332.14 5825246.03 226.6
1767471.81 5906869.71 226.68
1759728.8 5436796.64 226.68
1803263.74 5819732.26 226.69
1897657.18 5812518.81 226.73
1806342 5812734 226.77
1898204.89 5813077.23 226.85
1791221.78 5827282.11 226.9
1894934.3 5818365.07 226.91
1883933.98 5773218.43 226.95
1760012 5907502.37 226.97
1800375.26 5814929.2 227
1879351.8 5824113.96 227.02
1895001.41 5818318.54 227.07
1883930.16 5773237.42 227.12
1878710.46 5826205.96 227.23
1800749.29 5817360.56 227.3
1884422.87 5825620.67 227.35
1891991.58 5820700.63 227.36
1949428.84 5790481.31 227.4
1843417.15 5805003.45 227.45
1790172.21 5827206.84 227.51
1790393 5829623 227.55
1790393 5829623 227.55
1895121.98 5818242.88 227.55
1815428 5804407.75 227.56
1886535.27 5768586.91 227.57
1884782.13 5825867.87 227.6
1801655.25 5820557.18 227.62
1800590.67 5820917.47 227.63
1949561.85 5791881.94 227.67
1899403.05 5810578.96 227.7
1755421.99 5925772.21 227.78
1816752.89 5806421.65 227.78
1898152.2 5813130.85 227.79
1966861 5786744 227.87
1801840.88 5814865.96 227.94
1899361.6 5810754.44 228
1762041.66 5907718.33 228.03
1796359.88 5818699.64 228.05
1891863.44 5820723.23 228.12
1878527.53 5826373.35 228.16
1793247.91 5803152.12 228.17
1871950.56 5818484.79 228.17
1898909.71 5816358.7 228.19
1765555.22 5917172.88 228.21
1791620.78 5827155.62 228.28
1898188.41 5813054.21 228.32
1800381.81 5817587.48 228.41
1805539 5816126 228.41
1881593.7 5826288.19 228.52
1793508.27 5803138.99 228.64
1816483.77 5806279.03 228.71
1874549.74 5817056.38 228.76
1884712.91 5825961.04 228.92
1793316 5825159 228.96
1881031.67 5827134.96 229
1800246.37 5819419.62 229.02
1804681.24 5814932.64 229.05
1790047.19 5827391.8 229.1
1258123 5005331 229.14
1884732.05 5825064.34 229.14
1873327.18 5816669.24 229.26
1862161.44 5852605.05 229.32
1772989.74 5891300.63 229.37
1949562.97 5791885.52 229.4
1815016.36 5806840.65 229.43
1887937.81 5774006.47 229.5
1937279.19 5790243.26 229.51
1790136.43 5827281.83 229.6
1760374 5914293 229.62
1843812.85 5811167.43 229.63
1850453 5807406 229.66
1743440.94 5920413.69 229.72
1801033.25 5815042.81 229.74
1815393.05 5804407.56 229.8
1887767.39 5772942.89 229.97
1950695 5791783 230
1820098 5802860 230.11
1949459.31 5790656.1 230.16
1950731 5791749 230.16
1793327.44 5803169.8 230.18
1801646.8 5816857.7 230.19
1804292.35 5813123.76 230.26
1801916.35 5814941.03 230.28
1797228.16 5817643.33 230.28
1899266.78 5811051.56 230.28
1800652.99 5816230.9 230.33
1899122.21 5811359.85 230.43
1891869 5820747 230.49
1806315 5812683 230.54
1895274.49 5817986.38 230.62
1815503.84 5804423.3 230.65
1936085.44 5791625.7 230.67
1917174.97 5799838.3 230.71
1884203.8 5825203.22 230.72
1816750.93 5806360.64 230.75
1883938.98 5773245.73 230.77
1820105 5802987 231.01
1936092.78 5791657.71 231.06
1803728.95 5815586.61 231.1
1822626 5829139 231.16
1788497 5813269 231.17
1888832.68 5822705.52 231.32
1801556.34 5813258.15 231.36
1801757.72 5813151.84 231.39
1892658.5 5819909.83 231.39
1802054.41 5812550.62 231.41
1795354.88 5820709.13 231.43
1949368.34 5793276.78 231.48
1949574.96 5791917.11 231.54
1794201.39 5824177.02 231.55
1761981.7 5908667.39 231.64
1800371.24 5817587.74 231.67
1895916.95 5816422.27 231.67
1800255.48 5819413.5 231.69
1798636.29 5820860.68 231.83
1772758.01 5891831.57 231.85
1950920 5792134 231.87
1807107 5813799 231.96
1801666.79 5815368.16 232.05
1790137.09 5841757.54 232.11
1885001.4 5824256.8 232.12
1263935 5005132 232.12
1806255 5814742 232.12
1790132.86 5827341.2 232.17
1937000.58 5789699.88 232.26
1806240.47 5812485.62 232.39
1884722.6 5823860.12 232.39
1815018.86 5806707.66 232.4
1808484.71 5811571.51 232.43
1849342.59 5687069.37 232.51
1816630.27 5806083.53 232.59
1795986.2 5819489.93 232.63
1806176 5811957 232.63
1816693.54 5806146.35 232.64
1898537.68 5811502.22 232.72
1754898.5 5932813.25 232.73
1815432.02 5804463.72 232.85
1891910.61 5820701.14 232.85
1884234.05 5825245.29 232.89
1898250.71 5813100.36 233.01
1794329 5823650 233.02
1745626.89 5922199.76 233.08
1795974 5820953 233.11
1793321.34 5803187.16 233.18
1793228.8 5803296.04 233.19
1891541.17 5776418.95 233.26
1806127 5814873 233.28
1815262.19 5806001.52 233.29
1798650.02 5820893.34 233.41
1814408.11 5805656.66 233.44
1975368.99 5786388.46 233.49
1883610.95 5775815.4 233.51
1806149 5812220 233.52
1938614.58 5792792.49 233.53
1816131 5806147 233.61
1894960.25 5819034.61 233.71
1750774.36 5887950.51 233.77
1799101 5816229 233.82
1801783.56 5814861.19 233.83
1899165.86 5811313.67 233.91
1797637.05 5818870.82 233.96
1898253.96 5813179.85 234.11
1899238.24 5811224.06 234.25
1888632.68 5774040.67 234.35
1806190 5812160 234.58
1800421.84 5816254.99 234.69
1892869.49 5780354.14 234.79
1881468 5828581 234.87
1816631.39 5806016.66 234.9
1258053 5005396 235.01
1884708.6 5823860.64 235.24
1806169 5814865 235.26
1898924.73 5816354.72 235.27
1889968.34 5821811.09 235.29
1946624.17 5791836.25 235.33
1793476.7 5834262.1 235.44
1882796.41 5826479.22 235.49
1841240.01 5819673.23 235.59
1842229.02 5817722.58 235.59
1842888.75 5817489.96 235.59
1842975.94 5817139.79 235.59
1815586 5805921 235.64
1874294.15 5816659.02 235.65
1892547.28 5820106.38 235.76
1892547.29 5820106.42 235.76
