CPT_ID, Latitude, Longitude, NZMG Easting, NZMG Northing,NZTM_X,NZTM_Y, Vs30
CPT_4081_measurement_num_0,-43.5024479117102,172.714304780321,2486907.03645313,5744960.03427369,1576904.09,5183347.12,171.65
CPT_44501_measurement_num_0,-43.4327800569599,172.695270893724,2485339.48632827,5752694.75986958,1575337.06,5191078.8,171.65
CPT_88263_measurement_num_0,-43.5101856365727,172.724049954062,2487697.99625961,5744102.99694043,1577694.75,5182490.44,171.66
CPT_38443_measurement_num_0,-43.5049970199367,172.654654020933,2482084.06547155,5744658.64207297,1572083.03,5183045.74,171.66
CPT_22283_measurement_num_0,-43.5153277932082,172.675237262258,2483753.07066063,5743517.53706164,1573751.41,5181905.12,171.66
CPT_38649_measurement_num_0,-43.5002049674359,172.708534972448,2486439.54474818,5745207.62181078,1576436.78,5183594.6,171.67
CPT_33995_measurement_num_0,-43.5002379679469,172.708906022142,2486469.56664577,5745204.05979071,1576466.79,5183591.04,171.68
CPT_2794_measurement_num_0,-43.4847080595885,172.707634899507,2486360.73394088,5746929.10255252,1576357.97,5185315.4,171.68
CPT_512_measurement_num_0,-43.4820468333448,172.697050507437,2485503.41967284,5747221.7216041,1575500.99,5185607.89,171.68
CPT_44366_measurement_num_0,-43.4896661023204,172.682220727215,2484306.90377814,5746370.75921442,1574304.96,5184757.24,171.69
CPT_4705_measurement_num_0,-43.5029036627774,172.701526610864,2485873.80326623,5744905.79454699,1575871.27,5183292.88,171.71
CPT_28457_measurement_num_0,-43.5169128293712,172.689405006769,2484899.26991773,5743345.78134438,1574897.16,5181733.46,171.71
CPT_74534_measurement_num_0,-43.5116244079203,172.693463360681,2485225.25379847,5743934.54566622,1575223,5182322,171.71
CPT_33191_measurement_num_0,-43.5022339918439,172.715939976483,2487039.19979038,5744984.25119134,1577036.2,5183371.33,171.72
CPT_5055_measurement_num_0,-43.5132758939738,172.697083012073,2485518.60606605,5743752.1270606,1575516.24,5182139.66,171.73
CPT_25695_measurement_num_0,-43.5129432464661,172.691782123809,2485089.84651119,5743787.52084182,1575087.65,5182175.03,171.73
CPT_40224_measurement_num_0,-43.5516919503364,172.692963240817,2485201.11814028,5739482.78160656,1575199,5177872,171.73
CPT_35643_measurement_num_0,-43.499966963203,172.687293961977,2484721.55375296,5745227.86451248,1574719.47,5183614.8,171.73
CPT_167_measurement_num_0,-43.5105309056597,172.721875929068,2487522.32479588,5744064.05517739,1577519.15,5182451.51,171.73
CPT_10594_measurement_num_0,-43.500478801767,172.714392364514,2486913.37329271,5745178.83085505,1576910.42,5183565.83,171.75
CPT_34026_measurement_num_0,-43.4965070263773,172.689593971092,2484906.14467789,5745612.96170783,1574903.98,5183999.75,171.75
CPT_33532_measurement_num_0,-43.501891023663,172.711946995502,2486716.14139266,5745021.25243168,1576713.27,5183408.31,171.77
CPT_4515_measurement_num_0,-43.4830250542627,172.703713849601,2486042.87099367,5747114.97102378,1576040.23,5185501.19,171.77
CPT_36303_measurement_num_0,-43.5294720073705,172.674781949833,2483722.35487078,5741945.94168171,1573720.75,5180334.14,171.78
CPT_28557_measurement_num_0,-43.4961440328663,172.706951032686,2486309.86176504,5745658.35247052,1576307.14,5184045.15,171.81
CPT_28552_measurement_num_0,-43.4961409891935,172.706957973852,2486310.42199426,5745658.69259384,1576307.7,5184045.49,171.81
CPT_40519_measurement_num_0,-43.4820009613734,172.707337944149,2486335.65872812,5747229.78127532,1576332.9,5185615.96,171.82
CPT_26092_measurement_num_0,-43.4923298496557,172.714296082751,2486902.4953565,5746084.16960071,1576899.53,5184470.81,171.82
CPT_44391_measurement_num_0,-43.5106631947247,172.686126040547,2484631.55093338,5744039.14036757,1574629.53,5182426.54,171.84
CPT_26050_measurement_num_0,-43.4948377808561,172.711876752493,2486707.76287305,5745804.8627109,1576704.88,5184191.61,171.84
CPT_88600_measurement_num_0,-43.5588197641973,172.705802786195,2486241.431859,5738694.57145172,1576238.92,5177084.14,171.85
CPT_48667_measurement_num_0,-43.4845429771494,172.705237006659,2486166.68731261,5746946.76280822,1576164,5185333.05,171.85
CPT_36681_measurement_num_0,-43.5219300125673,172.692640045278,2485162.88042573,5742789.32528809,1575160.68,5181177.23,171.85
CPT_99840_measurement_num_0,-43.49754692841,172.71024700315,2486576.98526238,5745503.41598638,1576574.16,5183890.28,171.86
CPT_74502_measurement_num_0,-43.5171875384013,172.709863636245,2486553.53931098,5743321.1916284,1576550.77,5181708.92,171.87
CPT_24594_measurement_num_0,-43.550133978701,172.678975043837,2484070.10070104,5739651.6458147,1574068.43,5178040.76,171.87
CPT_33531_measurement_num_0,-43.5019750255048,172.711908002203,2486713.01995917,5745011.90879599,1576710.15,5183398.97,171.87
CPT_26047_measurement_num_0,-43.4937852980932,172.71178157404,2486699.66171791,5745921.76909712,1576696.78,5184308.47,171.88
CPT_38838_measurement_num_0,-43.477331002202,172.699200940768,2485675.50573662,5747746.28444718,1575673,5186132.25,171.89
CPT_44309_measurement_num_0,-43.5044590352035,172.692778922645,2485166.98897989,5744730.4301455,1575164.74,5183117.57,171.89
CPT_62566_measurement_num_0,-43.4889095094031,172.709947332549,2486549.4212263,5746462.96558416,1576546.59,5184849.45,171.92
CPT_33173_measurement_num_0,-43.5023810170727,172.717168981841,2487138.64927197,5744968.2528364,1577135.61,5183355.34,171.93
CPT_74553_measurement_num_0,-43.4965927737222,172.706902850865,2486306.13935486,5745608.48284966,1576303.42,5183995.3,171.93
CPT_4926_measurement_num_0,-43.5246048292161,172.688188362287,2484804.07967602,5742490.81662767,1574802.03,5180878.83,171.93
CPT_34250_measurement_num_0,-43.4854000177328,172.711561006155,2486678.6089062,5746853.32733321,1576675.72,5185239.66,171.94
CPT_50002_measurement_num_0,-43.5220230134231,172.670989014279,2483412.49608771,5742772.34434133,1573410.99,5181160.21,171.95
CPT_56517_measurement_num_0,-43.5389420378591,172.645520024282,2481361.36034166,5740884.20979198,1571360.72,5179272.75,171.95
CPT_39904_measurement_num_0,-43.5523720090968,172.695950956028,2485442.82288806,5739408.1039918,1575440.61,5177797.36,171.95
CPT_5001_measurement_num_0,-43.5038679200366,172.697853715341,2485577.15309221,5744797.59807948,1575574.74,5183184.72,171.96
CPT_17193_measurement_num_0,-43.5141205836505,172.675996468354,2483813.93816595,5743651.89811828,1573812.25,5182039.43,171.96
CPT_37810_measurement_num_0,-43.4937970157691,172.691629059081,2485069.63519004,5745914.65686088,1575067.4,5184301.33,171.96
CPT_5322_measurement_num_0,-43.5052226542771,172.709366747662,2486508.75097646,5744650.37993825,1576505.97,5183037.58,171.96
CPT_60196_measurement_num_0,-43.4874284174939,172.709178274404,2486486.63900859,5746627.30149741,1576483.83,5185013.72,171.97
CPT_35637_measurement_num_0,-43.5525259853287,172.694736057692,2485344.71283999,5739390.64018928,1575342.54,5177779.9,171.97
CPT_74411_measurement_num_0,-43.5073367186162,172.689812250767,2484928.25716019,5744409.82928539,1574926.11,5182797.09,171.97
CPT_4918_measurement_num_0,-43.5479346507681,172.677103338855,2483917.90816619,5739895.41733752,1573916.29,5178284.43,171.98
CPT_14294_measurement_num_0,-43.5014973654978,172.706673416667,2486289.49204256,5745063.50796541,1576286.79,5183450.54,172
CPT_34605_measurement_num_0,-43.516657045821,172.710553984442,2486609.15299529,5743380.32379455,1576606.36,5181768.03,172.01
CPT_3932_measurement_num_0,-43.5035833681726,172.712264160978,2486742.4381094,5744833.31744991,1576739.56,5183220.45,172.01
CPT_27778_measurement_num_0,-43.511688002719,172.692634002564,2485158.21700833,5743927.23430652,1575155.99,5182314.69,172.01
CPT_7467_measurement_num_0,-43.5235697820106,172.653647247324,2482011.17983736,5742594.84436523,1572010.23,5180982.74,172.02
CPT_2459_measurement_num_0,-43.4939968057869,172.710817331355,2486621.7502661,5745898.00116013,1576618.9,5184284.71,172.03
CPT_11154_measurement_num_0,-43.5652710922846,172.740139581767,2489018.02342283,5737986.95199074,1579014.4,5176376.9,172.04
CPT_54494_measurement_num_0,-43.5086239894143,172.658627013819,2482407.0012253,5744256.9986749,1572405.85,5182644.26,172.06
CPT_33189_measurement_num_0,-43.5119920242912,172.7128759672,2486795.11935279,5743899.2656955,1576792.24,5182286.77,172.06
CPT_1953_measurement_num_0,-43.5250472511859,172.682705391646,2484361.00222421,5742439.99833577,1574359.13,5180828.02,172.06
CPT_34031_measurement_num_0,-43.4983050100994,172.683681980934,2484428.73225259,5745411.41227009,1574426.76,5183798.27,172.07
CPT_3718_measurement_num_0,-43.4796586312136,172.695767299393,2485398.64268801,5747486.67685538,1575396.25,5185872.74,172.08
CPT_2099_measurement_num_0,-43.4911422617168,172.704722576504,2486127.65942244,5746213.42488283,1576125,5184600,172.1
CPT_11044_measurement_num_0,-43.5149625476211,172.69295465744,2485185.47903725,5743563.52033341,1575183.25,5181951.12,172.11
CPT_5208_measurement_num_0,-43.5034099107911,172.716394879566,2487076.43210194,5744853.72864746,1577073.42,5183240.86,172.11
CPT_34017_measurement_num_0,-43.4745910449862,172.70367295938,2486036.24249113,5748051.98872238,1576033.59,5186437.84,172.11
CPT_34750_measurement_num_0,-43.5267844543934,172.637545678149,2480711.00056631,5742232.18292708,1570710.57,5180620.18,172.11
CPT_2316_measurement_num_0,-43.4954956013649,172.712686360606,2486773.49777316,5745732.00263844,1576770.59,5184118.78,172.12
CPT_25650_measurement_num_0,-43.5486389594955,172.68968668876,2484935.09241819,5739821.0048844,1574933.07,5178210.08,172.12
CPT_35849_measurement_num_0,-43.487359984209,172.682438972579,2484323.58522238,5746627.03879025,1574321.63,5185013.42,172.13
CPT_32158_measurement_num_0,-43.5189909898276,172.711781026184,2486709.25704289,5743121.35836579,1576706.43,5181509.17,172.13
CPT_43906_measurement_num_0,-43.5145190471803,172.679006027643,2484057.4531921,5743608.56514638,1574055.67,5181996.12,172.14
CPT_2648_measurement_num_0,-43.5242989857081,172.728323727043,2488048.67308833,5742536.09191223,1578045.32,5180924.17,172.14
CPT_44305_measurement_num_0,-43.4775140528388,172.707246956561,2486326.55257551,5747728.25732289,1576323.79,5186114.24,172.14
CPT_2650_measurement_num_0,-43.5231360650289,172.728770084787,2488084.34054482,5742665.41296442,1578080.97,5181053.44,172.14
CPT_31982_measurement_num_0,-43.4788149993576,172.704482017274,2486103.36216901,5747582.93376045,1576100.69,5185968.97,172.15
CPT_44830_measurement_num_0,-43.4774339735185,172.711165018689,2486643.51821066,5747738.2564372,1576640.63,5186124.24,172.15
CPT_29610_measurement_num_0,-43.5077412837806,172.643572374789,2481189.19906207,5744349.99552375,1571188.52,5182737.19,172.16
CPT_29636_measurement_num_0,-43.5497947961941,172.632450276856,2480310.29500582,5739673.89693167,1570310.11,5178062.87,172.16
CPT_93995_measurement_num_0,-43.4893834478101,172.710603374738,2486602.67151701,5746410.49393378,1576599.82,5184797,172.17
CPT_74453_measurement_num_0,-43.5031829290065,172.701991958618,2485911.54763096,5744874.90154576,1575909,5183262,172.17
CPT_5257_measurement_num_0,-43.5188768089429,172.681408711792,2484253.56817626,5743125.15059128,1574251.72,5181512.9,172.17
CPT_2943_measurement_num_0,-43.4778409457852,172.699828527544,2485726.48496326,5747689.81162809,1575723.96,5186075.8,172.17
CPT_36039_measurement_num_0,-43.548985036931,172.69505796814,2485369.29551776,5739784.14643468,1575367.1,5178173.25,172.18
CPT_74455_measurement_num_0,-43.5584956733129,172.73783876879,2488829.78932939,5738739.15489736,1578826.22,5177128.79,172.19
CPT_96724_measurement_num_0,-43.5177368541744,172.658235879154,2482379.50304141,5743244.4164181,1572378.39,5181632.07,172.19
CPT_5044_measurement_num_0,-43.5215350908848,172.688946107642,2484864.07266376,5742832.09973108,1574861.99,5181219.98,172.2
CPT_25935_measurement_num_0,-43.4755730328082,172.708532957441,2486429.84650467,5747944.27059736,1576427.04,5186330.17,172.2
CPT_4713_measurement_num_0,-43.4893822405226,172.691876357308,2485087.83166084,5746405.21870756,1575085.58,5184791.7,172.2
CPT_25590_measurement_num_0,-43.5048992860471,172.687507376474,2484740.85920656,5744679.93938703,1574738.78,5183067.09,172.21
CPT_40108_measurement_num_0,-43.4820110234834,172.709057974484,2486474.81386798,5747229.14875797,1576472,5185615.33,172.21
CPT_4679_measurement_num_0,-43.5073092492208,172.691207090564,2485041.04191568,5744413.29818201,1575038.85,5182800.56,172.22
CPT_4971_measurement_num_0,-43.5186880678931,172.711952352938,2486722.99335766,5743155.06144516,1576720.16,5181542.86,172.22
CPT_44282_measurement_num_0,-43.4781552020973,172.710659193882,2486602.87096544,5747657.98547585,1576600,5186044,172.22
CPT_59400_measurement_num_0,-43.5555226289613,172.667380179399,2483135.49707176,5739049.29977277,1573134.22,5177438.62,172.22
CPT_99829_measurement_num_0,-43.4810389770412,172.710251959861,2486571.03365646,5747337.47985095,1576568.18,5185723.62,172.23
CPT_33718_measurement_num_0,-43.4780649585487,172.707431007846,2486341.65766422,5747667.10306973,1576338.89,5186053.11,172.23
CPT_22372_measurement_num_0,-43.5133142132215,172.709560887791,2486527.56886775,5743751.44314373,1576524.8,5182139,172.24
CPT_36075_measurement_num_0,-43.5088899836809,172.655597031506,2482162.10471879,5744226.44297133,1572161.05,5182613.71,172.25
CPT_193685_measurement_num_0,-43.5345602267094,172.644710649367,2481293.88024085,5741370.7610257,1571293.25,5179759.11,172.25
CPT_170548_measurement_num_0,-43.5313844477183,172.640080799102,2480918.13485416,5741721.99923529,1570917.64,5180110.2,172.26
CPT_50698_measurement_num_0,-43.4899929966339,172.711762752734,2486696.68778133,5746343.09565131,1576693.8,5184729.63,172.27
CPT_38850_measurement_num_0,-43.4794119615003,172.704367944315,2486094.36761314,5747516.57786227,1576091.7,5185902.64,172.27
CPT_44327_measurement_num_0,-43.5034800038345,172.696726997258,2485485.8778014,5744840.36678292,1575483.5,5183227.47,172.28
CPT_40358_measurement_num_0,-43.4818870437441,172.705929046222,2486221.63375713,5747242.03796649,1576218.92,5185628.21,172.3
CPT_4509_measurement_num_0,-43.5025092722415,172.715947715878,2487039.92947847,5744953.66904544,1577036.93,5183340.76,172.3
CPT_44486_measurement_num_0,-43.4871289827826,172.682197422165,2484303.94799891,5746652.62910763,1574302,5185039,172.31
CPT_5050_measurement_num_0,-43.5212148282973,172.685726116927,2484603.61011035,5742866.71001484,1574601.63,5181254.57,172.32
CPT_31019_measurement_num_0,-43.5512900450166,172.692644022003,2485175.15917451,5739527.34021446,1575173.05,5177916.54,172.32
CPT_4546_measurement_num_0,-43.522896422117,172.687682645435,2484762.48825163,5742680.47253242,1574760.45,5181068.41,172.32
CPT_35059_measurement_num_0,-43.5192390742889,172.689700923848,2484924.15320305,5743087.41890947,1574922.04,5181475.2,172.33
CPT_2953_measurement_num_0,-43.4857141571777,172.711338521614,2486660.73124995,5746818.36384539,1576657.85,5185204.71,172.33
CPT_5696_measurement_num_0,-43.5206460662211,172.688470577001,2484825.25983123,5742930.72960653,1574823.19,5181318.57,172.33
CPT_38260_measurement_num_0,-43.4747520420423,172.703638047256,2486033.4811477,5748034.09175165,1576030.83,5186419.95,172.33
CPT_35978_measurement_num_0,-43.5180929600022,172.686775972166,2484687.19237148,5743213.87459855,1574685.17,5181601.6,172.34
CPT_40318_measurement_num_0,-43.4775450178993,172.709679964488,2486523.4104537,5747725.50323488,1576520.57,5186111.49,172.35
CPT_26098_measurement_num_0,-43.5111593188808,172.71478676828,2486949.31320482,5743992.30920136,1576946.37,5182379.78,172.36
CPT_193694_measurement_num_0,-43.5348575780575,172.645155697504,2481329.9932982,5741337.87709052,1571329.35,5179726.24,172.36
CPT_35680_measurement_num_0,-43.5095470371125,172.688137969294,2484793.77814273,5744163.75560662,1574791.69,5182551.11,172.37
CPT_24631_measurement_num_0,-43.5079449894703,172.690156020573,2484956.30670686,5744342.35215386,1574954.15,5182729.64,172.37
CPT_44490_measurement_num_0,-43.478697053689,172.69640892644,2485450.16466054,5747593.697953,1575447.75,5185979.72,172.38
CPT_29745_measurement_num_0,-43.5019726016262,172.714639894207,2486933.95826645,5745012.93469632,1576931,5183400,172.39
CPT_27753_measurement_num_0,-43.5084869686078,172.657490998979,2482315.07567508,5744271.84671833,1572313.96,5182659.1,172.4
CPT_25760_measurement_num_0,-43.5128658468299,172.695560205409,2485395.30810063,5743797.23766885,1575392.99,5182184.75,172.4
CPT_40720_measurement_num_0,-43.5142255724273,172.691591991953,2485074.9971453,5743644.99503941,1575072.81,5182032.56,172.4
CPT_309_measurement_num_0,-43.4898578738667,172.689257250891,2484876.16726748,5746351.59145158,1574874,5184738.09,172.4
CPT_23280_measurement_num_0,-43.5080936811255,172.629262887248,2480032.22976728,5744305.81928679,1570032,5182693,172.41
CPT_50116_measurement_num_0,-43.5192910015175,172.697554043473,2485559.10584935,5743083.97202272,1575556.74,5181471.77,172.41
CPT_5088_measurement_num_0,-43.5193632451338,172.697939856346,2485590.3280995,5743076.05813858,1575587.95,5181463.86,172.42
CPT_50694_measurement_num_0,-43.5055009393268,172.716997680919,2487125.96726279,5744621.57544763,1577122.94,5183008.8,172.42
CPT_38116_measurement_num_0,-43.4944349739273,172.710540045684,2486599.49053302,5745849.24230668,1576596.65,5184235.97,172.42
CPT_29550_measurement_num_0,-43.493832963225,172.718151951834,2487214.94718736,5745918.2282158,1577211.86,5184304.94,172.42
CPT_22329_measurement_num_0,-43.5571502238479,172.736997485114,2488761.34574662,5738888.42780922,1578757.8,5177278,172.43
CPT_25769_measurement_num_0,-43.4804218073528,172.695958967778,2485414.45755533,5747401.94347972,1575412.06,5185788.04,172.43
CPT_170559_measurement_num_0,-43.5313964608093,172.640464750392,2480949.17693943,5741720.79777831,1570948.67,5180109,172.43
CPT_34184_measurement_num_0,-43.4876050301478,172.708591977397,2486439.27987525,5746607.51452611,1576436.49,5184993.94,172.44
CPT_21506_measurement_num_0,-43.5102251611471,172.721485774026,2487490.6627803,5744097.91935823,1577487.5,5182485.36,172.44
CPT_50697_measurement_num_0,-43.4900463847387,172.712081454395,2486722.48794936,5746337.25288431,1576719.59,5184723.79,172.44
CPT_27131_measurement_num_0,-43.5511380220376,172.660272979404,2482559.24560036,5739534.14108111,1572558.18,5177923.25,172.44
CPT_2202_measurement_num_0,-43.4929542450562,172.711406446899,2486669.00112454,5746013.99612695,1576666.13,5184400.66,172.44
CPT_25674_measurement_num_0,-43.493375442069,172.69113153333,2485029.22014829,5745961.34590689,1575027,5184348,172.46
CPT_37709_measurement_num_0,-43.4972738791443,172.711656382835,2486690.87123443,5745534.14591827,1576688,5183921,172.46
CPT_26152_measurement_num_0,-43.5573552517019,172.737782426297,2488824.84112565,5738865.84665295,1578821.27,5177255.43,172.47
CPT_34568_measurement_num_0,-43.5200810246416,172.693056026104,2485195.75884239,5742994.87566961,1575193.54,5181382.7,172.47
CPT_46657_measurement_num_0,-43.5479020274919,172.745971051006,2489483.31158879,5739918.1759008,1579479.44,5178307.35,172.47
CPT_36009_measurement_num_0,-43.5191290183555,172.712099972806,2486735.0970533,5743106.11166629,1576732.26,5181493.93,172.47
CPT_74475_measurement_num_0,-43.5029670886769,172.713580787114,2486848.68196601,5744902.15252672,1576845.76,5183289.26,172.47
CPT_59212_measurement_num_0,-43.514012178756,172.71003956549,2486566.54271042,5743674.03149873,1576563.76,5182061.62,172.47
CPT_2138_measurement_num_0,-43.4974976560357,172.710630675656,2486607.99772786,5745508.99758574,1576605.16,5183895.86,172.48
CPT_31841_measurement_num_0,-43.5090354488997,172.660126197728,2482528.41754547,5744211.7781213,1572527.22,5182599.06,172.49
CPT_2377_measurement_num_0,-43.4893910078234,172.711849836578,2486703.50161059,5746410.00195335,1576700.61,5184796.51,172.5
CPT_32178_measurement_num_0,-43.524634996975,172.673385985209,2483607.4149085,5742482.90564989,1573605.84,5180870.89,172.5
CPT_34058_measurement_num_0,-43.4965919668269,172.710153979982,2486569.09407839,5745609.48809638,1576566.27,5183996.31,172.5
CPT_26108_measurement_num_0,-43.4947621912629,172.715853420462,2487029.38130737,5745814.36045104,1577026.37,5184201.11,172.51
CPT_40400_measurement_num_0,-43.4766269703662,172.706940020307,2486301.37403278,5747826.7263721,1576298.62,5186212.67,172.52
CPT_44989_measurement_num_0,-43.5053329651263,172.655308980859,2482137.18524277,5744621.53643601,1572136.13,5183008.65,172.52
CPT_30602_measurement_num_0,-43.4940279609425,172.691590037192,2485066.57348175,5745888.98685534,1575064.34,5184275.67,172.53
CPT_12103_measurement_num_0,-43.5254154399481,172.647390963926,2481506.25587096,5742387.67883158,1571505.51,5180775.64,172.53
CPT_24332_measurement_num_0,-43.5353277127233,172.651811582718,2481868.20284472,5741287.90033876,1571867.35,5179676.3,172.53
CPT_25851_measurement_num_0,-43.5029194657744,172.699927087028,2485744.45178491,5744903.57645005,1575741.97,5183290.66,172.55
CPT_33226_measurement_num_0,-43.4997760075288,172.689285059603,2484882.50778123,5745249.67979232,1574880.36,5183636.61,172.55
CPT_31552_measurement_num_0,-43.5147490045968,172.67746604675,2483933.0333811,5743582.53802013,1573931.3,5181970.1,172.56
CPT_11174_measurement_num_0,-43.5210922670412,172.689047496394,2484872.08714541,5742881.32894436,1574870,5181269.19,172.56
CPT_39899_measurement_num_0,-43.4961349747045,172.687250038185,2484716.41065673,5745653.59130849,1574714.32,5184040.36,172.57
CPT_44538_measurement_num_0,-43.4783813585993,172.703580494154,2486030.25399238,5747630.85372229,1576027.61,5186016.87,172.58
CPT_22385_measurement_num_0,-43.500627875865,172.717021185326,2487126.03801366,5745162.99035174,1577123,5183550,172.58
CPT_34034_measurement_num_0,-43.4983680449197,172.690994021427,2485020.14549275,5745406.61856024,1575017.94,5183793.49,172.59
CPT_5288_measurement_num_0,-43.4935784747553,172.710714074684,2486613.23769908,5745944.44967811,1576610.39,5184331.14,172.59
CPT_18622_measurement_num_0,-43.5515194347165,172.679930604443,2484147.9065744,5739498.01233267,1574146.21,5177887.19,172.59
CPT_44329_measurement_num_0,-43.5035350565615,172.696604999257,2485476.03376332,5744834.21456254,1575473.66,5183221.32,172.59
CPT_26078_measurement_num_0,-43.5108895819808,172.713251229999,2486825.04404162,5744021.85372443,1576822.15,5182409.31,172.6
CPT_664_measurement_num_0,-43.5216805006728,172.727320695696,2487966.63666632,5742826.75047677,1577963.31,5181214.71,172.6
CPT_22301_measurement_num_0,-43.499609999493,172.709930006299,2486552.14095617,5745274.11581057,1576549.33,5183661.07,172.62
CPT_31082_measurement_num_0,-43.3887032592296,172.702763312605,2485928.65387364,5757593.83912876,1575926,5195976,172.63
CPT_36862_measurement_num_0,-43.5080219770346,172.687872049152,2484771.64337446,5744333.11261582,1574769.56,5182720.4,172.63
CPT_19695_measurement_num_0,-43.5036281182582,172.694964494359,2485343.4009349,5744823.3930275,1575341.08,5183210.5,172.64
CPT_21084_measurement_num_0,-43.5035866858898,172.694959754901,2485343.00087679,5744827.99484575,1575340.68,5183215.1,172.64
CPT_35301_measurement_num_0,-43.4855860334737,172.7105579398,2486597.5363715,5746832.38043962,1576594.68,5185218.72,172.66
CPT_4681_measurement_num_0,-43.5028709971771,172.698070338408,2485594.27227143,5744908.42137574,1575591.85,5183295.5,172.66
CPT_31176_measurement_num_0,-43.5200320477002,172.691586051121,2485076.89167207,5742999.88058827,1575074.72,5181387.7,172.66
CPT_115917_measurement_num_0,-43.5191456558933,172.70850258861,2486444.25030045,5743103.25767654,1576441.53,5181491.07,172.67
CPT_55146_measurement_num_0,-43.5191553682485,172.708533104042,2486446.72126523,5743102.18718994,1576444,5181490,172.67
CPT_50701_measurement_num_0,-43.5139222804213,172.661472468216,2482639.47667824,5743669.2846481,1572638.25,5182056.78,172.68
CPT_4012_measurement_num_0,-43.5190965928562,172.657124749955,2482290.28377643,5743092.9800131,1572289.21,5181480.69,172.68
CPT_34025_measurement_num_0,-43.4315229627263,172.694228961423,2485254.61422622,5752834.113895,1575252.22,5191218.1,172.68
CPT_26303_measurement_num_0,-43.5149559606071,172.691677972932,2485082.24803126,5743563.87290197,1575080.06,5181951.47,172.68
CPT_209883_measurement_num_0,-43.4981704816024,172.685246628159,2484555.22242393,5745426.83574549,1574553.2,5183813.69,172.69
CPT_44204_measurement_num_0,-43.5272669732996,172.688862947773,2484859.71371716,5742195.24843832,1574857.65,5180583.38,172.69
CPT_15886_measurement_num_0,-43.5253166252494,172.670719786028,2483392.16766167,5742406.33160339,1573390.68,5180794.34,172.7
CPT_33983_measurement_num_0,-43.4917759846159,172.714796990894,2486942.80246959,5746145.84327555,1576939.82,5184532.46,172.72
CPT_48761_measurement_num_0,-43.5122870259528,172.711025951544,2486645.63872846,5743865.97588423,1576642.82,5182253.49,172.73
CPT_49551_measurement_num_0,-43.5259599106135,172.629809348219,2480085.19004525,5742321.05673559,1570085,5180709,172.73
CPT_713_measurement_num_0,-43.5528208808228,172.748919544997,2489723.22517193,5739372.38644358,1579719.27,5177761.79,172.73
CPT_103064_measurement_num_0,-43.4829800076764,172.704400010076,2486098.36303933,5747120.17213037,1576095.7,5185506.39,172.74
CPT_35872_measurement_num_0,-43.4964350060513,172.690496019263,2484979.0736341,5745621.23354117,1574976.88,5184008.02,172.74
CPT_4022_measurement_num_0,-43.5133594402618,172.662513763009,2482723.42128899,5743732.15692435,1572722.16,5182119.63,172.75
CPT_25594_measurement_num_0,-43.5068926952937,172.687753046158,2484761.5523046,5744458.54207591,1574759.47,5182845.78,172.75
CPT_25944_measurement_num_0,-43.4803920042593,172.70879395098,2486452.82787256,5747408.94985241,1576450.02,5185795.06,172.75
CPT_59317_measurement_num_0,-43.5101189952679,172.655483400893,2482153.47773188,5744089.86031144,1572152.43,5182477.18,172.75
CPT_48661_measurement_num_0,-43.4729240226615,172.702925050925,2485975.0709472,5748236.98208303,1575972.44,5186622.76,172.76
CPT_43811_measurement_num_0,-43.5227579966514,172.670226983396,2483351.20959827,5742690.4439592,1573349.73,5181078.34,172.76
CPT_29744_measurement_num_0,-43.5018195613393,172.714652984832,2486934.95900249,5745029.94141755,1576932,5183417,172.79
CPT_22349_measurement_num_0,-43.5513500505536,172.680247065454,2484173.40740905,5739516.92898036,1574171.7,5177906.1,172.79
CPT_31848_measurement_num_0,-43.4752649209714,172.707340779477,2486333.2687844,5747978.1653375,1576330.5,5186364.05,172.79
CPT_4586_measurement_num_0,-43.5211260002286,172.658337021827,2482389.21611581,5742867.90976819,1572388.11,5181255.71,172.81
CPT_24616_measurement_num_0,-43.4815391677627,172.686888459328,2484681.09717959,5747275.09528518,1574678.99,5185661.23,172.81
CPT_31308_measurement_num_0,-43.5507830472054,172.6937959412,2485268.03834955,5739584.00982572,1575265.89,5177973.19,172.82
CPT_24573_measurement_num_0,-43.5487550004132,172.698495032595,2485646.95802576,5739810.70833933,1575644.65,5178199.81,172.83
CPT_34448_measurement_num_0,-43.5258020215309,172.632278944416,2480284.75815246,5742339.47756111,1570284.49,5180727.42,172.83
CPT_40107_measurement_num_0,-43.4821419783328,172.709105943655,2486478.74520429,5747214.61297324,1576475.93,5185600.8,172.83
CPT_74551_measurement_num_0,-43.5153101314022,172.708688328738,2486457.78582116,5743529.4466568,1576455.05,5181917.09,172.83
CPT_99508_measurement_num_0,-43.5240068672275,172.628054853763,2479942.39162044,5742537.41433741,1569942.25,5180925.27,172.84
CPT_44029_measurement_num_0,-43.5122039678464,172.675658946837,2483785.82252747,5743864.7320545,1573784.14,5182252.18,172.85
CPT_62138_measurement_num_0,-43.5340634127664,172.642412793509,2481107.9092421,5741425.16815639,1571107.35,5179813.49,172.86
CPT_22281_measurement_num_0,-43.515328368366,172.675503269459,2483774.57914779,5743517.5565298,1573772.91,5181905.14,172.87
CPT_15126_measurement_num_0,-43.4779914570852,172.696131156493,2485427.40692836,5747672.00889996,1575425,5186058,172.87
CPT_25898_measurement_num_0,-43.5129055552127,172.706511026973,2486280.80115469,5743795.98658392,1576278.13,5182183.52,172.87
