NZTM_X NZTM_Y Vs30
1574579.38 5185151.67 240.6
1574582.3 5185150.1 240.6
1571932.04 5180867.56 240.61
1570305.75 5182894.45 240.62
1571030.34 5182343.03 240.62
1571054 5179581 240.62
1575063.14 5183262.1 240.62
1815342.77 5804476.04 240.62
1571299.12 5179203.74 240.63
1685682.37 5429731.57 240.64
1744489.87 5922223.12 240.64
1573167.48 5176911.34 240.66
1799680 5823302 240.66
1807377 5814339 240.66
1815465.44 5804462.62 240.66
1572446.66 5178586.86 240.67
1570851.5 5181165.9 240.68
1570998.99 5186777.66 240.68
1892971 5780395 240.68
1570328.4 5178127.15 240.69
1575402.44 5183305.42 240.69
1576308 5174701 240.69
1576616.65 5181852.81 240.69
1574876.87 5182753.27 240.7
1575013.97 5183915.47 240.7
1815503.91 5804459.5 240.7
1570039.53 5188697.65 240.71
1572962 5178051 240.72
1575207.18 5185784.59 240.72
1874314 5815469 240.72
1572260.2 5178983.17 240.73
1575462.62 5186056.24 240.73
1573728.83 5183201.27 240.74
1748249.1 5427415.5 240.74
1571761 5184694 240.75
1572312.76 5181114.06 240.75
1579074.7 5176575.6 240.75
1766033 5917880 240.75
1573125.34 5178132.57 240.76
1573280.42 5178199.77 240.76
1573413.7 5188836.3 240.76
1574412.9 5177960.1 240.76
1767963.79 5469982.28 240.76
1774663.73 5890966.04 240.76
1572972.08 5196938.05 240.77
1575385.83 5185906.98 240.77
1799119.35 5820569.81 240.77
1880371 5830057 240.77
1571702 5179136 240.78
1573832.04 5180781.92 240.79
1576216.99 5186486.62 240.79
1565018.74 5177728.17 240.81
1576610.75 5184301 240.81
1579019.31 5176743.95 240.81
1753137.8 5933401.55 240.81
1799882.92 5816295.92 240.81
1824052.08 5928704.98 240.83
1571693 5179102 240.84
1258211.22 5004762.18 240.85
1571263.49 5182813.44 240.85
1571959.07 5180954.9 240.85
1572657.37 5180349.44 240.85
1575816 5183060.42 240.85
1570283.14 5180412.83 240.86
1575483.49 5186087.58 240.86
1867206.7 5705239.67 240.86
1568051.07 5179143.71 240.87
1572072.55 5182563.9 240.87
1571252.83 5179600.81 240.88
1572443.67 5182015.48 240.88
1574376.49 5182916.02 240.88
1574897.98 5183918.43 240.88
1575120.99 5182008.59 240.88
1571366.68 5181971.22 240.9
1575113.29 5181164.06 240.9
1569869.52 5179128.69 240.91
1575131 5185977 240.91
1576999.52 5183183.15 240.91
1570727 5178379 240.93
1576452.95 5184081.09 240.94
1570969 5186817 240.95
1573087.31 5178393.27 240.95
1574710.81 5182691.31 240.95
1578724.72 5177195.01 240.95
1772673.59 5891837.37 240.95
1570307.76 5179283.53 240.96
1575082.47 5184049.58 240.96
1576341.42 5177197.08 240.96
1751156 5914769.53 240.96
1570379.87 5182414.5 240.98
1573224.82 5178415.2 240.98
1884885.14 5825422.93 240.98
1572397.57 5177469.83 240.99
1641051 6106597 240.99
1879445.91 5819854.49 240.99
1569716.06 5178003.67 241
1572601.03 5182656.35 241
1575954.9 5186095.4 241
1578912.28 5176811.95 241.01
1801098.06 5816706.19 241.01
1951609 5792228.5 241.02
1571522.93 5196948.54 241.03
1570065.1 5182794.96 241.04
1573269.29 5178375.47 241.04
1574915.2 5182855.99 241.04
1572062 5181781 241.05
1574173.24 5177963.77 241.06
1576650.24 5185364.87 241.06
1569821.07 5179440.1 241.07
1571636.84 5178596.4 241.07
1573071.12 5178287.51 241.07
1808878.24 5811303.03 241.07
1573159 5181158 241.08
1793247.91 5803471.01 241.08
1572183.37 5178803.9 241.09
1572856.48 5200170.68 241.09
1574980.7 5184675.61 241.09
1916315.63 5585944.58 241.1
1808881.75 5811288.62 241.11
1856992.75 5729598.82 241.11
1570212.25 5178061.27 241.12
1575402.96 5183198.18 241.12
1819914.19 5530261.35 241.12
1575045.28 5176714.84 241.13
1575961.7 5186366.94 241.14
1922479.08 5782848.33 241.15
1571919.24 5192724.38 241.16
1573073.95 5178978.45 241.16
1756030.99 5926170.93 241.16
1573371.8 5178863 241.18
1572685.84 5177120.91 241.19
1574174.61 5181733.28 241.19
1574555.19 5185519.63 241.19
1574644.11 5182628.41 241.19
1802190 5810894 241.19
1815393.19 5804378.72 241.19
1577437.97 5182240.04 241.2
1623290.64 5432410.17 241.2
1948196 5788067.8 241.2
1573388.51 5178815.26 241.21
1574308.2 5177814.72 241.21
1574917.8 5184631.18 241.22
1949790 5792616 241.22
1574783.5 5181634.54 241.23
1887838 5773705 241.23
1873574.23 5818485.97 241.24
1910178.97 5811431.46 241.24
1570760 5178396 241.25
1576250.4 5182354.71 241.26
1579038.54 5176651.41 241.26
1796508 5819335 241.26
1806286.3 5811889.29 241.27
1571786.16 5180527.43 241.28
1573441.32 5178421.19 241.28
1574678.15 5181192.31 241.28
1570973.54 5182247.54 241.29
1574773.85 5182675.43 241.29
1731401.71 6028781.52 241.29
1572961.44 5196475.87 241.3
1574690.04 5178347.02 241.31
1573523.34 5180909.21 241.32
1574413.94 5182701.33 241.32
1797277.58 5817490.98 241.32
1800730.08 5817989.74 241.32
1573061.33 5178107.51 241.33
1767527.02 5472628.03 241.33
1795195.91 5821033.06 241.33
1877854 5829029 241.33
1889657.65 5822529.62 241.33
1888262.54 5774323.59 241.35
1573228.33 5201632.01 241.36
1573953 5182066 241.36
1574624.3 5182354.91 241.36
1576227.49 5182501.94 241.37
1576554.9 5181855.48 241.37
1570282.31 5181305.12 241.38
1567499.5 5182423.45 241.39
1569208.53 5182783.54 241.39
1573497.12 5178071.4 241.39
1884744.82 5825078.91 241.39
1572546.83 5178237.08 241.4
1573133 5197032 241.4
1863705.21 5721905.59 241.4
1569424.91 5186583.69 241.41
1575911.69 5185944.55 241.41
1824251 5525921 241.41
1576903.33 5182320.95 241.42
1571579.92 5181314.76 241.43
1885020.94 5825633.95 241.44
1748726.79 5429043.77 241.45
1572284.7 5181390.5 241.46
1568202.86 5189714.04 241.47
1575601.84 5183328.4 241.47
1924375.52 5602915.52 241.47
1571252.5 5179659.12 241.48
1576259.4 5184064.99 241.48
1751609.5 5913619.91 241.48
1569666.18 5176248.6 241.49
1569666.18 5176248.6 241.49
1570707.45 5180431.4 241.49
1572368.3 5182731 241.49
1575837.39 5197543.57 241.49
1570346.25 5179908.38 241.5
1572226.8 5181683.5 241.5
1572574.76 5180781.82 241.5
1574662.83 5182074.47 241.5
1575001.84 5182874.33 241.5
1575796.49 5183498 241.5
1796363 5819454 241.5
1553023.9 5160353.97 241.51
1565726 5185420.16 241.51
1572068.1 5183118.31 241.52
1571338.6 5194590.11 241.53
1572278.24 5183206.19 241.53
1815602.28 5804320.93 241.53
2035339.03 5708903.29 241.53
1565497.69 5173509.17 241.54
1571224.96 5182397.3 241.54
1573667 5178974 241.54
1574822 5181819 241.56
1576361.97 5182162.3 241.56
1572479.3 5178682.36 241.57
1801726.23 5814809.83 241.57
1565744 5174238 241.58
1575571.94 5182825.53 241.59
1577062.58 5182774.15 241.59
1753248.76 5424015.07 241.59
1575290.56 5177833.68 241.6
1570916.21 5180085.2 241.61
1571361.48 5180441.53 241.61
1655902.89 5307556.44 241.61
1884776.41 5823880.16 241.62
1759405.92 5435231.68 241.63
1574611 5178386.23 241.64
1681321.01 5403710.6 241.64
1572309.73 5180817.72 241.65
1572384.3 5177396.2 241.65
1572613.48 5180706.55 241.66
1573250.78 5178454.23 241.66
1576173.69 5184284.9 241.66
1801128.89 5820780.19 241.66
1843742.62 5810925.58 241.66
1882088.94 5826694.72 241.66
1572547.58 5181139.14 241.67
1576889.1 5184420.34 241.67
1800421.64 5816291.31 241.67
1817117 5803472 241.67
1566753.96 5181892.07 241.69
1571481.27 5180446.09 241.69
1576484.29 5186362.19 241.69
1574535.58 5181141.83 241.7
1573614.93 5182098.11 241.71
1574082.93 5181045.78 241.71
1574732.91 5184456.33 241.71
1576288.86 5177240.41 241.72
1800393 5818388 241.72
1819107 5804087 241.72
1568903.77 5181167.38 241.73
1570380 5186869 241.73
1573952.67 5178270.43 241.73
1574403.58 5185791.26 241.73
1574419 5182700 241.73
1574456.43 5183821.93 241.73
1791508.8 5827128.8 241.74
1806350.01 5811381.77 241.74
1570044.8 5176289.24 241.76
1570611.36 5181975.35 241.76
1575899 5195952 241.76
1576507.17 5185383.21 241.76
1796859.44 5822878.74 241.76
1817341 5803510 241.76
1571042 5186761 241.77
1574132.76 5183360.69 241.77
1576338.39 5183498.76 241.77
1883544.78 5826121.83 241.77
1891025.39 5821098.3 241.77
1884757.6 5823858.83 241.79
1572637.85 5177678.91 241.8
1574224.55 5183261.04 241.8
1575233.89 5185879.66 241.8
1680955.07 5402249.56 241.8
1573669.27 5197706.37 241.81
1888334.32 5774322.71 241.81
1936707 5788210 241.81
1577422.14 5182389.71 241.82
1774569.35 5890892.98 241.82
1787930.67 5490235.55 241.82
1569957.6 5182693.97 241.83
1891081.84 5821126.82 241.83
1573062 5179448 241.84
1574560.04 5183449.48 241.85
1576727.85 5182326.8 241.85
1794323 5823667 241.85
1801503.47 5818392.76 241.85
1573210.87 5179095.8 241.86
1576586.05 5183587.26 241.86
1576632.01 5181599.57 241.86
1573754.73 5183080.29 241.87
1576761.92 5182314.11 241.87
1570276.3 5180427.7 241.88
1681670.81 5402980.53 241.88
1806785 5813239 241.88
1874062.52 5816532.54 241.88
1774769.36 5890971.58 241.89
1937784.87 5791428.45 241.89
1796946.68 5822838.91 241.9
1876214.96 5827206.52 241.9
1887691.95 5773558.19 241.9
1571184.2 5182870.7 241.91
1574787.11 5178236.29 241.91
1575396.06 5177555.73 241.91
1806453 5811668 241.92
1816881.7 5804953.25 241.92
1571352.23 5179757.3 241.93
1573721.18 5181868.43 241.94
1572443.58 5182667.85 241.95
1575282.29 5181292.52 241.95
1576953.13 5183342.78 241.95
1573304.4 5178298.32 241.96
1805121 5810387 241.96
1817495 5803480 241.96
1861854.24 5713092.45 241.97
1565566.93 5175954.51 241.98
1571920.43 5181517.76 241.98
1573130.95 5181114.01 241.98
1573197.23 5178443.59 241.99
1574471.7 5183843.42 241.99
1822176.85 5534448.96 241.99
1569645.86 5176295.71 242.01
1569645.86 5176295.71 242.01
1570327.68 5186953.11 242.01
1572339.39 5181237.19 242.03
1574734.14 5182744.14 242.03
1888186 5823154 242.03
1565227 5179119 242.04
1797602.86 5816566.52 242.04
1811206 5806680 242.04
1573377.94 5178492.2 242.05
1573310.76 5196738.41 242.06
1574319.03 5185787.08 242.06
1573877.83 5178789.79 242.07
1574824.21 5183172.17 242.07
1801484.67 5818366.68 242.07
1576681.29 5183735.7 242.08
1576696.2 5182186.82 242.08
1576892.91 5183306.71 242.08
1755226.45 5925854.58 242.09
1572222.21 5183055.64 242.1
1575222.91 5183101.49 242.1
1571265 5179420 242.11
1752833 5912540 242.11
1795337.14 5820697.33 242.11
1574884.81 5183590.52 242.12
1575380.27 5177591.67 242.12
1884770.88 5823709.93 242.12
1572378.35 5177574.01 242.14
1573016.53 5177884.09 242.14
1574723.83 5181422.38 242.14
1572312.06 5181620.87 242.15
1572441.5 5178594.17 242.15
1574030.48 5182062.82 242.15
1574133.86 5177832.98 242.15
1575114.32 5185920.14 242.15
1575114.32 5185920.14 242.15
1821683.5 5524946.01 242.15
1886250.6 5769024.34 242.15
1575114.32 5185920.14 242.16
1815072.68 5806144.23 242.16
1891689.92 5780218.04 242.16
1572986.93 5179316.19 242.17
1573532.98 5178008.14 242.17
1806697 5814054 242.17
1914038.84 5780902.49 242.17
1567617.42 5185666.57 242.18
1572385.82 5182601.18 242.18
1575074.43 5184034.17 242.18
1576121.33 5179716.05 242.18
1879245.08 5783478.83 242.18
1572128.13 5179002.7 242.19
1575448 5178126 242.19
1573657.93 5183791.72 242.2
1575165.21 5182235.34 242.2
1572580 5182000 242.21
1575071.94 5183823.17 242.21
1576609.66 5183938.34 242.21
1578036.05 5180999.44 242.21
1767566 5470381 242.21
1840511.63 5919532.62 242.21
1570728 5182338 242.22
1571005.81 5182884.48 242.22
1571167.2 5180839.66 242.23
1571532.93 5181644.49 242.23
1575340.78 5179821.88 242.23
1881366.63 5775086.98 242.23
1572361.9 5183169.34 242.24
1575843.59 5183889.81 242.24
1882265.9 5827058.36 242.24
1237199.32 4846403.36 242.25
1573798.61 5178424.7 242.25
1797662.92 5817002.63 242.25
1797675 5816992 242.25
1570112.76 5182898.18 242.26
1795525 5826090 242.26
1575341.7 5184169.48 242.27
1577035.45 5183235.72 242.27
1571362.54 5181974.42 242.28
1575116.49 5181148.97 242.28
1806236.12 5811996.04 242.28
1571925.3 5180898.4 242.29
1572099 5178889 242.29
1572324.29 5177328.9 242.29
1573351.94 5178341.98 242.29
1574369.93 5181210.07 242.29
1575418.2 5186012.27 242.29
1575486.4 5185851.5 242.29
1573521.29 5189123.78 242.3
1927672.26 5781102.21 242.3
1264506.12 4970411.58 242.31
1572175 5179031 242.31
1880356 5830044 242.31
1574819.62 5178528.73 242.32
1575018.95 5178721.67 242.32
1379579.05 4904505.78 242.33
1572361.2 5181666 242.33
1573153.88 5177547.05 242.33
1569498.35 5177525 242.34
1571571.2 5176193.6 242.34
1575282.62 5178080.76 242.34
1575492.59 5179979.08 242.35
1849169.6 5933997.69 242.35
1572599.28 5180702.72 242.37
1808346.89 5811538.36 242.37
1927790 5577479 242.37
1573093.66 5178680.26 242.38
1924350.58 5602927.48 242.4
1572141.82 5182893.73 242.41
1884648.55 5825046.6 242.41
1572995.66 5177997.59 242.42
1576883.56 5183340.09 242.42
1948338.19 5791294.55 242.43
1393978.13 4917155.97 242.44
1573201.3 5181172.71 242.45
1570992.3 5182950.22 242.46
1576641.54 5181827.75 242.46
1568754.09 5181139.7 242.47
1574717.53 5182603.7 242.47
1575020 5183867 242.47
1570208.64 5180725.26 242.49
1572599 5189773 242.49
1576923.6 5183496.1 242.49
1258018.78 5005310.33 242.5
1572363.36 5182661.74 242.5
1893162 5819333.39 242.5
1795217.12 5821124.49 242.52
1570868.65 5183618.29 242.53
1576448.63 5185059.73 242.54
1573089.14 5179292.18 242.55
1574848.72 5186029.06 242.55
1797574 5816586 242.55
1895863.97 5812372.26 242.55
1571961 5181568 242.58
1576640.47 5184655.37 242.58
1889479.31 5773499.17 242.58
1571816.59 5179636.64 242.59
1570283.07 5180702.54 242.61
1571073.08 5182224.59 242.61
1570470 5196557 242.62
1571430 5181606 242.62
1571430 5181606 242.62
1575548.99 5186141.47 242.62
1576687.22 5185202.4 242.62
1810942 5813360 242.62
1574845.06 5183791.47 242.63
1575082.28 5184669.77 242.63
1575603.8 5186202.51 242.63
1571350.68 5180636.16 242.64
1571350.68 5180636.16 242.64
1571990.35 5178749.09 242.64
1574967 5186135 242.64
1575769.51 5183249.1 242.64
1880371 5830057 242.64
1570769 5179477 242.65
1572053 5180977 242.67
1806361.86 5811369.6 242.67
1575320 5182371 242.68
1767898.96 5470021.75 242.68
1813538.5 5805919.6 242.68
1949363.13 5792486.64 242.68
1572307 5181363.8 242.69
1575115.25 5184203.11 242.69
1575297.06 5177812.85 242.69
1576610.34 5182256.74 242.69
1577915.25 5180918.68 242.7
1577918.68 5180945.12 242.7
1754078.81 5918678.43 242.7
1572104.76 5183205.87 242.71
1576256.96 5186351.34 242.71
1571457.5 5179640.6 242.72
1731404.22 6028825.86 242.72
1576332.33 5177165.5 242.73
1856991.84 5729597.74 242.73
1573998.8 5182857.69 242.74
1574019.75 5185460.38 242.74
1877849 5829015 242.74
1571323.34 5179264.93 242.75
1574290.66 5181406.92 242.75
1574492.12 5177592.25 242.75
1743357.96 5920321.32 242.75
1572076.24 5183087.64 242.76
1574561.84 5185394 242.76
1795106 5824198 242.76
1843835.47 5811187.13 242.77
1571074.68 5180621.1 242.78
1571836.23 5179012.77 242.78
1815053.05 5806144.41 242.78
1855158.58 5877577.26 242.78
1573290.04 5181985.75 242.79
1575886.39 5185788.43 242.79
1574544.22 5184240.63 242.8
1576541.97 5183291.21 242.8
1576675.28 5181479.26 242.8
1884111.07 5826624.21 242.8
1889945.64 5822087.49 242.8
1891913.92 5820868.85 242.8
1891913.92 5820868.85 242.8
1570090.18 5182790.4 242.82
1573385.88 5178224.97 242.82
1575192.84 5185937.48 242.82
1749627 5913810.53 242.82
1888274.69 5774335.69 242.82
1948698.53 5790079.32 242.82
1570243.44 5178064.17 242.83
1571577.62 5177328.31 242.83
1884102 5518621 242.83
1572218.28 5200889.29 242.84
1575051.7 5184391.9 242.84
1575205.65 5181456.39 242.84
1575408 5206863 242.85
1882151 5827137 242.85
1570704.49 5179073.79 242.86
1575958.44 5179974.13 242.86
1744601.4 5925547.9 242.86
1806750 5813150 242.86
1575319.64 5191061.75 242.87
1936824.43 5623072.3 242.87
1574587.22 5184682.36 242.88
1576663.36 5185493.89 242.88
1258093.25 5005380.06 242.89
1572886 5178189 242.89
1814528 5805988 242.89
1574710.94 5182801.25 242.9
1575609.24 5182684.07 242.9
1576696.87 5183982.33 242.9
1572610 5182035 242.91
1573095 5179337 242.91
1575615.38 5181902.9 242.91
1814683 5805944 242.91
1882290.67 5771578.1 242.91
1891084.71 5821153.21 242.91
1570969.51 5181612.83 242.92
1580574 5175117 242.92
1571612.84 5181137.98 242.93
1576257.5 5182105.7 242.93
1576724.21 5184046.39 242.93
1394286.32 4917015.93 242.94
1571602.49 5177244.92 242.94
1573065 5179254 242.94
1802813 5815793 242.94
1815048.78 5806055.35 242.94
1575154.24 5182226.04 242.95
1755167.97 5918469.68 242.95
1573011.55 5181200.88 242.96
1573105 5179227 242.96
1891739.98 5731881.36 242.96
1572360.6 5182744.2 242.98
1571764.49 5180704.68 242.99
1572099.47 5183102.4 242.99
1574882.47 5177013.41 242.99
1572891.74 5179640.44 243
1572895.37 5179640.62 243
1573113 5186010 243
1576954.38 5183314.17 243
1814432 5805951 243.01
1572362.76 5178836.42 243.02
1574723.04 5182992.98 243.02
1575488.61 5185725.34 243.02
1843832 5811924 243.02
1566039.05 5173995.42 243.03
1574790.98 5186068.08 243.03
1871198.11 5806882.97 243.03
1572808.42 5190011.03 243.04
1574666.69 5181361.32 243.04
1753274.82 5423974.46 243.04
1570195.1 5180943.55 243.05
1571006.08 5181228.02 243.05
1571006.08 5181228.02 243.05
1572972.74 5178041.45 243.05
1573897.93 5178032.83 243.05
1573897.93 5178032.83 243.05
1572337.07 5181679.42 243.06
1575021.1 5182875.62 243.06
1575614.3 5183338 243.06
1576955.39 5183288.04 243.06
1571732.07 5177382.15 243.07
1575213.39 5192867.17 243.07
1576445.43 5185946.43 243.07
1806264 5811891 243.07
1881135 5826265 243.07
1571243.05 5180942.46 243.08
1575252.43 5182083.88 243.08
1798440.93 5824564.81 243.08
1570836.04 5181304.02 243.09
1570956.21 5179242.5 243.09
1237215.42 4846405.99 243.1
1575805.41 5197646.53 243.1
1767045.03 5471951.72 243.1
1767808 5899835 243.11
1928193.43 5783776.44 243.11
1572048.48 5180948.16 243.12
1573148 5179248 243.12
1575125.8 5193273.48 243.12
1576482.98 5185620.26 243.12
1796530 5822467 243.12
1574118.03 5182185.98 243.13
1575695.38 5181930.14 243.13
1815463.81 5804407.59 243.13
1569861.29 5179420.05 243.15
1571520.76 5182161.07 243.15
1571768.02 5184050.24 243.15
1574893.89 5181631.72 243.15
1796323 5819745 243.15
1807264.96 5809779.57 243.16
1855279.67 5876512.46 243.16
1264438.78 4970289.83 243.17
1575322.79 5185750.87 243.17
1575674.1 5186120.81 243.18
1871782.92 5816687.3 243.18
1884736.78 5823864.6 243.18
1884780.08 5825857.27 243.18
1571826.37 5181466.12 243.19
1816879.63 5804798.39 243.19
1572751.42 5179329.75 243.2
1573194.28 5181323.35 243.2
1573675 5178601 243.2
1578963.25 5176885.96 243.2
1793711.82 5825265.97 243.2
1572228.5 5182682.07 243.21
1898768.19 5689905.53 243.21
1572138.64 5183516.91 243.22
1573092.21 5181316.55 243.22
1576263.65 5183606.09 243.23
1576477.54 5182249.03 243.23
1619744.03 5429259.96 243.23
1572744.07 5182422.85 243.25
1574562.78 5185264.88 243.25
1577915.89 5182061.73 243.25
1576610.34 5185715.66 243.28
1577139.57 5183403.78 243.28
1573414 5178128 243.29
1576493.37 5181973.65 243.29
1574854.95 5182740.92 243.3
1237750.57 4845518.19 243.31
1576683.38 5185032.99 243.31
1576024.44 5182352.29 243.32
1575360.83 5178319.16 243.33
1576037.52 5186276.67 243.33
1799132.07 5820599.73 243.33
1815754.51 5801878.25 243.33
1568850.01 5181067.29 243.34
1573320.51 5179184.26 243.34
1948744.11 5790526.16 243.34
1569762.67 5182628.72 243.35
1571275.43 5179706.07 243.35
1572342.92 5181554.17 243.35
1575051.72 5183814.37 243.35
1575220.42 5177227.81 243.35
1576718.84 5183388.12 243.35
1579014.4 5176376.9 243.35
1572415.07 5182020.16 243.36
1575241.04 5185869.13 243.36
1576959.11 5182229.71 243.36
1572440.96 5181817.78 243.37
1796721.78 5819605.88 243.37
1797263.55 5817551.14 243.37
1931786.08 5786182.92 243.37
1573330.69 5181009.85 243.38
1575971.09 5177385.25 243.38
1571038 5180314 243.39
1572314 5178535 243.39
1573527.8 5178743.2 243.39
1572352.29 5183324.5 243.4
1572918.5 5196944.43 243.4
1574600.3 5182467.34 243.4
1576737.33 5182624.7 243.4
1574215.21 5184866.3 243.41
1575403.55 5185994.22 243.41
1576456.52 5181968.86 243.41
1843719.84 5810885.26 243.41
1570812 5180635.46 243.42
1572375.06 5181697.68 243.43
1574973 5183824 243.43
1796683.2 5822885.16 243.43
1803613 5815716 243.46
1573135.96 5179276.1 243.47
1574965.06 5183874.95 243.47
1742462.1 6004778.25 243.47
1816483 5804016 243.47
1886505.33 5768618.49 243.47
1576912.12 5183321.28 243.48
1800537 5811335 243.48
1806945 5810600 243.48
1883669.42 5773074.86 243.48
1574626.81 5182476.14 243.49
1576207.37 5186290.23 243.49
1569877.99 5179515.95 243.5
1573026.92 5190257.29 243.5
1940628.67 5585832.36 243.5
1571045 5180382 243.51
1579021.14 5176789.41 243.51
1626801 5435969 243.51
1574917.88 5183894.52 243.52
1681065.67 5403259.04 243.52
1573228.26 5178614.04 243.53
1575951.34 5196542.94 243.53
1571261.6 5182977.9 243.54
1571985.72 5180672.53 243.54
1575488.97 5186018.36 243.54
1565985.83 5174254.81 243.55
1570830.1 5181069.55 243.55
1570833 5181074 243.55
1574545.91 5183483.03 243.55
1576636.65 5182196.97 243.55
1623072.75 5431849.24 243.55
1757342 5434611 243.55
1573160.74 5181008.84 243.56
1810954 5813331 243.56
1571172.59 5182864.54 243.57
1575740.72 5204773.05 243.57
1575892 5183266 243.57
1576885.59 5206955.98 243.57
1570759.99 5188489.05 243.58
1573487.31 5189047.81 243.58
1794374.14 5834026.09 243.58
1887944 5773592 243.58
1575043.8 5183806.4 243.59
1578832.83 5176980.67 243.59
1356092 4868185 243.6
1572784 5189901 243.6
1575150.86 5183212.53 243.6
1576693.38 5183869.87 243.6
1751140.74 5914770.65 243.6
1806128 5812028 243.6
1951618 5792204 243.6
1570088.5 5182802.84 243.61
1574268.3 5178704.31 243.61
1574315.46 5183812.17 243.61
1795118 5824191 243.61
1572083.9 5183070.29 243.62
1574670.62 5182546.98 243.62
1748899.88 5426552.38 243.62
1571880.42 5196711.48 243.63
1572283.9 5182661.7 243.63
1572486.64 5179535.12 243.63
1572888.1 5179507.4 243.63
1573681.08 5183528.51 243.63
1570942.3 5180182.05 243.64
1576666 5185912 243.64
1571093.6 5180395.83 243.65
1574557.05 5183451.73 243.65
1575287.31 5177971.16 243.65
1796719.82 5819636.46 243.65
1573121.45 5181161.63 243.66
1681055.23 5403189.85 243.66
1925738.84 5604696.61 243.66
1931002.75 5615901.15 243.66
1936419 5788338 243.66
1572347.58 5183055.27 243.67
1570615.95 5180586.94 243.68
1572069.07 5183096.66 243.68
1574528 5178390 243.68
1884804.52 5823882.12 243.68
1569108 5181175.8 243.69
1573004.26 5178007.4 243.69
1574003 5185458 243.69
1575944 5186289.54 243.69
1568425.09 5176190.97 243.7
1571255.47 5179815.28 243.7
1795111 5824159 243.7
1571901.18 5180952.22 243.71
1566818.14 5182036.44 243.72
1571260.82 5179206.14 243.72
1578991.63 5176798.31 243.72
1851823.64 5732095.14 243.72
1576732.94 5181444.44 243.73
1718795.49 6044839.46 243.73
1575314.5 5186150.71 243.74
1949519.75 5790639.62 243.74
1571321.12 5179585.6 243.75
1884223 5518780 243.75
1572080.74 5182935.78 243.76
1575644.5 5181375.74 243.76
1761268.63 5916636.58 243.76
1569600 5181359 243.77
1570258 5180858 243.77
1572171.27 5183372.19 243.78
1573133.44 5179510.45 243.78
1571980.79 5181783.27 243.79
1575191.43 5192903.26 243.79
1575424.3 5186003.07 243.8
1575530.02 5186187.21 243.8
1770633.37 5474341.65 243.8
1796179 5819611 243.8
1568364.81 5176315.59 243.82
1576557.32 5184640.53 243.82
1679806.88 5402090.89 243.82
1571110.18 5180388.33 243.83
1573679.46 5181963.48 243.83
1574763 5183621.23 243.83
1576295.34 5182356.13 243.83
1571606.38 5181307.32 243.84
1575034.88 5183911.61 243.84
1882276.71 5826620.36 243.84
1573402.58 5178484.92 243.85
1575057.07 5184162.8 243.85
1576622.15 5185516.91 243.85
1801564 5812890 243.85
1569890.21 5182799.52 243.86
1571052.07 5180072.01 243.86
1573013 5179432 243.86
1576560.36 5181610.75 243.86
1774781.03 5577811.35 243.86
1806327 5811782 243.86
1892014.03 5820781.09 243.86
1570309.01 5180556.83 243.87
1575508.45 5186160.58 243.87
1949302.12 5792470.78 243.88
1572986.76 5178002.09 243.89
1576807.87 5182848.33 243.9
1805057 5791788 243.9
1573538.5 5178724.6 243.91
1576166.48 5182486.94 243.91
1876384.41 5815422.21 243.91
1572413.89 5182017.9 243.92
1573141.77 5181988.6 243.93
1570945.09 5180245.37 243.94
1574705.08 5182741.75 243.94
1888322.64 5774332.57 243.94
1889639.73 5822504.54 243.94
1573690.75 5183434.84 243.95
1574509.14 5182688.5 243.95
1574746.76 5177043.46 243.96
1574998.16 5186246.5 243.96
1571336.58 5179599.55 243.97
1570219.93 5180695.1 243.98
1574969.43 5176698.12 243.98
1575917.53 5181514.42 243.98
1577144.42 5182450.7 243.98
1891875.38 5820812.79 243.98
1571947.53 5181905.81 244
1881406 5828624 244
1885045.93 5825223.98 244
1571913.5 5180901.98 244.01
1571127.71 5194576.66 244.02
1794956.97 5823935.1 244.02
1796339 5819438 244.02
1576370.13 5185313.01 244.03
1576587.56 5183667 244.03
1890383.27 5821976.34 244.03
1574931.76 5186078.06 244.04
1687482.75 5354267.19 244.04
1575242.98 5183166.4 244.06
1815257.25 5804473.07 244.06
1572022.84 5176107.64 244.07
1572453 5196609 244.07
1574860.07 5183686.43 244.07
1574968.55 5183945.54 244.07
1572185.18 5181861.26 244.08
1574879.01 5180521.26 244.08
1563293 5175919 244.09
1573752.92 5182538.13 244.09
1574339.02 5185728.1 244.09
1575086.48 5183237.99 244.09
1575303.05 5185863.32 244.09
1806364 5811819 244.09
1571950.9 5180875.71 244.1
1574246.21 5177802.75 244.11
1816082.85 5804467.4 244.11
1572084.74 5183060.96 244.12
1575888.4 5186122.55 244.12
1570276.85 5180453.35 244.13
1574772.06 5181772.07 244.13
1576733.3 5181454.1 244.13
1975278.71 5786387.83 244.13
1881129.28 5828774.72 244.14
1572288.5 5177307.2 244.16
1575175.36 5183121.66 244.16
1575345 5178177 244.16
1767205 5917639 244.16
1800397 5818415 244.16
1695054 5677536 244.17
1795415 5826184 244.17
1576503.03 5185414.76 244.18
1795368.69 5820718.9 244.18
1572317.6 5196531.15 244.19
1572345.39 5196510.28 244.19
1573674 5178544 244.19
1575296.11 5181312.33 244.19
1770218 5470120 244.19
1880348 5830016 244.19
1576718.09 5185281.31 244.2
1576624.78 5185962.96 244.21
1888944.14 5773415.81 244.21
1572278.2 5181334 244.22
1572278.2 5181334 244.22
