NZTM_X,NZTM_Y,Vs30,xcoord,ycoord
1573175,5186702,318.75,172.6683422,-43.47211544
1573173.59,5177625.22,234.96,172.6678768,-43.55384389
1573173.2,5197192.31,228.29,172.6688352,-43.37765781
1573172.97,5177598.34,246.4,172.6678678,-43.55408589
1573172.8,5177721.8,216.7,172.6678718,-43.55297425
1573172.24,5196274.66,213.55,172.6687784,-43.38592061
1573171.58,5181557.7,216.21,172.6680462,-43.5184354
1573171.14,5181557.65,110.42,172.6680408,-43.51843584
1573171.14,5181557.65,219.31,172.6680408,-43.51843584
1573171,5187819,294.28,172.6683477,-43.46205761
1573171,5186912,311.32,172.668303,-43.47022442
1573169.61,5203391.34,169.28,172.6690943,-43.32183922
1573169.36,5181494.57,230.59,172.6680157,-43.51900375
1573168.73,5182657.28,286.46,172.6680652,-43.50853454
1573168.38,5185763.87,259.7,172.6682141,-43.4805623
1573168.27,5178549.73,258.29,172.6678567,-43.54551934
1573168,5188019,282.33,172.6683205,-43.46025666
1573168,5186991,311.67,172.6682698,-43.46951298
1573167.88,5196873.64,220.24,172.6687539,-43.38052704
1573167.48,5176911.34,240.66,172.6677659,-43.56027149
1573167.33,5181060.55,261.1,172.6679691,-43.52291165
1573167.09,5178962.18,224.1,172.6678625,-43.54180557
1573167.02,5176907.39,216.63,172.66776,-43.56030704
1573166.29,5182629.55,278.29,172.6680337,-43.50878414
1573165.09,5179829.95,240.07,172.6678806,-43.53399202
1573165.08,5185873.63,283.93,172.6681787,-43.47957389
1573164.99,5182028.45,214.7,172.6679879,-43.51419648
1573164.93,5185226.3,335.36,172.6681449,-43.48540255
1573162,5204413,186.56,172.6690504,-43.31263947
1573161.59,5180675.48,274.53,172.6678791,-43.52637865
1573160.74,5181008.84,243.56,172.667885,-43.52337701
1573160,5179410,240.08,172.6677968,-43.5377731
1573160,5185410,284.8,172.668093,-43.48374831
1573159,5181158,241.08,172.6678708,-43.5220339
1573158.41,5181045.62,248.2,172.667858,-43.52304576
1573158,5186715,302.25,172.6681326,-43.47199778
1573157.98,5203557.79,162.88,172.668959,-43.32034001
1573157.12,5181180.42,234.87,172.6678487,-43.52183196
1573157,5181143,271.47,172.6678454,-43.52216889
1573157,5186527,275.93,172.668111,-43.47369053
1573156.97,5178940.61,248.81,172.6677361,-43.54199942
1573156.43,5181135.65,264.01,172.6678379,-43.52223505
1573156.14,5176919.55,252.65,172.6676259,-43.56019715
1573155.7,5182404.63,270.66,172.6678916,-43.51080897
1573155.21,5203445.15,166.62,172.6689193,-43.32135417
1573154.61,5185479.12,292.85,172.6680298,-43.48312575
1573154.5,5196794.09,200.48,172.6685848,-43.38124285
1573153.88,5177547.05,242.33,172.6676289,-43.55454703
1573152.07,5203397.82,189.85,172.6688783,-43.32178024
1573152,5204633,176.14,172.6689378,-43.31065813
1573151.99,5176909.44,231.13,172.667574,-43.56028804
1573150.49,5194129.95,262.76,172.6684046,-43.40523147
1573150,5179295,233.32,172.6676674,-43.53880821
1573149.6,5181324.3,266.94,172.6677627,-43.52053618
1573148,5179248,243.12,172.6676403,-43.53923133
1573148,5179366,250.72,172.6676461,-43.53816885
1573147.9,5177748.6,214.57,172.6675649,-43.55273204
1573147.17,5196805.39,222.17,172.6684949,-43.38114084
1573147,5186814,296.29,172.6680015,-43.47110597
1573144,5203594,172.29,172.6687883,-43.32001346
1573142.13,5178245.79,219.02,172.6675181,-43.5482551
1573142.1,5181330.55,218.45,172.6676703,-43.52047963
1573141.97,5180703.59,265.51,172.6676377,-43.52612484
1573141.77,5181988.6,243.93,172.6676987,-43.51455446
1573141.32,5196221.73,248.15,172.668394,-43.3863961
1573141,5186525,278.56,172.6679131,-43.47370797
1573140.73,5203656.12,162.93,172.6687511,-43.31945399
1573140.1,5178362.78,231.61,172.6674987,-43.54720164
1573139.36,5187564.87,292.03,172.6679441,-43.46434471
1573138.74,5179456.91,240.25,172.667536,-43.53734996
1573138.68,5179259.31,244.78,172.6675255,-43.53912916
1573137.21,5177574.86,236.02,172.6674239,-43.55429602
1573136.84,5179189.99,222.73,172.6674993,-43.53975326
1573136.59,5181067.65,258.39,172.6675891,-43.52284661
1573136.2,5176914.8,198,172.6673787,-43.56023921
1573136,5178499,248.09,172.6674547,-43.54597496
1573135.96,5179276.1,243.47,172.6674927,-43.53897789
1573135.84,5196802.34,202.87,172.6683549,-43.3811679
1573135.2,5178429.9,250.65,172.6674414,-43.54659711
1573134.22,5177438.62,227.56,172.6673802,-43.55552263
1573133.44,5179510.45,243.78,172.6674731,-43.53686769
1573133,5197032,241.4,172.6683311,-43.37909986
1573132.72,5181139.75,211.72,172.6675448,-43.52219728
1573131.55,5196242.81,252.05,172.6682745,-43.38620594
1573130.95,5181114.01,241.98,172.6675216,-43.52242898
1573130.81,5179337.08,239.24,172.667432,-43.53842863
1573129.7,5181011.72,254.36,172.6675011,-43.52334997
1573129.62,5204296.38,221.48,172.6686454,-43.31368841
1573129,5196769,231.6,172.6682688,-43.38146786
1573128,5178485,245.21,172.667355,-43.54610073
1573128,5187286,328.8,172.6677899,-43.46685531
1573127.33,5196936.24,179.24,172.6682564,-43.37996191
1573127,5177153,258.81,172.6672766,-43.55809411
1573127,5187114,288.38,172.667769,-43.46840399
1573126,5179178,258.92,172.6673645,-43.53986083
1573125.34,5178132.57,240.76,172.6673046,-43.54927394
1573125.33,5177418.27,152.41,172.6672691,-43.55570554
1573125.2,5177865.28,214.96,172.6672896,-43.55168063
1573125.12,5177630.34,246.27,172.667277,-43.55379604
1573123.6,5177727.6,210.45,172.667263,-43.55292025
1573122,5179348,195.83,172.6673235,-43.53832999
1573121.96,5181025.01,255.06,172.6674059,-43.52323002
1573121.8,5177027.4,205.41,172.667206,-43.55922483
1573121.45,5181161.63,243.66,172.6674064,-43.52199986
1573121.44,5178915.45,197.83,172.6672951,-43.54222469
1573121,5185910,281.65,172.6676354,-43.47924482
1573120,5196773,247.52,172.6681579,-43.38143152
1573119.87,5177609.33,259.6,172.667211,-43.55398503
1573119.8,5177018.4,228.86,172.6671808,-43.55930579
1573119.43,5178164.75,251.76,172.667233,-43.54898397
1573119.18,5179238.85,230.71,172.6672831,-43.53931268
1573119,5204754,168.93,172.6685368,-43.30956742
1573118,5204587,199.7,172.6685163,-43.31107112
1573117.08,5182720.66,303.03,172.6674294,-43.507962
1573117,5204527,202.57,172.668501,-43.31161135
1573117,5187038,335.23,172.6676416,-43.46908795
1573116.71,5179034.2,252.38,172.6672424,-43.54115528
1573114.54,5204234.91,187.51,172.6684564,-43.31424138
1573113.49,5182019.79,230.46,172.6673503,-43.5142726
1573113.4,5177039.4,217.37,172.6671026,-43.55911648
1573113,5186010,243,172.6675415,-43.47834412
1573112.58,5178940.03,257.09,172.6671867,-43.54200305
1573112,5179425,253.82,172.6672035,-43.53763631
1573111.71,5179245.45,219.82,172.667191,-43.53925299
1573111.41,5181077.88,262.01,172.667278,-43.5227536
1573111,5205017,199.89,172.668451,-43.30719896
1573111,5187313,293.46,172.667581,-43.46661158
1573109.93,5194207.68,220.8,172.6679075,-43.40453011
1573109,5179379,234.73,172.6671641,-43.53805039
1573108.7,5178430.7,247.01,172.6671134,-43.54658895
1573108.27,5181101.91,247.06,172.6672403,-43.52253711
1573108.17,5178655.15,252.74,172.667118,-43.54456797
1573107.81,5179284.96,203.95,172.6671447,-43.5388971
1573107,5204666,187.77,172.6683845,-43.31035938
1573107,5182253,274.96,172.6672816,-43.51217251
1573106.8,5178405.7,249,172.6670886,-43.54681399
1573105.35,5196789.82,271.22,172.6679779,-43.38127954
1573105,5179270,200.58,172.6671092,-43.5390317
1573105,5179227,242.96,172.667107,-43.53941887
1573102.9,5181044.26,255.11,172.667171,-43.52305601
1573102.59,5179271.54,239.09,172.6670794,-43.53901774
1573102,5186797,318.5,172.6674443,-43.47125742
1573101.77,5182046.64,267.32,172.6672067,-43.51403042
1573101.7,5178456.9,250,172.667028,-43.54635279
1573101.18,5177861,220.82,172.6669921,-43.5517183
1573101,5179357,220.88,172.667064,-43.5382482
1573100.3,5178695.57,229.13,172.6670225,-43.54420374
1573100,5204440,180.51,172.6682871,-43.31239413
1573099,5182606,279.67,172.6672001,-43.50899377
1573098.93,5178965.97,229.54,172.667019,-43.54176899
1573097.55,5180603.33,266.56,172.667083,-43.527026
1573097.01,5180835.35,238.91,172.6670878,-43.52493684
1573096.86,5182262.08,269.77,172.6671566,-43.51209039
1573095.28,5177648.89,203.91,172.6669085,-43.55362794
1573095.28,5178532.05,245.63,172.6669523,-43.54567591
1573095.1,5202579.8,180.55,172.6681356,-43.329144
1573095,5179337,242.91,172.6669887,-43.53842806
1573094.99,5178720.32,244.84,172.666958,-43.5439807
1573094.61,5185108.52,289.61,172.6672695,-43.48646054
1573094,5187327,325.79,172.6673716,-43.46648491
1573093.98,5181517.44,248.7,172.6670841,-43.51879512
1573093.66,5178680.26,242.38,172.6669396,-43.54434135
1573092.28,5182316.18,268.11,172.6671026,-43.5116031
1573092.21,5181316.55,243.22,172.6670523,-43.52060389
1573092,5179329,209.76,172.6669512,-43.53849999
1573091.21,5185566.64,289.71,172.6672501,-43.48233542
1573091,5179364,180.33,172.6669406,-43.53818481
1573091,5186807,294.18,172.6673088,-43.47116699
1573090.77,5178746.74,239.45,172.6669071,-43.54374266
1573090.56,5181812.12,278.5,172.6670564,-43.51614166
1573090,5204739,185.04,172.6681785,-43.30970145
1573089.14,5179292.18,242.55,172.666914,-43.53883141
1573089,5178285,251.23,172.6668623,-43.54790014
1573089,5178285,251.23,172.6668623,-43.54790014
1573089,5187151,327.53,172.6673011,-43.46806947
1573088.47,5185018.65,289.93,172.6671892,-43.48726952
1573088.34,5177852.86,223.7,172.6668327,-43.55179113
1573087.31,5178393.27,240.95,172.6668468,-43.54692521
1573087.2,5178907.37,247.68,172.6668709,-43.5422962
1573087.19,5205467.23,234.76,172.6681795,-43.30314403
1573085.73,5178972.91,236.12,172.6668559,-43.54170602
1573085.6,5181880.57,277.36,172.6669984,-43.51552515
1573085.21,5185760.77,283.51,172.6671855,-43.48058723
1573085,5186583,319.19,172.6672236,-43.47318371
1573084.47,5196180.29,173.16,172.6676901,-43.3867672
1573084.37,5180982.45,143.59,172.6669387,-43.52361188
1573083.21,5178680.19,233.25,172.6668102,-43.54434161
1573082.27,5196278.45,246.49,172.6676678,-43.38588326
1573082,5179499,257.61,172.6668359,-43.53696893
1573080.93,5178122.1,236.23,172.6667543,-43.54936661
1573080.93,5181039.73,261.03,172.666899,-43.523096
1573080,5187711,274.65,172.6672175,-43.46302679
1573079.21,5179318.47,236.52,172.6667924,-43.53859434
1573079.1,5202588.3,177.26,172.6679386,-43.32906689
1573079,5204813,186.69,172.6680465,-43.30903472
1573078,5179349,197.88,172.6667789,-43.5383194
1573077.16,5205039.3,233.58,172.6680349,-43.30699695
1573075.62,5181356.78,229.19,172.666849,-43.52024106
1573075.5,5178426.3,256.45,172.6667022,-43.54662737
1573075.1,5181969.3,226.45,172.6668729,-43.51472584
1573074.89,5178654.46,247.04,172.666706,-43.54457298
1573073.95,5178978.45,241.16,172.6667104,-43.54165572
1573073.5,5190266.59,286.97,172.6672633,-43.44001545
1573072,5179473,244.61,172.6667108,-43.53720268
1573071.91,5179352.08,188.74,172.6667037,-43.53829145
1573071.12,5178287.51,241.07,172.6666411,-43.54787689
1573070.1,5182318.62,276.77,172.6668283,-43.51158033
1573069.56,5178536.2,252.71,172.6666341,-43.54563761
1573066,5181486.26,252.2,172.6667364,-43.51907486
1573065.68,5177687.3,237.47,172.666544,-43.55328103
1573065.46,5178650.31,229.28,172.666589,-43.54461001
1573065.25,5182005.35,244.52,172.6667528,-43.51440088
1573065.2,5202577.5,171.39,172.6677666,-43.32916364
1573065,5179254,242.94,172.6666133,-43.53917432
1573064.5,5202589.8,178.48,172.6677586,-43.32905286
1573064,5187911,265.68,172.6670296,-43.46122538
1573063.92,5179331.59,233.37,172.6666038,-43.53847565
1573063,5179295,226.71,172.6665906,-43.53880508
1573062.8,5186522.1,270.02,172.6669461,-43.47373127
1573062.67,5177494.41,238.98,172.6664971,-43.55501771
1573062,5179448,241.84,172.6665858,-43.53742742
1573062,5186532,275.47,172.6669367,-43.47364209
1573061.33,5178107.51,241.33,172.666511,-43.54949727
1573061,5186875,295.93,172.6669413,-43.47055362
1573060.14,5196640.8,202.05,172.6674124,-43.38261974
1573060,5204882,203.62,172.6678156,-43.30841274
1573059.16,5177901.76,222.2,172.6664739,-43.55134978
1573058.8,5179311.94,237.94,172.6665394,-43.5386524
1573058.68,5179402.85,193.42,172.6665425,-43.53783383
1573058,5186707,289.75,172.6668959,-43.47206622
1573057.61,5178267.85,246.34,172.6664729,-43.54805342
1573057.21,5182307.52,279.19,172.6666683,-43.51167981
1573057.15,5181561.1,291.8,172.6666306,-43.51840067
1573057.01,5185004.52,198.73,172.6667994,-43.48739562
1573056.9,5177537.07,239.02,172.6664278,-43.55463339
1573055.1,5187260.09,288.09,172.6668874,-43.46708598
1573054.51,5182106.52,263.01,172.6666249,-43.51348955
1573054.26,5179264.2,238.9,172.6664809,-43.53908209
1573053.7,5186531.4,272.31,172.666834,-43.4736472
1573053.63,5196859.54,231.17,172.6673428,-43.3806499
1573053.1,5186522.1,259.85,172.6668261,-43.47373092
1573052.42,5177712.35,237.65,172.666381,-43.553055
1573052.27,5182263.94,264.95,172.666605,-43.51207204
1573050.86,5205024.21,234.42,172.6677098,-43.30713189
1573050,5179383,189.64,172.666434,-43.53801225
1573049.77,5182629.33,294.02,172.6665922,-43.50878193
1573049,5186658,305.46,172.6667822,-43.4725071
1573048.38,5181573.51,272.8,172.6665227,-43.51828861
1573048.21,5177887.24,249.59,172.6663376,-43.55148012
1573048.15,5179522.07,257.69,172.666418,-43.53675998
1573047.24,5196427.75,213.68,172.6672427,-43.38453765
1573046.92,5182750.56,282.51,172.666563,-43.50769025
1573045.38,5181464.5,266.75,172.6664801,-43.51927004
1573044.45,5182031.56,264.5,172.6664968,-43.51416413
1573044,5186907,282.1,172.6667327,-43.47026487
1573043,5186676,284.7,172.6667089,-43.47234481
1573042.76,5184090.3,248.95,172.6665779,-43.49562689
1573042.57,5177576.54,229.41,172.6662524,-43.55427748
1573042.29,5182304.55,276.87,172.6664836,-43.51170602
1573041.79,5177915.23,178.41,172.6662595,-43.55122787
1573041.77,5178419.41,253.56,172.6662843,-43.54668819
1573041.04,5184114.73,260.03,172.6665578,-43.49540686
1573041,5204557,204.02,172.6675653,-43.3113385
1573040.75,5181433.07,239.03,172.6664213,-43.51955288
1573038.99,5178407.07,255.16,172.6662493,-43.5467992
1573038.17,5178726.06,252.97,172.666255,-43.54392696
1573037,5204621,203.66,172.6675192,-43.31076207
1573035,5197103,257.96,172.6671248,-43.37845704
1573034.43,5185912.91,284.83,172.6665651,-43.4792155
1573034,5180430,270.73,172.666288,-43.52858438
1573033.91,5182568.62,256.61,172.666393,-43.509328
1573032.61,5181728.35,272.07,172.6663352,-43.51689385
1573032.25,5182289.52,256.1,172.6663586,-43.51184099
1573032,5179355,222.3,172.6662099,-43.53826371
1573031.78,5179983.71,270.51,172.6662384,-43.53260274
1573031.78,5179983.71,270.51,172.6662384,-43.53260274
1573031.58,5196969.97,199.15,172.6670761,-43.37965476
1573031,5179256,228.38,172.6661926,-43.53915508
1573029,5185802,293.23,172.6664925,-43.48021396
1573028.91,5177332.48,193.08,172.6660711,-43.55647452
1573028.39,5189701.73,290.1,172.6666779,-43.44509996
1573027.2,5187870.35,290.94,172.6665727,-43.46159007
1573026.92,5190257.29,243.5,172.6666872,-43.44009751
1573026.68,5177147.92,165.9,172.6660343,-43.55813623
1573025.71,5187427.02,292.95,172.6665323,-43.46558185
1573025.41,5177547.06,213.06,172.6660384,-43.5545423
1573025,5204696,177.91,172.6673749,-43.31008631
1573024.96,5180708.77,291.47,172.66619,-43.52607398
1573023,5176856,227.2,172.6659742,-43.56076456
1573021.97,5179400.24,220.1,172.666088,-43.53785601
1573021.97,5179400.24,220.1,172.666088,-43.53785601
1573021.91,5178106.83,250.46,172.6660229,-43.54950197
1573021.48,5182321.24,260.16,172.6662269,-43.51155499
1573020.53,5182297.69,265.8,172.666214,-43.511767
1573020,5179478,249.7,172.6660675,-43.53715578
1573019.91,5196549.31,264.21,172.6669113,-43.38344211
1573019,5187205,290.15,172.6664383,-43.46758072
1573018,5179263,226.39,172.666032,-43.53909158
1573017.98,5182569.67,267,172.666196,-43.50931797
1573016.53,5177884.09,242.14,172.6659453,-43.55150734
1573015.71,5196926.46,230.27,172.666878,-43.38004597
1573014,5179321,222.56,172.6659854,-43.5385692
1573013.14,5184542.2,277.31,172.6662339,-43.49155684
1573013,5179432,243.86,172.6659785,-43.53756971
1573013,5186002,259.63,172.6663046,-43.47841255
1573012.76,5184542.06,277.31,172.6662292,-43.49155809
1573012.51,5187648.04,290.69,172.6663801,-43.46359127
1573012.36,5177150.37,157.04,172.6658571,-43.55811365
1573011.57,5204248.38,189.2,172.6671873,-43.3141164
1573011.55,5181200.88,242.96,172.6660485,-43.52164249
1573010.67,5179366.8,238.58,172.6659464,-43.53815669
1573010,5204762,180.9,172.6671932,-43.30949148
1573009.3,5182556.64,273.05,172.6660879,-43.50943498
1573009,5187053,305.72,172.6663072,-43.468949
1573008.12,5185097.72,170.63,172.6661994,-43.48655467
1573006,5186803,281.83,172.6662577,-43.47119994
1573005,5179304,239.36,172.6658731,-43.53872195
1573004.26,5178007.4,243.69,172.6657995,-43.55039661
1573004,5178949,218.46,172.6658431,-43.54191836
1573004,5178949,218.46,172.6658431,-43.54191836
1573003.01,5196902.75,232.43,172.66672,-43.38025901
1573003.01,5187967.62,290.56,172.6662784,-43.46071336
1573003,5204868,188.53,172.6671121,-43.30853676
1573003,5187405,292.27,172.6662505,-43.46577931
1573002.19,5180906.25,254.56,172.665918,-43.52429503
1573002,5204823,174.46,172.6670975,-43.30894192
1573001.11,5180828.34,256.19,172.6659008,-43.5249965
1573000.93,5181393.98,240.32,172.6659267,-43.51990341
1573000.03,5180981.1,262.7,172.665895,-43.52362099
1572999.46,5177965.8,247.34,172.665738,-43.550771
1572998.56,5178019.48,244.25,172.6657295,-43.55028763
1572998.43,5181601.53,262.7,172.665906,-43.51803451
1572998.3,5182054.97,260.05,172.6659269,-43.51395168
1572998.14,5179218.89,228.75,172.665784,-43.53948804
1572998,5204816,174.34,172.6670478,-43.30900481
1572998,5186201,289.11,172.666129,-43.47662017
1572997.43,5196920.39,236.78,172.666652,-43.38009997
1572997,5186598,309.92,172.6661363,-43.47304547
1572996.01,5182000.31,248.4,172.6658959,-43.51444376
1572995.91,5188087.17,288.38,172.6661966,-43.45963665
1572995.66,5177997.59,242.42,172.6656925,-43.55048462
1572993.3,5184197.85,289.16,172.6659715,-43.49465671
1572991.92,5178051.96,217.51,172.665649,-43.54999494
1572991,5178905,212.26,172.66568,-43.54231407
1572991,5178905,212.26,172.66568,-43.54231407
1572990.26,5179337.09,216.35,172.6656924,-43.53842347
1572989.79,5182347.99,250.71,172.6658362,-43.51131298
1572988.75,5182745.82,309.9,172.6658431,-43.50773083
1572988.19,5180866.43,232.14,172.6657428,-43.52465307
1572988.17,5180823.26,255.27,172.6657404,-43.52504177
1572986.93,5179316.19,242.17,172.6656501,-43.53861153
1572986.76,5178002.09,243.89,172.6655826,-43.55044378
1572984,5176869,230.75,172.665492,-43.56064609
1572984,5187003,287.5,172.6659956,-43.46939831
1572982.61,5182127.76,271.77,172.6657364,-43.5132957
1572981.39,5179406.07,203.79,172.665586,-43.53780204
1572981.39,5179406.07,203.79,172.665586,-43.53780204
1572981.39,5179406.07,203.79,172.665586,-43.53780204
1572981.39,5179406.07,203.79,172.665586,-43.53780204
1572981.23,5196239.92,231.3,172.6664185,-43.38622656
1572980.65,5181461.73,256.49,172.6656791,-43.51929265
1572980,5178064,219.58,172.665502,-43.5498861
1572979.89,5181864.6,250.07,172.6656897,-43.51566513
1572978.8,5178099.82,229.73,172.6654889,-43.54956353
1572977.58,5179369.41,212.89,172.665537,-43.538132
1572977.58,5179369.41,212.89,172.665537,-43.538132
1572977.58,5179369.41,212.89,172.665537,-43.538132
1572977.27,5203448.68,173.55,172.666725,-43.32131601
1572977,5196923.64,246.78,172.6664,-43.38006997
1572976,5179444,268.92,172.6655212,-43.53746032
1572974.83,5187247.19,291.32,172.6658944,-43.46719924
1572972.74,5178041.45,243.05,172.665411,-43.55008888
1572972.73,5187142.33,286.05,172.6658632,-43.46814335
1572972.08,5196938.05,240.77,172.66634,-43.37994004
1572972,5187803,278.01,172.665887,-43.46219451
1572971.77,5190141.32,253.43,172.666,-43.44113975
1572971.43,5182286.72,240.47,172.665606,-43.511864
1572971,5204678,174.46,172.6667081,-43.31024645
1572970,5179344,237.03,172.6654419,-43.53836052
1572969.15,5182404.62,280.56,172.6655837,-43.51080233
1572969,5178065,240.24,172.6653659,-43.54987669
1572968.18,5203472.86,182,172.666614,-43.32109796
1572964.87,5196918.04,252.18,172.66625,-43.38011996
1572964.69,5196961.9,249.69,172.6662499,-43.37972502
1572964,5204533,160.35,172.6666147,-43.31155184
1572962,5178051,240.72,172.6652785,-43.5500025
1572961.48,5196414.01,273.41,172.6661832,-43.38465829
1572961.44,5196475.87,241.3,172.6661858,-43.38410128
1572961.12,5177456.21,244.35,172.665238,-43.55535799
1572959.94,5180953.21,270.96,172.6653975,-43.52387067
1572959.39,5178421.33,234.03,172.6652647,-43.54666793
1572957.87,5176851.21,177.88,172.6651676,-43.56080533
1572957.55,5180860.67,274.54,172.6653634,-43.52470382
1572957.24,5187353.35,291.55,172.6656822,-43.46624272
1572957.19,5196664.48,258.48,172.6661426,-43.38240282
1572956,5188003,287.8,172.6656991,-43.46039309
1572953.11,5176750.2,174.59,172.6651036,-43.56171465
1572953.04,5182284.33,261.27,172.6653784,-43.51188486
1572953,5204740,170.28,172.6664892,-43.30968753
1572953,5186935,322.22,172.665609,-43.47000947
1572951.64,5190056.58,270.71,172.6657471,-43.44190204
1572951.59,5182274.31,268.71,172.66536,-43.51197502
1572951,5186799,292.26,172.6655775,-43.47123397
1572950.66,5181650.66,235.77,172.6653174,-43.51759041
1572950.6,5190032.37,270.64,172.665733,-43.44212
1572950.39,5177982.13,258.7,172.6651314,-43.55062219
1572950.16,5183604.13,266.34,172.6654084,-43.50000109
1572950,5178030,234.98,172.6651289,-43.55019115
1572950,5186532,286.15,172.6655519,-43.47363805
1572950,5186517,286.34,172.6655512,-43.47377312
1572949.9,5190044.69,268.13,172.665725,-43.44200904
1572948.08,5176713.97,229.42,172.6650395,-43.56204069
1572948,5196827,254.05,172.6660372,-43.3809391
1572947.8,5182333.94,257.53,172.665316,-43.51143797
1572945.64,5182492.33,280.47,172.6652972,-43.51001173
1572943,5196838,262.81,172.665976,-43.38083988
1572940,5179182.54,251.26,172.6650626,-43.53981323
1572939.31,5203940.84,156.86,172.6662811,-43.31688303
1572939.31,5203940.51,156.86,172.666281,-43.316886
1572939.1,5181888,268.58,172.6651862,-43.51545296
1572938.27,5182464.57,282.16,172.6652046,-43.51026142
1572938,5186521,304.59,172.665403,-43.47373667
1572937.45,5190063.41,264.72,172.665572,-43.44184003
1572937.22,5182574.73,283.06,172.6651971,-43.50926948
1572937.07,5176744.79,201.75,172.6649047,-43.56176278
1572937,5186752,307.14,172.6654021,-43.47165666
1572936.2,5177051.85,247.28,172.6649093,-43.55899797
1572936.2,5177051.85,247.28,172.6649093,-43.55899797
1572936,5186536,303.38,172.665379,-43.47360153
1572933.1,5179236.38,237.07,172.6649799,-43.5393282
1572932.54,5180914.89,256.86,172.6650566,-43.52421471
1572932,5186610,305.18,172.6653332,-43.47293508
1572931.12,5203959.58,161.61,172.666181,-43.31671399
1572931,5179465,248.79,172.6649653,-43.53726961
1572931,5182305,270.99,172.6651068,-43.51169794
1572930.88,5203959.91,161.61,172.666178,-43.31671101
1572929.32,5176741.22,200.38,172.6648086,-43.56179465
1572929.03,5190043.83,254.39,172.665467,-43.44201603
1572929,5204867,173.38,172.6661996,-43.3085431
1572928.62,5182303.69,266.51,172.6650772,-43.51170965
1572928.38,5182304.76,260.07,172.6650743,-43.51170001
1572928,5180868,262.15,172.6649981,-43.52463675
1572928,5180868,267.01,172.6649981,-43.52463675
1572927.34,5187552.28,274.99,172.6653224,-43.46445043
1572927,5179224,230.18,172.6649037,-43.53943945
1572927,5187098,286.32,172.6652957,-43.46854085
1572926.84,5187866.05,294.89,172.6653318,-43.46162517
1572926.41,5179334.44,223.56,172.6649019,-43.53844502
1572926.07,5177965.05,251.18,172.6648294,-43.55077509
1572925.67,5186852.09,262.74,172.665267,-43.47075502
1572925.65,5182503.33,282.24,172.6650504,-43.50991196
1572925.49,5179094.44,251.88,172.6648786,-43.54060596
1572925,5186795,290.79,172.6652559,-43.47126905
1572924.99,5176738.08,198.56,172.6647548,-43.56182276
1572923.88,5181478.9,262.99,172.6649775,-43.51913599
1572923.57,5180661.16,271.88,172.6649329,-43.526499
1572923.43,5178170.84,234.28,172.664807,-43.54892205
1572922.76,5182649.64,278.27,172.665022,-43.50859446
1572922.16,5178452.26,217.58,172.6648053,-43.54638808
1572921.44,5196171.85,189.67,172.6656769,-43.38683733
1572921.17,5177939.96,256.26,172.6647675,-43.55100083
1572921,5182307,267.18,172.6649831,-43.51167957
1572921,5186658,300.36,172.6651996,-43.47250248
1572919.36,5178277.45,235.72,172.664762,-43.54796198
1572918.9,5176701.64,215.01,172.6646776,-43.56215065
1572918.5,5196944.43,243.4,172.6656788,-43.37988066
1572918,5186726,297.49,172.6651659,-43.47189008
1572916.81,5177333.6,221.94,172.6646833,-43.55646037
1572913,5204930,165.31,172.6660054,-43.30797524
1572912,5187297,294.4,172.6651201,-43.46674847
1572911.71,5181581.84,265.19,172.6648321,-43.51820866
1572910.23,5177237.55,207.39,172.664597,-43.55732497
1572909.45,5182409.84,238.3,172.6648454,-43.51075317
1572908,5178297,248.14,172.6646223,-43.54778554
1572907.04,5188085.27,290.18,172.665098,-43.45965055
1572906.62,5182381.64,232.75,172.664809,-43.51100698
1572906.6,5179659.88,252.89,172.664673,-43.53551401
1572905.43,5185002.23,290.12,172.6649247,-43.48741076
1572903.6,5180883.7,266.72,172.6646969,-43.5244945
1572903.05,5180682.07,267.4,172.6646801,-43.52630998
1572902.53,5176699.11,200.31,172.6644748,-43.56217284
1572902.4,5178258.05,227.45,172.664551,-43.54813604
1572902,5187053,309.87,172.6649844,-43.46894513
1572900.24,5182401.71,237.72,172.664731,-43.51082604
1572899.74,5179663.44,252.89,172.6645883,-43.5354817
1572899.1,5179490.5,209.21,172.6645717,-43.53703885
1572898.37,5186943.72,254.57,172.664934,-43.46992898
1572898.24,5180943.52,269.49,172.6646336,-43.52395568
1572897.31,5200169.36,264.44,172.6655768,-43.35084147
1572897.24,5182482.89,274.31,172.664698,-43.51009497
1572896.92,5179331.77,245.52,172.6645368,-43.53846799
1572896.67,5182174.45,245.57,172.6646755,-43.51287219
1572896,5186612,285.2,172.6648882,-43.47291576
1572895.37,5179640.62,243,172.664533,-43.53568702
1572894.07,5182363.81,262.25,172.6646528,-43.51116707
1572892.25,5179651.27,247.77,172.664495,-43.53559101
1572892.25,5182458.21,266.89,172.664635,-43.51031701
1572892,5204652,175.32,172.6657327,-43.31047772
1572891.74,5179640.44,243,172.6644881,-43.53568851
1572891.4,5196719.09,247.02,172.6653331,-43.38190872
1572890.74,5179651.44,247.77,172.6644763,-43.53558942
1572890.6,5179488,211.42,172.6644664,-43.53706105
1572890.22,5196958.83,264.19,172.6653304,-43.37974998
1572889.89,5180859.27,250.48,172.664526,-43.52471397
1572889.82,5179152.38,253.66,172.66444,-43.54008297
1572889.7,5178044.92,220.25,172.6643832,-43.55005462
