File Name,depth_input,vs_input,Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SCPT_156308,7.51,224,7.51,6.574,0.0441,-0.0043,194.6030603,183.8300575,223.7931134,194.8738774,156.4954103,301.2490013,1.95577526,5,1
SCPT_156308,8.01,240,8.01,8.926,0.0799,-0.0074,242.6795721,205.4930383,250.1654379,221.2455098,174.9176509,331.5467112,1.918783323,5,1
SCPT_156308,8.51,239,8.51,7.76,0.0984,-0.0009,267.9756238,209.0881643,254.542113,225.5458119,177.3768433,345.5463212,2.060950973,5,1
SCPT_156308,9.01,221,9.01,10.948,0.0844,0.0004,234.6054597,214.18158,260.742793,226.8021624,186.9743136,344.5249854,1.808941376,5,1
SCPT_156308,9.51,208,9.51,10.662,0.0888,0.0042,236.860735,216.5686421,263.6487817,227.5287711,189.8799255,351.5111601,1.838678597,5,1
SCPT_156308,10.01,202,10.01,10.902,0.1011,0.0051,247.5441478,222.254966,270.5712629,232.6797043,195.3141608,362.2136169,1.860534651,5,1
SCPT_156308,10.51,198,10.51,15.132,0.0604,-0.0024,188.9043478,212.8529106,259.1252824,222.7296283,198.8632423,343.7884464,1.529261053,5,1
SCPT_156308,11.01,196,11.01,11.283,0.0708,-0.0015,202.4771094,215.0314152,261.7773751,219.2171374,195.675566,354.3432895,1.745006433,5,1
SCPT_156308,11.51,190,11.51,11.833,0.083,-0.0117,214.061871,221.7380168,269.9419335,225.8442351,202.1184249,365.9593658,1.757175062,5,1
SCPT_156308,12.01,198,12.01,7.045,0.0597,0.0053,184.4795058,203.1689053,247.3360586,198.4326947,184.6849526,353.0491081,1.987306811,5,1
SCPT_156308,12.51,225,12.51,21.867,0.0922,0.0061,214.9064831,233.7560258,284.5725532,249.9202474,227.959485,380.6232512,1.411135339,5,1
SCPT_156308,13.01,224,13.01,19.768,0.0815,0.001,202.2917759,230.0437895,280.0533089,241.7857696,224.8182829,378.018039,1.440803244,5,1
SCPT_156308,13.51,220,13.51,18.977,0.06,-0.0021,177.3511675,220.4397348,268.3614162,230.2846859,220.1868265,366.635155,1.39234036,5,1
SCPT_156308,14.01,240,14.01,25.264,0.1143,-0.0102,230.4664125,246.0362517,299.5223934,264.4823261,244.5151461,403.2117034,1.380626395,5,1
SCPT_156308,14.51,228,14.51,20.175,0.1936,-0.0074,295.7900717,269.5526653,328.1510708,278.9209522,249.728241,434.9255555,1.674121918,5,1
SCPT_156308,15.01,240,15.01,26.361,0.1144,-0.0132,226.7952768,248.058322,301.9840441,266.5327885,250.7953768,410.4824291,1.354889564,5,1
SCPT_156308,15.51,226,15.51,24.604,0.0835,-0.0017,196.6157773,235.7577248,287.0094042,251.7370345,244.1252515,397.0975654,1.314439142,5,1
SCPT_156308,16.01,234,16.01,24.624,0.0617,-0.0168,174.2881925,225.1085792,274.0452268,242.345994,240.2082508,384.8609853,1.24359855,5,1
SCPT_156308,16.51,222,16.51,25.309,0.0618,0.0027,173.6443687,225.7501232,274.826237,243.7662741,243.2624917,388.0274964,1.227688047,5,1
SCPT_156308,17.01,222,17.01,25.676,0.0891,-0.0153,198.1842179,240.9257663,293.3009329,256.1684493,253.3759631,410.0554145,1.304888823,5,1
SCPT_156308,17.51,210,17.51,24.387,0.1419,-0.0178,240.2491622,263.088645,320.2818286,271.66066,263.5219023,438.6658578,1.463702266,5,1
SCPT_156308,18.01,228,18.01,21.81,0.1067,0.0004,208.7005161,250.6951573,305.1941045,254.8503949,255.2435039,425.3751852,1.451601246,5,1
SCPT_156308,18.51,200,18.51,22.124,0.1221,-0.0017,219.5409281,257.520882,313.5036825,260.3650922,260.6241003,435.951932,1.480233463,5,1
SCPT_156308,19,203,19,23.576,0.1106,0.0008,223.5895955,260.8536062,317.5609118,266.1981693,266.7480423,441.8483135,,5,1
SCPT_156311,0.51,355,0.51,16.534,0.1655,-0.002,588.0293168,171.1276064,208.3292599,275.6843581,94.434131,182.4041632,1.748136989,5,1
SCPT_156311,1.01,188,1.01,19.258,0.1034,0.0022,329.072591,174.0335151,211.8668879,238.5949948,112.2556942,204.1958238,1.519037338,5,1
SCPT_156311,1.51,196,1.51,11.324,0.0742,-0.0012,322.2332504,169.1776011,205.9553404,228.295689,113.1339416,215.6716345,1.754762018,5,1
SCPT_156311,2.01,174,2.01,6.094,0.0576,-0.0012,333.8703261,159.2755517,193.9006716,219.0844194,109.7102857,223.3220259,2.066112752,5,1
SCPT_156311,2.51,192,2.51,7.057,0.1275,-0.0046,483.4121761,183.2049881,223.0321594,259.8231703,127.3168133,262.2245325,2.193188773,5,1
SCPT_156311,3.01,156,3.01,5.007,0.0713,-0.0061,357.8883158,166.8644833,203.139371,224.3722346,121.4520677,253.9309233,2.240743303,5,1
SCPT_156311,3.51,137,3.51,2.298,0.0172,-0.0084,205.2926769,131.9096471,160.5856574,166.1671334,100.6923475,218.1801039,2.375632787,5,1
SCPT_156311,4.01,184,4.01,6.177,0.0692,-0.0092,304.1705827,177.4562461,216.0336909,219.5514059,135.2361315,272.4086088,2.10498995,5,1
SCPT_156311,4.51,176,4.51,7.008,0.046,-0.0074,231.0133582,174.6313873,212.5947323,202.6472872,137.5477058,266.3681748,1.927278696,5,1
SCPT_156311,5.01,156,5.01,1.75,0.0615,-0.0071,340.8060458,145.7899028,177.48336,196.1250501,118.8083117,281.1712727,2.842101349,5,1
SCPT_156311,5.51,137,5.51,2.193,0.0191,-0.0052,179.2777621,139.4936268,169.8183283,159.727385,114.3650436,247.8158806,2.424471962,5,1
SCPT_156311,6.01,212,6.01,5.249,0.0464,-0.0063,225.6178969,174.8154164,212.8187677,196.3808618,143.0068844,286.1481226,2.103049585,5,1
SCPT_156311,6.51,199,6.51,5.875,0.06,-0.0069,243.3885128,184.2355664,224.2867765,205.9726079,151.8158184,302.1663276,2.098610891,5,1
SCPT_156311,7.01,163,7.01,3.888,0.0252,-0.0063,169.5139691,161.1253075,196.1525483,171.0964447,135.8827282,274.203162,2.144710046,5,1
SCPT_156311,7.51,190,7.51,7.326,0.0918,-0.0046,277.8794078,202.6727686,246.7320661,224.5277047,168.9283358,331.6394782,2.076899695,5,1
SCPT_156311,8.01,212,8.01,5.116,0.0276,-0.0059,162.910255,171.4444261,208.7149535,176.5511609,147.8118026,287.5696498,2.001906294,5,1
SCPT_156311,8.51,196,8.51,9.786,0.0935,-0.0004,258.1325211,213.2845497,259.6507562,229.4204425,182.6260622,343.8491239,1.905020824,5,1
SCPT_156311,9.01,195,9.01,8.79,0.1175,-0.002,287.702028,218.6438384,266.1751076,235.8010563,186.1996481,359.0835978,2.034836072,5,1
SCPT_156311,9.51,196,9.51,7.578,0.0572,-0.0035,200.8410099,198.050463,241.1049115,203.580767,174.2897069,331.1384518,1.932555916,5,1
SCPT_156311,10.01,172,10.01,5.132,0.0377,-0.0054,168.4180631,181.7608569,221.2740866,181.0070813,161.4567127,316.847346,2.06787473,5,1
SCPT_156311,10.51,192,10.51,8.165,0.052,-0.0046,185.2059984,199.8720715,243.3225219,201.1734893,179.7104563,335.6248841,1.864449809,5,1
SCPT_156311,11.01,165,11.01,6.636,0.0626,-0.0014,199.0442908,200.6540088,244.2744455,200.6064043,179.4340607,347.3511312,2.035545164,5,1
SCPT_156311,11.51,169,11.51,5.838,0.0318,-0.001,148.3520598,184.7592019,224.9242458,177.7433169,168.5932734,321.3643461,1.953705143,5,1
SCPT_156311,12.01,192,12.01,3.554,0.0154,-0.0012,112.3310513,163.1959857,198.673374,149.4291354,149.5540946,294.5351553,2.101846212,5,1
SCPT_156311,12.51,226,12.51,5.051,0.0178,0.0041,118.205085,174.001462,211.8278667,161.0292587,161.0373282,304.0363062,1.925956885,5,1
SCPT_156311,13.01,242,13.01,15.335,0.1469,0.0136,273.5753849,249.5554136,303.8065905,257.0149388,227.6083471,407.3416375,1.758602053,5,1
SCPT_156311,13.51,215,13.51,16.775,0.1659,0.0049,286.0150661,257.2757583,313.205271,265.4612379,235.3632564,418.0787478,1.739981961,5,1
SCPT_156311,14.01,222,14.01,7.553,0.0169,0.0015,114.8049323,183.7011894,223.6362306,171.1018973,175.3442089,311.6965242,1.690774456,5,1
SCPT_156311,14.51,240,14.51,17.068,0.1482,0.0121,263.8246663,255.235883,310.7219445,260.0429962,238.4383259,419.5560893,1.69549336,5,1
SCPT_156311,15.01,260,15.01,10.857,0.0684,0.0111,182.7269134,221.7441541,269.949405,213.7623304,211.4966674,381.4218924,1.759617878,5,1
SCPT_156311,15.51,320,15.51,10.282,0.0467,0.0196,154.9833983,211.3235424,257.2634429,200.6646356,205.1636317,365.8348789,1.701495366,5,1
SCPT_156311,16.01,347,16.01,11.303,0.068,0.027,178.1173513,224.0393188,272.7435185,214.1058436,216.4695178,387.5168173,1.733773587,5,1
SCPT_156311,16.51,311,16.51,13.263,0.2273,0.0374,310.3366969,270.674652,329.5169677,266.0651259,246.9503678,457.420096,1.982263125,5,1
SCPT_156311,17.01,298,17.01,11.283,0.0835,0.0393,189.003421,231.9455376,282.3684806,219.2665603,223.8735265,404.1430647,1.787739217,5,1
