Filename,NZTM_X,NZTM_Y,NZGD_Depth,Depth,Vs30,NZGD_Rounddown_Depth,gid,tid
CPT_102891_measurement_num_0,1573518.3,5189078.8,20.23,20,162.13,20,10,15
CPT_102892_measurement_num_0,1573487.31,5189047.81,17.09,17,156.77,17,10,15
CPT_102893_measurement_num_0,1573521.29,5189123.78,17.81,17,156.27,17,10,15
CPT_1028_measurement_num_0,1570660.78,5178889.04,23.39,23,126.37,23,10,15
CPT_10290_measurement_num_0,1572053.11,5178614.82,20.51,20,146.32,20,10,15
CPT_102912_measurement_num_0,1768618.0,5901242.0,16.92,16,196.51,16,12,16
CPT_102913_measurement_num_0,1768640.0,5901202.0,15.0,14,180.65,15,12,16
CPT_102914_measurement_num_0,1571528.2,5182189.41,20.2,20,150.58,20,10,15
CPT_102917_measurement_num_0,1571545.2,5182196.41,14.42,14,139.49,14,10,15
CPT_102918_measurement_num_0,1768648.0,5901239.0,20.0,19,207.97,20,12,16
CPT_102919_measurement_num_0,1768687.0,5901255.0,15.0,14,183.1,15,12,12
CPT_102924_measurement_num_0,1768702.0,5901242.0,18.74,18,208.45,18,12,16
CPT_102925_measurement_num_0,1768688.0,5901211.0,15.0,14,183.81,15,12,16
CPT_10292_measurement_num_0,1572061.0,5178637.0,16.86,16,74.85,16,10,15
CPT_102931_measurement_num_0,1570634.0,5188749.0,15.0,15,122.46,15,10,16
CPT_102933_measurement_num_0,1570609.0,5188742.0,15.0,15,120.3,15,10,16
CPT_102934_measurement_num_0,1570596.0,5188747.0,15.0,20,120.49,15,10,16
CPT_102935_measurement_num_0,1571553.19,5182187.41,19.97,19,149.32,19,10,15
CPT_102937_measurement_num_0,1571534.2,5182186.41,17.56,17,144.33,17,10,15
CPT_102938_measurement_num_0,1570624.0,5188734.0,15.0,20,127.37,15,10,16
CPT_102958_measurement_num_0,1577890.7,5181143.98,16.05,15,170.31,16,6,255
CPT_102960_measurement_num_0,1575382.56,5191138.02,20.24,20,182.01,20,6,16
CPT_102966_measurement_num_0,1572229.09,5177323.33,15.14,15,170.71,15,10,15
CPT_1029_measurement_num_0,1570922.33,5178859.17,14.87,14,147.11,14,10,15
CPT_102_measurement_num_0,1572870.39,5181207.81,13.49,13,123.49,13,10,16
CPT_103007_measurement_num_0,1569716.88,5182998.05,16.16,16,138.39,16,10,16
CPT_103048_measurement_num_0,1571340.09,5183062.87,20.2,20,152.17,20,10,15
CPT_103052_measurement_num_0,1571358.28,5183055.26,20.2,20,152.77,20,10,15
CPT_103054_measurement_num_0,1573297.18,5181063.7,20.21,20,186.52,20,10,16
CPT_103064_measurement_num_0,1576095.7,5185506.39,20.02,20,172.74,20,6,15
CPT_103078_measurement_num_0,1568918.84,5175834.19,12.74,12,137.49,12,10,13
CPT_103092_measurement_num_0,1571982.74,5177148.56,15.9,15,123.26,15,10,13
CPT_103093_measurement_num_0,1571986.1,5177160.31,16.06,16,125.84,16,10,15
CPT_103094_measurement_num_0,1581122.24,5175336.26,20.0,20,153.79,20,6,5
CPT_1030_measurement_num_0,1571119.06,5178839.09,22.83,22,144.18,22,10,15
CPT_103107_measurement_num_0,1576456.4,5184127.84,19.36,19,173.47,19,6,15
CPT_103127_measurement_num_0,1576802.91,5185389.25,20.0,20,182.38,20,6,15
CPT_103129_measurement_num_0,1576780.59,5185387.53,20.06,20,183.66,20,6,15
CPT_103131_measurement_num_0,1576926.14,5182303.43,20.0,20,169.3,20,3,15
CPT_103132_measurement_num_0,1576921.99,5182335.57,20.0,20,163.2,20,3,15
CPT_103135_measurement_num_0,1571807.1,5182048.47,20.21,20,147.89,20,10,16
CPT_103136_measurement_num_0,1576204.09,5186150.25,20.14,20,187.17,20,6,15
CPT_103137_measurement_num_0,1576220.33,5186151.88,20.06,20,177.0,20,6,15
CPT_103138_measurement_num_0,1571797.1,5182046.48,20.21,20,149.55,20,10,16
CPT_103146_measurement_num_0,1575220.42,5177227.81,15.0,14,153.42,15,3,13
CPT_103149_measurement_num_0,1575550.9,5182628.5,20.0,20,170.19,20,6,15
CPT_103151_measurement_num_0,1576989.22,5183536.33,20.0,20,178.8,20,6,15
CPT_103153_measurement_num_0,1575194.5,5177291.69,15.0,14,159.92,15,3,15
CPT_103160_measurement_num_0,1575158.18,5177372.07,15.0,14,159.52,15,3,15
CPT_103161_measurement_num_0,1572349.87,5182690.64,15.58,15,157.68,15,10,16
CPT_103166_measurement_num_0,1575107.24,5177474.62,15.0,14,147.01,15,3,15
CPT_103169_measurement_num_0,1575095.13,5177515.78,15.0,14,120.61,15,3,15
CPT_103170_measurement_num_0,1567077.96,5177399.07,17.45,17,127.82,17,10,16
CPT_103172_measurement_num_0,1575065.91,5177575.31,15.0,14,151.43,15,3,15
CPT_103174_measurement_num_0,1570928.93,5179727.48,13.48,13,156.33,13,10,12
CPT_103184_measurement_num_0,1570938.39,5179724.3,11.02,11,175.95,11,10,12
CPT_103187_measurement_num_0,1570925.08,5179720.46,15.65,15,168.49,15,10,12
CPT_103188_measurement_num_0,1576918.14,5183270.76,20.0,20,168.97,20,6,15
CPT_103189_measurement_num_0,1578043.08,5181105.79,20.0,20,181.68,20,6,15
CPT_103191_measurement_num_0,1577047.71,5184700.11,20.0,20,178.88,20,6,15
CPT_103194_measurement_num_0,1577037.41,5184714.31,11.34,11,167.08,11,6,15
CPT_103197_measurement_num_0,1574795.2,5181722.7,17.33,17,163.32,17,6,16
CPT_1031_measurement_num_0,1571451.07,5178818.12,10.12,10,116.87,10,10,16
CPT_103200_measurement_num_0,1574817.5,5181746.0,20.0,20,163.4,20,6,16
CPT_103206_measurement_num_0,1575474.8,5185899.16,20.1,20,188.22,20,6,16
CPT_103210_measurement_num_0,1574407.5,5181437.66,19.26,19,174.42,19,6,16
CPT_103211_measurement_num_0,1762228.0,5917461.0,14.93,14,211.56,14,15,11
CPT_103212_measurement_num_0,1574392.9,5181462.31,16.12,16,175.18,16,10,15
CPT_103213_measurement_num_0,1762205.23,5917473.6,24.94,24,206.41,24,15,11
CPT_103214_measurement_num_0,1762176.64,5917498.34,14.04,14,211.86,14,15,11
CPT_103215_measurement_num_0,1762221.89,5917514.68,14.88,14,203.32,14,15,11
CPT_103234_measurement_num_0,1575224.72,5179585.12,20.21,20,183.02,20,6,15
CPT_103236_measurement_num_0,1758644.85,5918822.05,16.35,16,230.71,16,15,11
CPT_103237_measurement_num_0,1758641.4,5918814.24,15.05,15,207.65,15,15,11
CPT_103248_measurement_num_0,1748504.98,5913192.98,12.81,12,183.62,12,12,11
CPT_103251_measurement_num_0,1748562.35,5913196.53,10.27,10,192.52,10,12,15
CPT_103279_measurement_num_0,1572205.93,5182537.3,12.94,12,162.18,12,10,16
CPT_103297_measurement_num_0,1579627.26,5177965.18,20.2,20,181.81,20,6,255
CPT_103302_measurement_num_0,1579611.94,5177956.25,20.25,20,177.99,20,6,255
CPT_10330_measurement_num_0,1567792.0,5182381.0,16.51,16,114.6,16,10,15
CPT_103318_measurement_num_0,1622977.3,5432328.49,14.0,14,208.3,14,2,15
CPT_103319_measurement_num_0,1623074.95,5432426.1,12.0,11,187.57,12,2,255
CPT_103320_measurement_num_0,1623179.66,5432398.34,11.0,10,126.36,11,2,255
CPT_103325_measurement_num_0,1623123.32,5432172.16,10.4,10,195.5,10,2,15
CPT_103329_measurement_num_0,1623135.21,5432117.4,11.4,11,193.58,11,2,15
CPT_103336_measurement_num_0,1623148.76,5431980.91,14.0,13,208.63,14,2,15
CPT_103338_measurement_num_0,1571156.39,5180932.89,20.2,20,176.97,20,1,14
CPT_10333_measurement_num_0,1569062.0,5182930.0,11.56,11,141.28,11,10,16
CPT_103341_measurement_num_0,1576566.16,5184706.54,20.22,20,184.05,20,6,15
CPT_103343_measurement_num_0,1623305.94,5431964.98,9.4,11,187.97,9,2,255
CPT_103344_measurement_num_0,1576590.15,5184713.54,20.21,20,181.09,20,6,15
CPT_103345_measurement_num_0,1623172.57,5432197.87,10.75,10,200.6,10,2,15
CPT_10334_measurement_num_0,1569049.0,5182910.0,11.43,11,141.38,11,10,16
CPT_103352_measurement_num_0,1578167.6,5180997.05,20.21,20,190.67,20,6,15
CPT_103359_measurement_num_0,1573279.63,5178533.89,19.25,19,156.39,19,10,15
CPT_103364_measurement_num_0,1575753.54,5181938.62,20.2,20,182.96,20,6,15
CPT_103369_measurement_num_0,1573362.0,5182916.0,20.0,20,179.41,20,6,15
CPT_10336_measurement_num_0,1569920.66,5181148.06,18.81,18,132.57,18,10,16
CPT_103371_measurement_num_0,1573327.0,5182940.0,30.0,29,180.03,30,6,15
CPT_103383_measurement_num_0,1572130.0,5178997.0,16.91,16,154.84,16,10,15
CPT_103385_measurement_num_0,1572273.12,5179803.12,15.08,15,166.78,15,10,15
CPT_103387_measurement_num_0,1572129.0,5178998.0,16.89,16,155.72,16,10,15
CPT_103388_measurement_num_0,1572139.0,5178964.0,23.0,22,228.45,23,10,15
CPT_103396_measurement_num_0,1755042.0,5969109.0,11.2,11,215.71,11,8,255
CPT_1033_measurement_num_0,1570152.79,5178585.0,23.42,23,135.48,23,10,15
CPT_103400_measurement_num_0,1579899.39,5215648.7,10.25,10,319.07,10,6,255
CPT_103404_measurement_num_0,1755047.0,5969104.0,10.8,10,180.35,10,8,255
CPT_103405_measurement_num_0,1575912.35,5195939.17,18.92,18,260.58,18,255,255
CPT_103407_measurement_num_0,1755047.0,5969094.0,10.4,10,187.53,10,8,255
CPT_103409_measurement_num_0,1575885.36,5195952.17,19.65,19,277.76,19,10,255
CPT_103410_measurement_num_0,1570322.51,5189883.46,17.56,17,117.46,17,10,15
CPT_103412_measurement_num_0,1570310.51,5189900.45,17.5,17,117.39,17,10,15
CPT_103413_measurement_num_0,1575923.35,5195981.16,19.36,19,278.02,19,10,255
CPT_103418_measurement_num_0,1572138.0,5178964.0,13.59,13,162.44,13,10,15
CPT_103419_measurement_num_0,1572141.0,5178931.0,21.97,21,160.74,21,10,15
CPT_103420_measurement_num_0,1572141.0,5178933.0,23.01,22,157.35,23,10,15
CPT_103421_measurement_num_0,1572132.0,5178891.0,23.01,22,233.49,23,10,15
CPT_103422_measurement_num_0,1572131.0,5178891.0,23.02,22,222.94,23,10,15
CPT_103423_measurement_num_0,1572101.0,5178942.0,23.0,22,146.09,23,10,15
CPT_103424_measurement_num_0,1572027.0,5178902.0,23.0,22,152.35,23,10,15
CPT_103425_measurement_num_0,1571996.0,5178939.0,12.95,12,149.67,12,10,15
CPT_103426_measurement_num_0,1571996.0,5178940.0,13.95,13,160.99,13,10,15
CPT_10342_measurement_num_0,1571053.51,5178942.92,20.0,19,148.76,20,10,15
CPT_103435_measurement_num_0,1570889.0,5178648.23,20.11,20,152.02,20,10,15
CPT_103436_measurement_num_0,1570871.33,5178624.83,20.11,20,152.1,20,10,15
CPT_103437_measurement_num_0,1570874.27,5178692.59,20.11,20,151.07,20,10,15
CPT_103439_measurement_num_0,1570878.92,5178737.04,20.12,20,151.22,20,10,15
CPT_103440_measurement_num_0,1569513.64,5183246.16,10.14,10,116.51,10,10,16
CPT_103441_measurement_num_0,1570821.04,5178672.37,20.0,20,150.83,20,10,15
CPT_103444_measurement_num_0,1570811.36,5178667.89,20.1,20,151.58,20,10,15
CPT_103446_measurement_num_0,1570818.98,5178774.54,20.12,20,150.67,20,10,15
CPT_103454_measurement_num_0,1577107.01,5183251.25,20.02,20,175.95,20,6,15
CPT_103472_measurement_num_0,1748865.0,5425929.2,11.41,11,202.56,11,4,9
CPT_103473_measurement_num_0,1748856.8,5425943.4,10.81,10,179.77,10,4,9
CPT_10347_measurement_num_0,1571061.44,5178976.27,22.18,22,144.43,22,10,15
CPT_10348_measurement_num_0,1568830.0,5182192.0,15.09,15,127.49,15,10,16
CPT_10349_measurement_num_0,1570751.0,5175632.0,26.08,26,153.73,26,7,9
CPT_1034_measurement_num_0,1570371.1,5178612.76,23.33,23,123.26,23,10,16
CPT_10350_measurement_num_0,1571061.44,5178976.27,33.91,30,188.78,33,10,15
CPT_10351_measurement_num_0,1570736.0,5175651.0,27.71,27,148.39,27,7,9
CPT_10353_measurement_num_0,1569775.4,5179303.79,20.01,19,145.83,20,10,15
CPT_103590_measurement_num_0,1574184.93,5178476.23,19.58,19,148.48,19,10,15
CPT_103591_measurement_num_0,1574195.44,5178474.05,18.0,19,151.46,18,10,15
CPT_1035_measurement_num_0,1570731.77,5178612.98,16.49,16,127.46,16,10,16
CPT_10361_measurement_num_0,1569600.0,5181359.0,17.89,17,157.21,17,10,16
CPT_10363_measurement_num_0,1575463.38,5179282.54,20.0,19,193.61,20,6,16
CPT_103645_measurement_num_0,1570649.87,5180056.22,25.31,25,180.68,25,10,15
CPT_103646_measurement_num_0,1570654.86,5180077.24,24.82,24,181.97,24,10,15
CPT_103647_measurement_num_0,1570679.82,5180079.23,24.94,24,203.57,24,10,15
CPT_103648_measurement_num_0,1570708.87,5180051.26,24.08,24,182.89,24,10,15
CPT_103650_measurement_num_0,1570732.86,5180054.25,25.15,25,176.21,25,10,15
CPT_103651_measurement_num_0,1570674.81,5180044.23,25.64,25,194.01,25,10,11
CPT_1036_measurement_num_0,1570827.07,5178581.83,17.2,17,119.25,17,10,15
CPT_10371_measurement_num_0,1575027.03,5185987.57,12.12,12,160.54,12,6,15
CPT_103735_measurement_num_0,1570723.0,5178967.0,14.5,14,146.55,14,10,13
CPT_103742_measurement_num_0,1751563.0,5950294.0,18.0,17,188.89,18,8,255
CPT_103743_measurement_num_0,1751549.0,5950308.0,14.7,14,202.3,14,8,255
CPT_103744_measurement_num_0,1751502.0,5950290.0,14.8,14,180.88,14,8,255
CPT_103745_measurement_num_0,1751484.0,5950294.0,19.4,19,186.0,19,8,255
CPT_103746_measurement_num_0,1576077.38,5175392.64,11.62,11,135.16,11,3,13
CPT_103747_measurement_num_0,1576080.46,5175388.21,19.88,19,144.98,19,3,13
CPT_103749_measurement_num_0,1575334.65,5194640.87,20.07,20,176.73,20,6,16
CPT_103750_measurement_num_0,1575326.11,5194651.73,18.94,18,162.52,18,6,16
CPT_103751_measurement_num_0,1575308.37,5194653.77,18.53,18,161.29,18,6,16
CPT_103757_measurement_num_0,1571381.47,5180564.92,15.07,15,176.54,15,10,11
CPT_10375_measurement_num_0,1575185.99,5186130.35,13.58,13,160.16,13,6,15
CPT_103782_measurement_num_0,1567555.0,5184127.0,18.9,18,115.87,18,10,15
CPT_103784_measurement_num_0,1576308.0,5174701.0,15.0,15,322.49,15,8,10
CPT_103785_measurement_num_0,1568893.0,5183005.0,12.64,12,134.68,12,10,16
CPT_103786_measurement_num_0,1568871.0,5182998.0,12.68,12,126.11,12,10,16
CPT_103790_measurement_num_0,1936824.43,5623072.3,12.8,12,245.13,12,2,9
CPT_103791_measurement_num_0,1936879.49,5623066.32,13.58,13,242.72,13,2,255
CPT_103792_measurement_num_0,1936914.52,5623082.35,12.58,12,241.7,12,2,255
CPT_103794_measurement_num_0,1936913.47,5623220.49,10.2,10,268.98,10,2,255
CPT_103796_measurement_num_0,1930972.79,5605100.52,20.0,20,180.77,20,4,16
CPT_103797_measurement_num_0,1930988.12,5605065.04,16.78,16,186.05,16,4,16
CPT_103798_measurement_num_0,1828034.86,5881157.52,13.31,13,161.36,13,4,13
CPT_103799_measurement_num_0,1932164.67,5620139.53,15.02,15,214.51,15,3,16
CPT_1037_measurement_num_0,1571163.11,5178640.75,23.12,23,136.5,23,10,16
CPT_103800_measurement_num_0,1932077.71,5620121.02,25.0,25,172.36,25,3,16
CPT_103801_measurement_num_0,1932053.73,5620097.95,23.24,23,174.83,23,3,16
CPT_103802_measurement_num_0,1931995.51,5620213.53,16.6,16,194.8,16,3,15
CPT_103805_measurement_num_0,1932087.72,5620354.18,12.46,12,223.13,12,3,16
CPT_103806_measurement_num_0,1932146.1,5620242.29,12.68,12,178.84,12,3,16
CPT_103807_measurement_num_0,1932082.47,5620232.05,15.5,15,201.46,15,3,16
CPT_103808_measurement_num_0,1931564.78,5620853.06,10.3,10,218.32,10,3,14
CPT_103809_measurement_num_0,1931637.66,5620877.75,14.44,14,195.18,14,3,14
CPT_103810_measurement_num_0,1931838.12,5620896.96,24.8,24,165.8,24,3,16
CPT_103812_measurement_num_0,1931674.79,5620772.34,16.84,16,192.9,16,3,16
CPT_103813_measurement_num_0,1931848.73,5620809.37,19.24,19,183.88,19,3,16
CPT_103814_measurement_num_0,1932398.9,5620008.96,25.06,25,164.18,25,3,16
CPT_103815_measurement_num_0,1932374.93,5619985.89,25.0,25,167.49,25,3,16
CPT_103816_measurement_num_0,1932398.11,5619923.72,22.26,22,170.35,22,3,13
CPT_103817_measurement_num_0,1932414.59,5619939.69,20.24,20,171.32,20,3,13
CPT_103818_measurement_num_0,1932162.69,5624318.33,25.0,25,183.97,25,3,16
CPT_10384_measurement_num_0,1577073.01,5183728.41,20.23,20,179.29,20,6,16
CPT_103865_measurement_num_0,1930246.05,5615572.22,14.92,14,219.98,14,4,15
CPT_103867_measurement_num_0,1930161.52,5615609.2,13.5,13,224.59,13,4,15
CPT_103868_measurement_num_0,1930148.0,5615615.34,14.72,14,220.6,14,4,16
CPT_103886_measurement_num_0,1934363.92,5621179.37,12.64,12,228.23,12,3,13
CPT_103887_measurement_num_0,1934362.48,5621146.06,12.08,12,224.3,12,3,15
CPT_103925_measurement_num_0,1930985.57,5603640.33,17.82,17,203.28,17,4,16
CPT_103926_measurement_num_0,1931112.53,5603677.47,16.66,16,204.17,16,4,16
CPT_103927_measurement_num_0,1931074.76,5603538.94,18.5,18,197.05,18,4,16
CPT_103928_measurement_num_0,1931103.52,5603607.78,17.1,17,211.19,17,4,16
CPT_103929_measurement_num_0,1931103.93,5603477.61,16.08,16,208.95,16,4,16
CPT_10392_measurement_num_0,1570139.95,5176411.61,14.18,14,138.71,14,10,13
CPT_103930_measurement_num_0,1931159.68,5603574.21,19.42,19,210.87,19,4,16
CPT_103931_measurement_num_0,1931196.93,5603640.46,16.64,16,201.93,16,4,16
CPT_103932_measurement_num_0,1931272.46,5603677.26,14.86,14,205.88,14,4,15
CPT_103933_measurement_num_0,1931189.28,5603462.81,15.78,15,202.97,15,4,15
CPT_103934_measurement_num_0,1931194.06,5603573.85,19.34,19,201.03,19,4,16
CPT_103935_measurement_num_0,1931279.51,5603581.29,15.14,15,207.56,15,4,15
CPT_103936_measurement_num_0,1931282.75,5603636.77,14.98,14,198.17,14,4,15
CPT_103937_measurement_num_0,1931186.41,5603396.2,24.96,24,208.74,24,4,15
CPT_103938_measurement_num_0,1931276.54,5603492.43,13.82,13,210.43,13,4,15
CPT_103939_measurement_num_0,1931342.06,5603536.33,15.12,15,214.74,15,4,15
CPT_103940_measurement_num_0,1931366.19,5603577.56,14.3,14,210.92,14,4,15
CPT_103941_measurement_num_0,1931413.19,5603511.01,13.5,13,208.23,13,4,16
CPT_103942_measurement_num_0,1931447.23,5603462.83,13.32,13,210.04,13,4,16
CPT_103943_measurement_num_0,1931419.04,5603407.31,13.88,13,209.42,13,4,16
CPT_103944_measurement_num_0,1931530.66,5603403.61,13.86,13,203.37,13,4,16
CPT_103945_measurement_num_0,1931431.05,5603326.7,13.48,13,202.84,13,4,16
CPT_103946_measurement_num_0,1931351.84,5603244.46,12.74,12,205.08,12,4,16
CPT_103947_measurement_num_0,1931438.62,5603262.97,14.2,14,206.67,14,4,16
CPT_103948_measurement_num_0,1931587.48,5603285.48,14.86,14,205.27,14,4,16
CPT_103956_measurement_num_0,1925694.58,5604626.18,13.82,13,246.5,13,4,16
CPT_103957_measurement_num_0,1925713.46,5604706.58,11.76,11,238.8,11,4,15
CPT_103959_measurement_num_0,1925738.84,5604696.61,10.52,10,245.92,10,4,15
CPT_103969_measurement_num_0,1925832.79,5604986.27,11.7,11,222.89,11,4,16
CPT_103972_measurement_num_0,1925772.9,5604830.86,11.58,11,221.24,11,4,15
CPT_103973_measurement_num_0,1925849.64,5604876.55,12.72,12,227.82,12,4,16
CPT_103976_measurement_num_0,1950843.0,5792237.0,20.0,19,220.8,20,4,255
CPT_103977_measurement_num_0,1950833.0,5792241.0,20.0,19,224.51,20,4,255
CPT_103978_measurement_num_0,1576887.06,5183504.02,20.37,20,179.7,20,6,15
CPT_103979_measurement_num_0,1909244.61,5808736.07,25.96,25,170.17,25,1,16
CPT_103991_measurement_num_0,1574191.02,5191221.98,10.18,10,165.83,10,6,16
CPT_103992_measurement_num_0,1574215.01,5191134.01,10.15,10,163.87,10,6,16
CPT_103993_measurement_num_0,1574228.0,5190999.06,10.17,10,174.86,10,6,16
CPT_103994_measurement_num_0,1574281.98,5190887.11,10.18,10,163.67,10,6,16
CPT_103995_measurement_num_0,1574368.95,5190885.11,10.2,10,162.64,10,6,16
CPT_103996_measurement_num_0,1574301.98,5190713.17,10.16,10,165.36,10,6,16
CPT_103997_measurement_num_0,1574385.94,5191193.99,10.12,10,173.54,10,6,16
CPT_10401_measurement_num_0,1569104.0,5182900.0,22.71,22,152.88,22,10,16
CPT_10402_measurement_num_0,1570161.94,5176427.6,14.02,14,140.95,14,10,13
CPT_104031_measurement_num_0,1575789.41,5197681.51,12.67,12,234.31,12,6,16
CPT_10405_measurement_num_0,1569137.0,5182873.0,9.95,11,128.55,9,10,16
CPT_104063_measurement_num_0,1572592.79,5177460.38,15.0,14,152.45,15,10,15
CPT_10406_measurement_num_0,1574666.42,5182441.1,20.01,19,164.96,20,10,15
CPT_104073_measurement_num_0,1574277.0,5177474.0,20.0,19,171.18,20,10,16
CPT_104075_measurement_num_0,1574306.0,5177484.0,20.0,19,184.8,20,10,16
CPT_104083_measurement_num_0,1575681.0,5204645.0,14.03,13,266.56,14,6,16
CPT_104086_measurement_num_0,1572926.0,5203317.0,16.77,16,183.46,16,10,15
CPT_104093_measurement_num_0,1572940.0,5203345.5,14.96,14,180.55,14,10,15
CPT_1040_measurement_num_0,1570414.96,5178371.89,11.56,11,105.42,11,10,15
CPT_104101_measurement_num_0,1573236.93,5179057.26,15.0,15,141.32,15,10,15
CPT_104102_measurement_num_0,1567518.0,5181526.0,10.0,10,117.96,10,10,15
CPT_104105_measurement_num_0,1573127.33,5196936.24,11.0,10,180.9,11,10,15
CPT_104107_measurement_num_0,1570747.82,5182476.22,15.0,15,146.94,15,10,16
CPT_104116_measurement_num_0,1565564.73,5180968.12,15.04,14,146.51,15,10,16
CPT_104119_measurement_num_0,1565552.41,5180943.52,15.45,15,139.12,15,10,15
CPT_104130_measurement_num_0,1570471.0,5180983.0,15.0,15,133.97,15,10,11
CPT_104131_measurement_num_0,1570472.0,5181007.0,15.0,15,142.06,15,10,11
CPT_104142_measurement_num_0,1909256.71,5808738.71,20.2,20,168.34,20,1,16
CPT_104143_measurement_num_0,1909240.53,5808735.06,24.82,24,173.92,24,1,16
CPT_104144_measurement_num_0,1575478.0,5185778.0,20.0,20,180.84,20,6,16
CPT_104180_measurement_num_0,1571531.0,5182711.0,15.0,15,131.16,15,10,15
CPT_104181_measurement_num_0,1572509.0,5178867.0,15.0,15,147.43,15,10,15
CPT_104190_measurement_num_0,1563768.0,5174209.0,10.57,10,129.57,10,10,16
CPT_1041_measurement_num_0,1570662.57,5178386.98,16.33,16,142.34,16,10,16
CPT_104217_measurement_num_0,1563895.0,5174184.0,10.23,10,118.34,10,10,16
CPT_104221_measurement_num_0,1563853.0,5174079.0,13.74,13,132.25,13,10,16
CPT_104224_measurement_num_0,1563891.0,5174044.0,14.36,14,130.92,14,10,16
CPT_104226_measurement_num_0,1563910.0,5174079.0,13.6,13,127.13,13,10,16
CPT_104231_measurement_num_0,1563957.0,5174156.0,10.23,10,119.99,10,10,16
CPT_104289_measurement_num_0,1570043.0,5183410.0,15.0,15,138.04,15,10,16
CPT_104290_measurement_num_0,1574092.0,5180532.0,15.0,15,181.91,15,10,16
CPT_104291_measurement_num_0,1570439.81,5180895.15,17.58,17,153.09,17,10,15
CPT_104292_measurement_num_0,1570427.07,5180905.86,16.38,16,148.58,16,10,15
CPT_104294_measurement_num_0,1570439.55,5180917.02,14.41,14,144.54,14,10,15
CPT_104295_measurement_num_0,1573034.0,5180430.0,15.0,15,171.93,15,10,16
CPT_1042_measurement_num_0,1570827.08,5178342.44,16.84,16,111.55,16,10,16
