File Name,depth_input,vs_input,Depth,Qc,Fc,u,Ic,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Subset_Region,Subset_Geology
SCPT_14540,2.5,184.14,2.5,1.796,0.0173,-0.0384,2.52156456684077,121.322067608506,147.696430132094,176.318031644573,88.4755118563747,200.016782959844,2,3
SCPT_14540,3,184.14,3,2.217,0.0128,-0.0271,2.34000090993348,125.88485796633,153.251131437272,164.84254644812,93.5720661371551,201.728563079027,2,3
SCPT_14540,3.5,184.14,3.5,1.993,0.0072,0.0011,2.30565621995548,121.257506769904,147.617834328579,149.458972931894,91.6972660845481,194.481613607114,2,3
SCPT_14540,4,184.14,4,1.01,0.0061,-0.0306,2.6611255188802,107.683072927064,131.092436606861,139.007601797095,85.1128542407791,195.887078862987,2,3
SCPT_14540,4.5,184.14,4.5,0.853,0.0021,0.0236,2.61159551949563,100.01811369655,121.761181891453,119.115962657593,78.5618612124507,175.468859194802,2,3
SCPT_14540,5,144.61,5,1.126,0.0013,0.0875,2.43489406730471,105.657863575851,128.62696435321,118.114113201938,80.9115108348378,169.665361350341,2,3
SCPT_14540,5.5,144.61,5.5,1.383,0.0145,0.0264,2.6389435866392,125.373840483671,152.629023197513,154.238667643844,104.5467625595,238.1724040135,2,3
SCPT_14540,6,144.61,6,3.573,0.048,-0.0437,2.34359293065344,165.874479758185,201.934149270834,198.88143319861,135.619971148932,286.47440556355,2,3
SCPT_14540,6.5,144.61,6.5,2.298,0.0075,-0.0374,2.2326524364737,134.680888738214,163.959342811739,143.960021014872,111.550680639004,228.906850000386,2,3
SCPT_14540,7,440.46,7,3.34,0.0428,-0.0014,2.35598873972731,165.271313419342,201.199859814852,190.007480553176,138.86231531842,293.31412212654,2,3
SCPT_14540,7.5,440.46,7.5,1.896,0.0182,0.8167,2.5001874115252,135.781145078478,165.298785312929,148.135975884996,121.528881087823,265.959519190476,2,3
SCPT_14540,8,440.46,8,1.816,0.014,0.9747,2.47254620635248,131.97468228203,160.664830604211,138.477701628072,120.314549131478,261.189445867189,2,3
SCPT_14540,8.5,440.46,8.5,2.102,0.034,0.6509,2.57929985644118,149.313580075486,181.77305400494,164.317162460712,134.514203677573,297.976822629823,2,3
SCPT_14540,9,325.97,9,12.354,0.1875,-0.005,1.96539004136996,242.280430699384,294.950089547076,272.007541959071,203.224769752644,382.430614992372,2,3
SCPT_14540,9.5,325.97,9.5,3.33,0.0341,0.4084,2.30361379525497,166.321998113221,202.478954224791,172.322705287569,148.27760695647,307.643670399553,2,3
SCPT_14540,10,325.97,10,3,0.0407,1.081,2.40847448129482,164.009834188679,199.664145968827,169.20082790032,150.355604016935,318.667465242672,2,3
SCPT_14540,10.5,325.97,10.5,2.748,0.0355,1.2431,2.42837753226714,159.319423536169,193.95408082664,160.468039636411,148.79756023518,316.737188755398,2,3
SCPT_14540,11,391.11,11,2.283,0.0207,0.3268,2.41760827659655,152.228772899724,185.321984399664,147.904191202552,140.338031163118,298.374149036898,2,3
SCPT_14540,11.5,391.11,11.5,1.811,0.0168,1.0213,2.51061780623451,139.496745837716,169.822125367655,130.324910402062,135.061867326545,293.167019781973,2,3
SCPT_14540,12,391.11,12,1.221,0.0104,0.9592,2.64637015187167,123.394463949644,150.219347416958,108.287215916899,124.088356395608,277.618651709084,2,3
SCPT_14540,12.5,391.11,12.5,2.256,0.0341,1.0757,2.53744291002538,156.419749816331,190.424043254663,149.028046074205,151.306731494508,328.81435353291,2,3
SCPT_14540,13,365.87,13,2.847,0.0324,0.393,2.38563868959705,167.599973217687,204.03475000414,158.49984774027,157.507452034246,330.461402822181,2,3
SCPT_14540,13.5,365.87,13.5,2.994,0.1128,-0.0697,2.68344065313262,193.701920688494,235.811033881645,198.23386112703,177.816691151754,392.517157444701,2,3
SCPT_14540,14,365.87,14,2.191,0.0235,-0.0083,2.46935776611149,159.194947056247,193.802544242387,144.411318186731,150.762229712603,322.321832973773,2,3
SCPT_14540,14.5,365.87,14.5,3.465,0.0651,0.3502,2.44084336173777,188.024672203263,228.899600943103,178.857539240783,176.97935830265,372.51622431315,2,3
SCPT_14540,15,324.63,15,2.096,0.0238,0.8047,2.49852315462374,154.474208307796,188.055557939926,134.494763966151,152.86477610068,328.431000896185,2,3
SCPT_14540,15.5,324.63,15.5,1.686,0.058,0.1456,2.84907486947829,164.437224713992,200.184447477903,150.220610073757,160.976339908379,371.225721696523,2,3
SCPT_14540,16,324.63,16,2.836,0.061,0.8702,2.54560685067984,179.653752501833,218.708916089188,162.927396803921,175.766154496979,378.133379069867,2,3
SCPT_14540,16.5,324.63,16.5,2.682,0.0733,0.8845,2.62913748249266,181.327116700974,220.74605511423,163.968247643516,178.558304231819,390.13714807002,2,3
SCPT_14540,17,333.54,17,3.441,0.0636,-0.0733,2.43889328434533,192.976472688005,234.927879794093,173.943722465089,184.438744225653,386.619917775968,2,3
SCPT_14540,17.5,333.54,17.5,1.444,0.0219,-0.0647,2.70195408992678,151.173476182494,184.037275352601,121.873461884934,150.181672969323,336.889064483969,2,3
SCPT_14540,18,333.54,18,3.654,0.0835,-0.0455,2.47598741272516,201.633062190912,245.466336580241,181.184746523904,193.340228303121,406.562602966444,2,3
SCPT_14540,18.5,333.54,18.5,2.179,0.0595,-0.0296,2.6995413587825,178.497409693634,217.301194409642,152.50075257348,175.826978414091,390.251437745097,2,3
SCPT_14540,19,363.21,19,2.872,0.052,0.1838,2.49626733150013,184.823429249021,225.002435607504,156.694350860601,182.271245122126,386.861414973743,2,3
SCPT_14540,19.5,363.21,19.5,2.312,0.089,0.4235,2.77394381370456,185.579957018201,225.923425935201,157.79138433881,186.063447255004,416.919994041812,2,3
SCPT_14540,20,363.21,20,2.505,0.0468,0.9721,2.55229800235363,175.068518297922,213.126891840949,141.468688129981,179.706125477708,386.192186140884,2,3
SCPT_14540,20.5,363.21,20.5,1.991,0.056,0.2747,2.73840873060409,174.613553747514,212.573021953495,139.664338401467,177.685203522619,397.110209861477,2,3
SCPT_14540,21,394.09,21,4.174,0.2405,-0.0829,2.70981265306994,235.333202989827,286.492594944138,212.215272748056,224.58817737835,485.532477699656,2,3
SCPT_14540,21.5,394.09,21.5,3.191,0.0877,-0.0798,2.57254083175398,202.520426598288,246.546606293568,168.605272844525,200.018488427802,427.548799426681,2,3
SCPT_14540,22,394.09,22,3.288,0.1039,-0.0719,2.60226584351475,207.628482191582,252.76510875497,172.787084298926,205.035281678898,439.721813305135,2,3
SCPT_14540,22.5,394.09,22.5,4.313,0.0648,-0.0642,2.30631139254578,207.485974412973,252.591621024489,170.70421593559,206.297293587494,416.738909778463,2,3
SCPT_14540,23,428.12,23,4.448,0.1402,0.1017,2.50451829896411,226.369902279544,275.580750601184,190.537201281554,222.276717503747,463.394163023081,2,3
SCPT_14540,23.5,428.12,23.5,4.306,0.1424,0.0519,2.52908316512074,226.281528443702,275.473165061898,188.479943728006,222.85515142412,466.754346600812,2,3
SCPT_14540,24,428.12,24,2.338,0.0439,0.5192,2.57793621933781,178.326410389278,217.093021343468,131.421795515903,186.189297089959,400.869520457704,2,3
SCPT_57362,0.1,57,0.1,1.5302,0.0543,-0.0178,2.89058101080946,86.4732430984767,105.271774206841,603.531718219628,38.8516930870952,102.671727648037,2,1
SCPT_57362,0.5,62,0.5,2.6869,0.0536,-0.0408,2.54456102790206,117.423459409324,142.950298411351,272.984510706219,65.8361427518365,154.65609858234,2,1
SCPT_57362,1,69,1,2.2568,0.0197,-0.033,2.41401330432029,113.835679958703,138.582566906248,194.665156041905,71.6409806998698,161.605528392875,2,1
SCPT_57362,1.5,69,1.5,0.5866,0.0479,-0.0367,3.44156239566731,97.5155562710417,118.714590243007,218.493796214256,71.1017511625664,198.994096232165,2,1
SCPT_57362,2,78,2,1.2648,0.0746,-0.0764,3.09358603289367,124.18725346245,151.184482476026,248.894161766233,89.2550159390177,227.998166022229,2,1
SCPT_57362,2.5,83.5,2.5,1.5853,0.0474,-0.0666,2.83331610672253,128.648912138526,156.61606695125,219.519197489455,94.4823742120172,227.808847441937,2,1
SCPT_57362,3,98,3,4.1211,0.0147,-0.0818,2.00933569914587,140.037996484312,170.481039198293,170.547307271949,103.491996376192,206.335418749039,2,1
SCPT_57362,3.5,113,3.5,2.6125,0.0439,-0.0624,2.51073351128241,146.125661583456,177.892109753773,204.343671885472,110.776949480042,246.49923447447,2,1
SCPT_57362,4,125,4,4.3314,0.0633,-0.0678,2.29757584788231,167.196449823651,203.54350413314,218.010055148795,127.462221268512,268.39502712525,2,1
SCPT_57362,4.5,118,4.5,7.5707,0.0227,-0.0621,1.73680844377753,163.787651177799,199.393662303407,182.595602817122,131.086098351927,243.002918463223,2,1
SCPT_57362,5,109.5,5,1.9826,0.0205,-0.0627,2.49898856930482,136.462051676669,166.12771508464,167.01129280784,110.359292942381,243.852216905671,2,1
SCPT_57362,5.5,106,5.5,0.9468,0.0389,0.0044,3.0953468132101,124.992363262978,152.164616146234,170.937608214518,107.44486276109,270.015860546368,2,1
SCPT_57362,6,116.5,6,6.0552,0.042,-0.0589,1.99371200905516,176.25691629814,214.573637232518,197.134013364137,144.710506834817,282.645568272679,2,1
SCPT_57362,6.5,156.5,6.5,8.7821,0.0323,-0.0538,1.71670492022985,179.830860311622,218.924525596757,192.917796093238,152.73891877449,279.515432212758,2,1
SCPT_57362,7,144,7,14.0308,0.0743,-0.0208,1.62513696032061,207.664060593683,252.80842159231,228.368717386029,178.742167550301,318.483190545513,2,1
SCPT_57362,7.5,159,7.5,9.7544,0.0587,-0.0328,1.78651682791527,197.822985310542,240.827982117181,213.257176773669,169.561284309939,313.468057277041,2,1
SCPT_57362,8,206.5,8,18.6022,0.1071,-0.0464,1.54980231468766,226.0308544757,275.167996753026,249.800688374254,199.143724832735,346.18554443557,2,1
SCPT_57362,8.5,204,8.5,14.181,0.1007,0.0682,1.69871391148842,222.31350953509,270.642533347067,241.356172299314,193.7731136636,348.032022673655,2,1
SCPT_57362,9,208,9,17.7094,0.12,-0.0373,1.61162630002919,233.105779308762,283.780948723711,254.467402820014,206.257922029032,361.837338886891,2,1
SCPT_57362,9.5,190,9.5,13.4393,0.0879,-0.0378,1.6948291655879,220.340810120947,268.240986234196,233.90021280976,196.093094155439,351.554262905315,2,1
SCPT_57362,10,155,10,11.4665,0.0717,-0.0351,1.73843051303162,213.153661204885,259.49141364073,221.777762852392,191.154250308315,346.431228674479,2,1
SCPT_57362,10.5,180,10.5,4.8321,0.153,0.0012,2.47984310477615,210.696165391929,256.499679607565,229.097840722685,182.202112687246,384.585707041705,2,1
SCPT_57362,11,172,11,18.4936,0.095,-0.0208,1.52097463850399,230.583969329031,280.710919183168,245.157047218517,215.242059553814,369.412963960416,2,1
SCPT_57362,11.5,178,11.5,11.4272,0.107,0.0897,1.84755314183939,228.75403467957,278.48317265339,235.474884353027,205.340214560436,378.063677814521,2,1
SCPT_57362,12,204,12,7.0076,0.068,0.0729,2.02372881222443,205.949664404477,250.721330579364,203.763789743429,186.504978382902,358.984735465475,2,1
SCPT_57362,12.5,173,12.5,7.3296,0.0727,0.1193,2.01383415194689,209.663552450469,255.242585591876,206.272271637352,190.913975928082,365.998289859961,2,1
SCPT_57362,13,185,13,10.1488,0.1047,0.1313,1.91407500173793,228.798941574054,278.537841916239,228.690763105139,208.484304640062,388.533044237723,2,1
SCPT_57362,13.5,165,13.5,7.0155,0.0688,0.1374,2.02607750476498,209.141738039877,254.607333265937,201.3322229813,192.931390155113,370.408999377382,2,1
SCPT_57362,14,168,14,6.015,0.055,0.1361,2.06246097560783,200.885594596992,244.556376031121,189.030076885627,187.111918244152,362.696731383957,2,1
SCPT_57362,14.5,216,14.5,9.5014,0.0821,0.1321,1.88794030454755,223.125122329285,271.630583705217,215.612961936438,208.626765225621,386.799673351742,2,1
SCPT_57362,15,216,15,13.6671,0.1016,-0.0027,1.72370960954952,238.329960677331,290.140821694143,235.88227610068,225.881554765765,402.171259407428,2,1
SCPT_57362,15.5,195,15.5,11.8823,0.1339,0.1482,1.88785102044259,245.770673999783,299.19908139104,240.330594225263,228.58014131736,419.903421925079,2,1
SCPT_57362,16,200,16,15.074,0.1357,0.1124,1.74578768526547,252.487812042971,307.376466834921,249.872682514217,238.908835322693,424.772489899001,2,1
SCPT_57362,16.5,203,16.5,14.8194,0.1013,0.121,1.67343940611372,242.207268502254,294.861022524483,237.361981260016,234.608397370744,412.07528511096,2,1
SCPT_57362,17,183,17,14.1384,0.1317,0.1373,1.77637429628073,251.950270764183,306.722068756397,244.747871707036,240.140759886835,429.459728509946,2,1
SCPT_57362,17.5,207,17.5,14.2007,0.1141,0.0586,1.73259295409788,247.706726185823,301.556014487089,239.043149904111,239.369996490485,424.641668554752,2,1
SCPT_57362,18,206,18,15.3915,0.127,0.0582,1.71378300442833,254.072007269699,309.305052328329,246.019291144669,246.245183520641,433.934381905658,2,1
SCPT_57362,18.5,195,18.5,15.3855,0.0711,-0.0116,1.55839638845073,233.816761750497,284.646492565822,226.009317981373,236.450813683423,405.211606825592,2,1
SCPT_57362,19,168,19,16.1488,0.1435,0.1772,1.71993515089714,261.384655394565,318.207406567296,251.666689797247,254.274160250801,447.111048181783,2,1
SCPT_57362,19.5,207,19.5,20.0398,0.1577,0.1719,1.61548487507869,269.760888240741,328.404559597423,265.478386180837,266.280965300287,456.342212053671,2,1
SCPT_57362,20,207,20,14.8063,0.1121,0.0867,1.702054593698,251.877876323798,306.633936394188,237.528949743397,249.554686493871,438.359455066879,2,1
SCPT_196093,1.51,154,1.51,1.661,0.0252,0.0108,2.65023100817519,115.382461560768,140.465605378326,487.177581809526,78.4554081916805,184.77947491888,1,1
SCPT_196093,2.01,178,2.01,1.628,0.0456,0.0095,2.80714248959935,124.998781362501,152.172429484784,326.461752572826,88.9771810825279,214.535926424438,1,1
SCPT_196093,2.51,194,2.51,1.9,0.0388,0.0145,2.67258299194679,130.573652678426,158.959229347649,262.068137665123,95.4862129683627,222.47853082012,1,1
SCPT_196093,3.01,184,3.01,2.133,0.0367,0.0174,2.58899796650593,135.793431693667,165.313742931421,236.477209742244,101.648570461984,231.461199522913,1,1
SCPT_196093,3.51,217,3.51,0.833,0.0309,0.0243,3.11461933973788,112.80894175088,137.332624740201,224.082937477931,91.338239256973,233.684459144703,1,1
SCPT_196093,4.01,201,4.01,1.167,0.0352,0.0376,2.9431739491789,124.400789956374,151.44443994689,222.282648507123,100.580363985905,246.434865858072,1,1
SCPT_196093,4.51,223,4.51,1.528,0.0529,0.0274,2.88452461318537,138.008905768351,168.010841804949,231.525221953949,111.747929578281,268.211979057188,1,1
SCPT_196093,5.01,270,5.01,2.339,0.0569,0.0346,2.64453654594006,152.865847314169,186.097553252031,224.503537380965,123.079969754337,278.942133518194,1,1
SCPT_196093,5.51,276,5.51,2.928,0.0587,0.0324,2.51603169859716,161.569919610248,196.693815177693,219.793338641848,130.870319994069,287.373481217587,1,1
SCPT_196093,6.01,302,6.01,2.844,0.0674,0.0292,2.57054559068687,164.650177139391,200.443693908823,221.873311613952,135.048435975095,299.019741947115,1,1
SCPT_196093,6.51,281,6.51,2.689,0.0607,0.0297,2.57671884577481,162.995381235632,198.429159765117,212.276751245785,135.787275560627,300.877178147564,1,1
SCPT_196093,7.01,292,7.01,1.861,0.0657,0.0276,2.82246346773284,154.515274907456,188.10555206125,208.700717701384,132.321018603636,308.891555122597,1,1
SCPT_196093,7.51,274,7.51,2.778,0.0646,0.0295,2.5734692842866,167.86930854578,204.362636490515,207.784712810472,142.689648214064,314.565076845272,1,1
SCPT_196093,8.01,267,8.01,3.022,0.0775,0.0286,2.57149620494041,174.831781822042,212.838690913791,213.343567630505,149.280164862228,327.598709515199,1,1
SCPT_196093,8.51,274,8.51,2.928,0.0859,0.0281,2.61937412041415,176.914131593146,215.373725417743,214.213441088933,152.421386454225,337.057248622778,1,1
SCPT_196093,9.01,284,9.01,3.389,0.0807,0.0266,2.51258807532916,181.758353744199,221.271039340764,210.743614786363,157.337456160596,339.563668331078,1,1
SCPT_196093,9.51,290,9.51,4.294,0.0809,0.0369,2.3686197396173,190.37445637234,231.760207757631,212.286603404531,165.288967876451,344.949812406267,1,1
SCPT_196093,10.01,292,10.01,3.65,0.0753,0.0388,2.44827352351635,185.150030076359,225.400036614697,204.248821600028,162.810590726608,345.791163649452,1,1
SCPT_196093,10.51,293,10.51,3.516,0.0871,0.0386,2.51127155621155,187.837853743044,228.672169774141,206.957490456161,166.140656292724,356.671463948049,1,1
SCPT_196093,11.01,272,11.01,1.333,0.0658,0.0992,3.02669868041423,151.932300922936,184.961061993139,169.202901420433,142.995703393096,345.481706710494,1,1
SCPT_196093,11.51,302,11.51,2.905,0.0887,0.0993,2.63319742811652,183.615467266155,223.531873193579,198.089984103853,166.022697962873,365.316395813507,1,1
SCPT_196093,12.01,267,12.01,1.739,0.0741,0.0852,2.89694375193094,164.236959794787,199.940646706698,175.721782960924,153.719452911483,359.367435311518,1,1
SCPT_196093,12.51,280,12.51,2.855,0.1023,0.0852,2.68436492811232,187.581498444696,228.360085063108,198.345307419135,171.507182681969,380.032879549069,1,1
SCPT_196093,13.01,244,13.01,2.928,0.0818,0.0857,2.60574187053302,185.30082512873,225.583613200194,189.031092227511,170.817228066554,372.891485445538,1,1
SCPT_196093,13.51,268,13.51,2.528,0.0705,0.1107,2.65462011057905,178.471342334157,217.269460232887,177.923968461526,166.9320031168,368.859263049813,1,1
SCPT_196093,14.01,266,14.01,2.072,0.082,0.1099,2.81798996951851,174.878600109244,212.895687089514,174.414014488214,165.933585873459,379.092933141732,1,1
SCPT_196093,14.51,257,14.51,2.439,0.069,0.1463,2.67065121561893,178.274391848302,217.02969442402,172.218894485608,169.100284178231,374.435795433474,1,1
SCPT_196093,15.01,246,15.01,2.239,0.068,0.1718,2.71891946503027,175.69045793821,213.884035750864,167.057790223557,168.406048129936,376.704345000159,1,1
SCPT_196093,15.51,252,15.51,2.889,0.0766,0.1616,2.59579005058152,187.328628377732,228.052243242456,177.208843237866,178.051868962671,386.494939660935,1,1
SCPT_196093,16.01,256,16.01,3.544,0.0776,0.1555,2.47448837501922,195.357608804991,237.82665419738,182.817145575784,185.192856650844,390.858030773323,1,1
SCPT_196093,16.51,266,16.51,3.319,0.0786,0.1506,2.5180811858889,194.132978966559,236.335800481029,179.555157020807,185.223729723549,394.375701956578,1,1
SCPT_196093,17.01,256,17.01,4.189,0.0871,0.1561,2.40413321284795,204.918385773415,249.465860941548,189.180261504949,194.786574839719,403.39816986026,1,1
SCPT_196093,17.51,254,17.51,3.75,0.093,0.1383,2.49021116845073,203.280785081408,247.472260099106,185.973339163814,194.310361122631,409.50741035278,1,1
SCPT_196093,18.01,266,18.01,3.655,0.0895,0.1661,2.49514578315806,202.161531454673,246.109690466558,182.346908494848,194.494681529238,410.305261348561,1,1
SCPT_196093,18.51,259,18.51,3.672,0.089,0.1317,2.4907379293041,203.04872479855,247.18975192867,181.16587749918,196.020802488515,412.871171910355,1,1
SCPT_196093,19.01,260,19.01,4.161,0.0957,0.1476,2.43460242652721,209.636556266171,255.20972067186,186.522739301513,202.2809634166,419.993767745488,1,1
SCPT_196093,19.51,266,19.51,4.505,0.0904,0.137,2.36999800977209,211.842976624357,257.895797629652,186.67418364514,205.117811494363,419.888598390896,1,1
SCPT_196093,20.01,272,20.01,3.939,0.092,0.1472,2.45707105046378,208.159016559023,253.410976680549,180.711942761164,202.905810825856,423.12973173851,1,1
SCPT_196093,20.51,268,20.51,4.244,0.0821,0.1527,2.37981891108145,208.887890171576,254.29830107844,179.263330638059,204.566451923975,419.756292873135,1,1
SCPT_196093,21.01,262,21.01,4.861,0.1057,0.1606,2.36757355937211,220.066561230858,267.907118020175,190.531878507182,214.456383993924,436.862799628704,1,1
SCPT_196093,21.51,274,21.51,5.044,0.0928,0.1592,2.30816691009701,218.849758429597,266.425792870814,187.190916841568,214.683145733598,432.214718101447,1,1
SCPT_196093,22.01,275,22.01,4.828,0.1088,0.1615,2.38002544437376,221.795620337831,270.012059541707,188.721914333984,217.554904720961,443.674287262955,1,1
SCPT_196093,22.51,282,22.51,5.572,0.1105,0.1636,2.29662628098523,227.909339261712,277.454847796867,194.105742114531,223.770524184568,447.577590520231,1,1
SCPT_196093,23.01,278,23.01,6.039,0.0996,0.1766,2.21780388252864,228.519681063028,278.197872598469,193.491667300177,225.811019928918,444.301229597567,1,1
SCPT_196093,23.51,281,23.51,5.128,0.1215,0.1453,2.37499942667681,228.656802515797,278.36480306271,191.06121463922,225.568472886256,457.862633651516,1,1
SCPT_196093,24.01,286,24.01,4.228,0.1148,0.1681,2.4768761597381,220.522157317675,268.46175673456,179.678163715368,219.636976759266,456.273048411569,1,1
SCPT_196093,24.51,286,24.51,3.866,0.1027,0.1866,2.49969071979159,215.052431453519,261.802960030372,171.583823896841,216.063455119663,451.765964410801,1,1
SCPT_196093,25.01,290,25.01,4.505,0.1124,0.1535,2.43184803887059,223.596838221228,272.204846530191,179.709317858629,223.789179332786,459.959381552012,1,1
SCPT_196093,25.51,294,25.51,4.311,0.1164,0.1904,2.46897004524496,223.168001917558,271.682784943114,177.290819210816,224.252174609446,464.223654610771,1,1
SCPT_196093,26.01,314,26.01,4.789,0.1181,0.1818,2.40868924077782,228.107665570009,277.696288520011,181.424450188704,229.181120780461,467.752979976297,1,1
SCPT_196093,26.51,313,26.51,3.778,0.122,0.2909,2.56363741213481,219.697596243844,267.457943253375,169.463362994236,223.264315279239,471.17358281601,1,1
SCPT_196093,27.01,322,27.01,4.283,0.1265,0.2823,2.49728407355413,226.127303362156,275.285412788712,175.225825472062,229.206481129273,476.082457740526,1,1
SCPT_196093,27.51,312,27.51,5.905,0.1192,0.2541,2.28290400646739,237.506657221002,289.138539225567,188.157006474134,240.09482656759,475.744542799146,1,1
SCPT_196093,28,326,28,5.128,0.1375,0.2885,2.40894576794599,235.540470971464,286.744921182651,182.965415333199,238.553100681501,484.861411948719,1,1
SCPT_57357,0.1,63,0.1,2.6445,0.0716,-0.0068,2.63132716323793,98.4470010428878,119.848523008733,506.548791061034,43.0123407943043,106.862121227709,2,1
SCPT_57357,0.5,65,0.5,1.6961,0.0392,-0.0288,2.74382759429662,104.895711167385,127.699126638555,271.20279036433,60.0364822098705,147.987248663925,2,1
SCPT_57357,1,75,1,3.0425,0.1112,-0.0432,2.66943685354672,140.393300749677,170.913583521346,290.103093031124,86.3435150557035,202.828642543431,2,1
SCPT_57357,1.5,96,1.5,1.4397,0.0039,-0.069,2.40212916101322,100.041973469036,121.790228571,149.079759273783,65.7083745567061,144.584073279351,2,1
SCPT_57357,2,99,2,1.8295,0.0103,-0.075,2.41157122204682,114.313255518653,139.1639632401,166.138181089678,79.8629814085144,176.73820643087,2,1
SCPT_57357,2.5,103,2.5,2.389,0.0057,-0.0568,2.17548973910067,118.712067844914,144.519039115547,151.321990670588,84.0709362638352,173.500650872956,2,1
SCPT_57357,3,122.5,3,2.5979,0.0145,-0.0378,2.27138150850167,130.455698512226,158.815632971405,169.543843747138,96.7290017652836,205.266217314021,2,1
SCPT_57357,3.5,118.5,3.5,3.4903,0.0211,-0.0257,2.17179634495995,143.35597700417,174.520319831164,178.68726395066,108.681699283589,224.586100340688,2,1
SCPT_57357,4,115,4,2.6275,0.0193,0.0094,2.32030228960757,138.266762342735,168.324754156373,172.720469282103,107.474617860493,229.143741234152,2,1
SCPT_57357,4.5,135,4.5,5.7244,0.0415,0.0155,2.02458783299628,168.529869660755,205.166797847876,199.781318193537,132.379888203482,262.286522905754,2,1
SCPT_57357,5,127.5,5,6.467,0.0374,0.0273,1.92819149255573,171.356696868081,208.608152708968,195.641596234203,137.537472513243,265.993899284119,2,1
SCPT_57357,5.5,127,5.5,2.3211,0.0213,-0.051,2.41388689750491,142.276507364448,173.206182878458,168.082083545257,116.293133427403,251.343118257833,2,1
SCPT_57357,6,121.5,6,1.4395,0.0116,0.0053,2.57153573953392,125.904929564487,153.275566426332,145.159984165357,105.749023099209,236.582342009628,2,1
SCPT_57357,6.5,150,6.5,7.594,0.046,0.0466,1.87914433867089,184.211713024,224.257737594435,202.159379237816,154.029675881146,292.348476622276,2,1
SCPT_57357,7,165,7,8.0526,0.0498,0.0528,1.86252778996036,188.727268558055,229.754935635893,205.014445207323,159.617283677947,301.101765110566,2,1
SCPT_57357,7.5,165.5,7.5,8.8542,0.0619,0.0557,1.85804262467681,197.189372376332,240.056627240752,213.755819375812,167.951807189703,315.412531767794,2,1
SCPT_57357,8,150,8,9.2839,0.0373,-0.0691,1.71340425950937,188.304698359214,229.240502350347,197.365521687697,165.075209756657,300.278941034814,2,1
SCPT_57357,8.5,160,8.5,11.3995,0.0768,0.0645,1.75960007794388,210.586372645367,256.366018872621,225.585119594152,183.600061035329,335.444485826618,2,1
SCPT_57357,9,152,9,7.0396,0.0517,0.0614,1.95233752034803,192.700660273252,234.592108158741,200.984273088698,168.40844476431,322.113358475326,2,1
SCPT_57357,9.5,151,9.5,1.1132,0.0305,0.2502,2.93616332734432,133.490037639973,162.509611039967,140.530049650215,125.466681797219,300.76510546002,2,1
SCPT_57357,10,227,10,5.0492,0.0495,-0.0232,2.14218354482928,186.535243242022,227.086383077244,190.997216319924,164.715362018063,328.142345718994,2,1
SCPT_57357,10.5,218,10.5,17.73,0.1268,0.0674,1.62662543739114,239.618486948348,291.709462371902,256.817119142678,216.312394150297,378.936636277109,2,1
SCPT_57357,11,208,11,19.8388,0.1637,0.0054,1.63292009482568,252.903636824459,307.882688308037,272.859750511376,227.47477669095,396.698032974327,2,1
SCPT_57357,11.5,190,11.5,17.0022,0.1326,-0.0216,1.66522580061962,243.608395215342,296.566742001286,257.467806672843,221.337842580819,389.899524044897,2,1
SCPT_57357,12,180,12,12.5888,0.1058,0.0486,1.7851684033758,231.632941884595,281.987929250812,237.88896859296,210.503956954399,381.870079421798,2,1
SCPT_57357,12.5,194,12.5,12.7153,0.1198,0.0954,1.81411431716115,237.115271262265,288.662069362757,242.737043928786,215.423835771372,392.147447004471,2,1
SCPT_57357,13,237,13,15.2911,0.1711,0.0519,1.80625298607345,255.350648778757,310.861659382835,264.720456801762,230.363146911829,415.40791905541,2,1
SCPT_57357,13.5,244,13.5,19.1921,0.1643,0.0891,1.65437879021812,259.011838368915,315.318759753462,270.438851757512,239.727672078155,417.890201929345,2,1
SCPT_57357,14,235,14,21.9227,0.1858,0.0832,1.61032062699018,267.569096086024,325.736290887334,281.461513319102,249.379616482772,428.971763824721,2,1
SCPT_57357,14.5,202,14.5,16.5138,0.1638,0.091,1.74576022026206,258.612257954019,314.83231403098,263.553640517119,239.241299138524,424.872609993857,2,1
SCPT_57357,15,206,15,14.751,0.129,0.1227,1.7443540482178,248.13845692139,302.081599730387,248.041551962181,232.9487742893,415.084756881072,2,1
SCPT_57357,15.5,190,15.5,9.8555,0.0943,0.1272,1.9030303884231,229.934657065762,279.920452080058,220.307015231708,216.12461516255,400.639178977005,2,1
SCPT_57357,16,209,16,10.6382,0.1001,0.1395,1.87275976973075,234.458548862464,285.427798615174,224.504160084724,221.548197168722,407.246504568487,2,1
SCPT_57357,16.5,191,16.5,12.0433,0.1089,0.1387,1.82034839467453,240.888979640388,293.256149127428,231.690253262211,229.075702044365,415.330987241737,2,1
SCPT_57357,17,200,17,11.3468,0.0879,0.125,1.79797676042999,233.520211073487,284.285474350333,221.350431435084,224.975626238504,406.806561752705,2,1
SCPT_57357,17.5,192,17.5,9.1608,0.0662,0.1374,1.85427698339291,221.436600268979,269.574991631801,203.780181414199,214.798885422266,394.346715112039,2,1
SCPT_57357,18,193,18,10.6961,0.0736,0.1524,1.78730517954601,228.456042025274,278.12039898729,212.31669314568,223.32785952836,403.138321659887,2,1
