File Name,depth_input,vs_input,Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SCPT_205817,6.01,197,6.01,1.1535,0.0194,0.2615,197.6976734,122.8119016,149.5101411,149.8929684,106.9456204,252.6318788,2.808677802,6,2
SCPT_205817,6.51,187,6.51,1.8026,0.0471,0.2386,277.3190134,146.4343516,178.2679063,181.7055998,125.5172981,290.25661,2.753617358,6,2
SCPT_205817,7.01,378,7.01,13.7411,0.4147,0.0587,672.6408564,266.8391158,324.8476192,333.4506699,205.6243076,398.3393383,2.159441925,6,2
SCPT_205817,7.51,343,7.51,25.2537,0.572,6.0477,689.8633234,299.2133473,364.2597272,365.0450211,234.9873038,424.5563573,1.902834349,6,2
SCPT_205817,8.01,337,8.01,10.2846,0.1937,0.538,401.2151929,233.7536336,284.569641,268.020312,192.1385051,372.3881216,2.088078013,6,2
SCPT_205817,8.51,296,8.51,7.9053,0.143,2.5654,320.6937811,213.8473928,260.3359564,237.3391539,183.4557698,362.802453,2.157360355,6,2
SCPT_205817,9.01,338,9.01,6.9419,0.0697,3.0433,212.0691735,192.1751723,233.9523837,200.7055862,172.3425515,334.9286728,2.035869993,6,2
SCPT_205817,9.51,315,9.51,6.3962,0.2037,2.7365,369.4267892,217.4587248,264.7323606,243.0440622,188.9953135,390.0965263,2.395437795,6,2
SCPT_205817,10.01,312,10.01,3.8492,0.055,1.4451,190.6616963,175.5884645,213.7598698,178.6258913,159.8387036,332.084395,2.33290206,6,2
SCPT_205817,10.51,302,10.51,4.8085,0.1251,2.5181,266.0602459,197.1121115,239.9625705,207.3941242,179.1039319,374.7274986,2.42300322,6,2
SCPT_205817,11.01,296,11.01,4.0063,0.0644,2.4575,183.0775805,177.9281615,216.6081966,176.3790859,167.2504458,347.3340909,2.349580623,6,2
SCPT_205817,11.51,298,11.51,4.5687,0.1235,2.479,248.748514,197.0580412,239.8967458,201.4220733,182.144164,382.658163,2.450620215,6,2
SCPT_205817,12.01,299,12.01,4.2916,0.0567,2.6278,163.561496,179.4476054,218.4579544,171.8986006,171.2282204,349.4067706,2.27467625,6,2
SCPT_205817,12.51,265,12.51,4.2668,0.0941,1.7828,211.6722841,193.287868,235.3069697,189.5644526,180.4670932,377.046803,2.414480534,6,2
SCPT_205817,13.01,322,13.01,4.8167,0.0854,2.3035,194.542448,194.9302182,237.3063526,187.4569231,184.1678664,376.368945,2.313302399,6,2
SCPT_205817,13.51,326,13.51,4.9077,0.1398,1.8159,248.2004777,209.3298181,254.8363003,205.6731068,194.4032577,405.1762571,2.443288338,6,2
SCPT_205817,14.01,287,14.01,5.4989,0.0902,2.4594,192.5467833,202.4511552,246.4622759,191.4923198,192.490582,386.6014643,2.247436738,6,2
SCPT_205817,14.51,316,14.51,3.9981,0.0568,2.3229,146.4674782,182.2564882,221.877464,164.6716215,178.6648839,366.4212158,2.318126923,6,2
SCPT_205817,15.01,287,15.01,5.2013,0.139,2.4289,225.7849245,212.193285,258.32226,200.7232089,201.7632189,415.9826552,2.405912011,6,2
SCPT_205817,15.51,289,15.51,4.8788,0.1091,2.776,190.9296614,203.4178724,247.639149,186.893931,197.7262962,406.2517775,2.37440005,6,2
SCPT_205817,16.01,322,16.01,4.8457,0.0805,2.8029,162.1626373,197.1612971,240.0224487,176.5759567,194.3170957,393.6369563,2.293429284,6,2
SCPT_205817,16.51,241,16.51,3.3035,0.0343,2.0088,106.7504262,170.770445,207.8944548,143.148726,172.7878585,354.0612599,2.309759275,6,2
SCPT_205817,17.01,265,17.01,4.7713,0.0537,2.7161,131.6736398,189.9806415,231.280781,164.3085706,190.662453,379.1809547,2.196652358,6,2
SCPT_205817,17.51,257,17.51,3.8947,0.0306,2.6823,98.89914329,173.2768047,210.9456753,143.2731409,178.153561,354.5066967,2.185496452,6,2
SCPT_205817,18.01,247,18.01,3.3407,0.0676,1.4888,138.1330608,187.2065077,227.9035746,157.6204604,187.5723449,395.3431266,2.473167587,6,2
SCPT_205817,18.51,249,18.51,4.6141,0.0675,0.4042,153.1333232,203.8307549,248.1417885,175.2960365,197.978281,398.967311,2.275993685,6,2
SCPT_205817,19.01,251,19.01,4.7754,0.0537,2.9132,121.8303172,191.9388757,233.6647182,160.1488233,196.6709076,389.99906,2.196132258,6,2
SCPT_205817,19.51,293,19.51,5.4576,0.0617,3.7321,126.6374124,197.8054452,240.8066289,165.7308938,204.282544,400.115825,2.150472942,6,2
SCPT_205817,20.01,242,20.01,4.4818,0.0414,2.8746,104.869212,185.8767597,226.284751,150.4765782,193.457111,381.7737479,2.170861318,6,2
SCPT_205817,20.51,287,20.51,6.1067,0.0976,3.7735,153.3515199,214.1785443,260.7390975,180.8922042,218.6879028,430.4577314,2.205281731,6,2
SCPT_205817,21.01,294,21.01,7.099,0.0864,4.371,146.0257804,216.1376774,263.124129,182.9518285,222.7179906,426.7555642,2.079512905,6,2
SCPT_205817,21.51,292,21.51,6.2308,0.1192,3.8073,162.632135,221.3123043,269.4236748,185.2746014,225.9628767,447.2118643,2.249967505,6,2
SCPT_205817,22.01,315,22.01,5.4783,0.1096,3.1804,152.3154871,216.2054937,263.2066879,177.3023079,221.6845709,444.5124991,2.304675574,6,2
SCPT_205817,22.51,241,22.51,6.1894,0.1823,3.0175,196.1730512,236.3312429,287.7076,197.8636603,236.8213734,478.0476877,2.381186925,6,2
SCPT_205817,23.01,331,23.01,5.6561,0.1313,3.3911,159.2978072,222.6468932,271.0483917,180.8373295,228.8806482,460.328327,2.33759346,6,2
SCPT_205817,23.51,328,23.51,5.131,0.098,2.3864,140.0455495,215.294764,262.0979736,171.1451104,221.5985469,445.2475673,2.312998526,6,2
SCPT_205817,24.01,249,24.01,4.7837,0.0616,2.497,111.0896939,202.0796417,246.0099985,156.15453,212.3186037,421.1867667,2.230102649,6,2
SCPT_205817,24.51,332,24.51,4.4901,0.0654,3.2242,105.066629,198.4205083,241.5554015,150.0904464,212.6537681,426.4964444,2.284244344,6,2
SCPT_205817,25.01,279,25.01,6.2639,0.1328,3.7413,152.9233324,228.837383,278.5846402,181.8367724,237.9383924,471.1887587,2.278301269,6,2
SCPT_205817,25.51,218,25.51,5.9455,0.1223,3.1892,146.0093343,226.6552442,275.9281234,177.7687955,235.8429256,468.329953,2.286174978,6,2
SCPT_205817,26.01,265,26.01,5.4659,0.0436,3.3384,92.95927726,198.8749618,242.1086491,150.6464437,215.0440852,411.3222517,2.063852453,6,2
SCPT_205817,26.51,246,26.51,5.1186,0.0432,3.5091,88.30704771,196.1020626,238.7329458,145.7338263,213.9876207,412.6131097,2.101110861,6,2
SCPT_205817,27,275,27,5.0069,0.0449,3.5533,86.96776106,196.0664849,238.6896338,144.1976502,214.8234358,415.7797939,,6,2
SCPT_148995,0.51,398,0.51,1.7269,0.0191,-0.0014,597.1801223,99.48403811,121.1110029,220.3531115,57.01834097,135.4768608,2.565580004,6,1
SCPT_148995,1.01,394.4,1.01,20.4403,0.1306,0.0151,379.7949826,181.2552212,220.6585302,251.9921956,115.4390156,210.5829871,1.547911369,6,1
SCPT_148995,1.51,394.4,1.51,7.1792,0.0253,-0.0089,224.7454966,143.679966,174.9147413,187.2433095,96.89633913,186.888059,1.786926895,6,1
SCPT_148995,2.01,456.5,2.01,11.8849,0.034,0.0011,206.3785701,159.5821053,194.2738673,194.8478924,115.6161315,209.5634715,1.550376482,6,1
SCPT_148995,2.51,456.5,2.51,9.8404,0.0344,0.0058,213.3853295,162.2725888,197.5492385,196.0472831,119.7995825,221.706333,1.662676562,6,1
SCPT_148995,3.01,95.7,3.01,5.7341,0.024,0.0057,205.7919278,151.9631531,184.9986212,183.439747,113.1451232,220.6364104,1.907324684,6,1
SCPT_148995,3.51,95.7,3.51,10.224,0.0273,0.0142,182.7186423,165.5382216,201.5247915,189.5841985,129.7179576,234.2581958,1.597098493,6,1
SCPT_148995,4.01,95.7,4.01,6.1965,0.0163,0.0193,164.5164542,153.656176,187.0596925,172.8984705,119.9976163,225.7363788,1.795785398,6,1
SCPT_148995,4.51,95.7,4.51,12.7385,0.0367,0.025,188.0124693,178.5351019,217.3470805,200.6573245,147.1238967,259.8070216,1.524692511,6,1
SCPT_148995,5.01,175,5.01,7.2408,0.0208,0.0306,165.3373733,163.8193173,199.4322124,179.3627789,133.2236202,246.7910206,1.74723975,6,1
SCPT_148995,5.51,175,5.51,6.6243,0.0166,0.0354,152.1201766,161.1901655,196.2315058,172.9893317,132.5473648,245.3361791,1.761210046,6,1
SCPT_148995,6.01,133.4,6.01,3.4875,0.0117,0.0396,142.6813286,146.2529684,178.047092,155.9732251,120.26144,238.5029549,2.066694861,6,1
SCPT_148995,6.51,133.4,6.51,4.5934,0.0266,0.0448,181.7388287,164.0543045,199.7182837,177.6412321,136.9638161,271.3502036,2.057710112,6,1
SCPT_148995,7.01,111.4,7.01,0.447,0.0017,0.3108,59.21645106,85.91426493,104.5912791,81.17091973,79.56076967,190.0627678,2.931022334,6,1
SCPT_148995,7.51,111.4,7.51,0.4316,0.0023,0.2897,59.8761063,87.18652297,106.1401149,80.71214753,82.74101853,201.1040796,2.988796191,6,1
SCPT_148995,8.01,134.4,8.01,0.4239,0.0022,0.3097,54.54348376,86.88949967,105.7785213,77.24071014,83.70948633,203.20551,2.992603237,6,1
SCPT_148995,8.51,134.4,8.51,0.6281,0.0029,0.2456,73.44977649,99.65742307,121.3220803,94.20498213,92.17930318,214.5107626,2.814522876,6,1
SCPT_148995,9.01,182.3,9.01,1.5067,0.0037,0.1373,93.25531791,124.3689979,151.4057365,119.5215037,108.3996589,226.0938503,2.371804093,6,1
SCPT_148995,9.51,182.3,9.51,3.1079,0.008,0.0554,114.5131696,148.4361985,180.7049373,143.7641191,130.2038209,254.7330999,2.07564976,6,1
SCPT_148995,10.01,138.2,10.01,5.3449,0.0204,0.0838,146.2832951,172.1993016,209.6339324,170.2612497,154.3338182,292.6228607,1.917676272,6,1
SCPT_148995,10.51,138.2,10.51,0.6859,0.0028,0.2419,63.438469,104.4468875,127.1527326,90.5022929,98.70952233,225.3949164,2.76169737,6,1
SCPT_148995,11.01,136.6,11.01,0.5318,0.0024,0.4101,45.36407873,95.10436749,115.77923,74.42889222,95.16998277,223.1156049,2.880208776,6,1
SCPT_148995,11.51,136.6,11.51,0.6166,0.0042,0.423,56.85498649,102.1643114,124.3739443,83.59688514,103.1067175,242.9294943,2.879532563,6,1
SCPT_148995,12.01,137.2,12.01,0.5626,0.0021,0.4347,41.96524146,96.80591597,117.8506803,72.89882289,97.20838801,224.2456993,2.832773996,6,1
SCPT_148995,12.51,137.2,12.51,0.6397,0.0023,0.4165,46.7876674,101.5748434,123.6563311,78.36308903,100.9111975,229.4852086,2.774673381,6,1
SCPT_148995,13.01,200.4,13.01,0.6898,0.002,0.3674,47.71271608,104.306731,126.9821073,80.52589533,101.9409181,227.7258661,2.718300982,6,1
SCPT_148995,13.51,200.4,13.51,5.5434,0.0136,0.1133,119.8941595,173.7391928,211.5085825,161.3708902,163.0525198,299.5570609,1.830753694,6,1
SCPT_148995,14.01,326.5,14.01,6.8748,0.0262,0.1124,144.457989,188.9277051,229.9989454,178.6253505,179.3957217,329.7490067,1.818655197,6,1
SCPT_148995,14.51,326.5,14.51,8.106,0.0154,0.1272,122.3585935,184.1834434,224.2233224,173.0649294,177.4981103,310.8597356,1.638914461,6,1
SCPT_148995,15.01,338.8,15.01,8.5202,0.0258,0.1086,139.9362024,194.2143771,236.4348938,183.4269608,188.3652823,335.4130538,1.691701541,6,1
SCPT_148995,15.51,338.8,15.51,6.5645,0.0113,0.1502,109.6660311,177.9385153,216.6208013,162.1683284,170.9584027,303.201978,1.714516266,6,1
SCPT_148995,16.01,299,16.01,17.4005,0.0512,0.1449,173.1454579,219.8021384,267.5852119,221.4976166,224.9825883,374.6761199,1.409197465,6,1
SCPT_148995,16.51,299,16.51,5.2023,0.006,0.1485,93.341224,168.8764822,205.5887609,148.4656617,159.6137127,283.2104496,1.776324775,6,1
SCPT_148995,17.01,305.9,17.01,10.7377,0.0265,0.1557,136.1767107,201.1586282,244.8887647,190.1717866,202.0850807,347.9995271,1.563946948,6,1
SCPT_148995,17.51,305.9,17.51,4.7245,0.0792,0.7651,197.3833181,205.4198042,250.0762834,189.7081552,198.222434,401.7312881,2.304461034,6,1
SCPT_148995,18.01,250.5,18.01,10.3785,0.0435,-0.0061,157.5328661,213.6536764,260.1001277,200.17902,212.8965503,376.4677029,1.680263675,6,1
SCPT_148995,18.51,250.5,18.51,15.7493,0.1511,0.2355,267.9546383,262.0856559,319.0607985,257.423484,252.604672,447.0722286,1.750621497,6,1
SCPT_148995,19.01,220.4,19.01,3.0989,0.0407,1.42,125.4854658,177.0676629,215.5606331,149.8695028,180.5947315,374.9941046,2.388911649,6,1
SCPT_148995,19.51,220.4,19.51,2.7938,0.0195,0.9097,95.3708592,165.698969,201.720484,134.6147408,168.5909825,342.7687253,2.286381303,6,1
SCPT_148995,20.01,175.8,20.01,2.7091,0.0319,0.2659,117.4839214,175.6711148,213.8604875,145.0854596,176.0783442,367.6808093,2.41177821,6,1
SCPT_148995,20.51,175.8,20.51,3.3603,0.0636,0.2005,158.677086,195.4757745,237.9705081,167.3431852,193.6554201,405.3514119,2.453347101,6,1
SCPT_148995,21.01,294.9,21.01,3.553,0.0404,-0.0274,131.6649842,190.3389251,231.7169523,158.98469,189.2638319,384.6250172,2.304722343,6,1
SCPT_148995,21.51,294.9,21.51,3.3854,0.051,0.2259,138.8340807,192.5660438,234.4282273,160.1235716,192.878589,398.676848,2.391527979,6,1
SCPT_148995,22.01,325.4,22.01,14.441,0.0112,-0.0482,113.1717015,199.6106098,243.0042206,191.8283059,210.9275447,332.8296351,1.314979859,6,1
SCPT_148995,22.51,325.4,22.51,15.8131,0.0157,0.0085,118.3681583,203.7213885,248.0086469,198.1294029,221.1547809,349.9858099,1.289354807,6,1
SCPT_148995,23.01,354.7,23.01,15.477,0.0339,-0.0507,136.9761639,218.0739684,265.4813528,207.8498323,236.456967,388.91465,1.397632521,6,1
SCPT_148995,23.51,354.7,23.51,2.6166,0.0426,0.4603,110.8991905,181.664786,221.1571308,140.8483502,187.6813969,397.5586203,2.50229245,6,1
SCPT_148995,24.01,340.7,24.01,5.9229,0.1865,0.0592,245.3460615,246.7892394,300.4390741,214.9635589,240.0369725,487.196293,2.415245281,6,1
SCPT_148995,24.51,340.7,24.51,5.5376,0.0202,0.0117,99.30078165,193.2836379,235.30182,157.0565524,198.8097755,366.6569073,1.895518121,6,1
SCPT_148995,25.01,321.5,25.01,11.4368,0.0185,0.0161,109.79782,205.3446849,249.9848337,184.6655986,220.3253834,366.3079106,1.475402042,6,1
SCPT_148995,25.51,321.5,25.51,11.8212,0.0397,0.2323,133.0366082,222.1979545,270.5018576,198.117079,237.1626028,406.6660926,1.584065371,6,1
SCPT_148995,26.01,297.3,26.01,11.7835,0.0214,-0.0462,112.2699032,209.2837712,254.7802432,187.5619108,226.4199469,377.1129836,1.478515538,6,1
SCPT_148995,26.51,297.3,26.51,6.5356,0.0168,0.0622,93.51239415,195.6986422,238.2418253,159.0615865,204.9403646,365.5996199,1.770596003,6,1
SCPT_148995,27,297.3,27,15.701,0.0362,0.0517,131.4693071,223.472908,272.053975,208.7520043,248.9809869,407.151013,,6,1
SCPT_205818,0.51,118,0.51,0.922,0.0357,-0.0448,1182.855297,92.32803985,112.3993529,272.9405046,54.86748411,146.2718947,3.089500028,6,2
SCPT_205818,1.01,82,1.01,0.1199,0.0042,0.0034,316.9610748,54.18865592,65.96879851,125.6102287,41.40938861,129.6757393,3.822737362,6,2
SCPT_205818,1.51,86,1.51,0.4176,0.0134,0.0089,439.8588253,82.29797639,100.1888408,171.7618161,61.02567941,168.4838099,3.331430692,6,2
SCPT_205818,2.01,81,2.01,0.306,0.0049,0.1083,245.6250754,72.8875975,88.73272739,131.3604834,58.12145624,158.5580101,3.306818205,6,2
SCPT_205818,2.51,97,2.51,0.2646,0.0033,0.133,182.9654319,70.08127258,85.31633183,114.4978859,58.58908445,159.1516641,3.319392252,6,2
SCPT_205818,3.01,124,3.01,0.3432,0.0038,0.1185,188.651364,77.76776829,94.67380488,121.3818424,64.72918748,170.0481832,3.1952005,6,2
SCPT_205818,3.51,186,3.51,0.5582,0.0166,0.2458,297.412952,95.58829362,116.3683574,153.8581229,81.88793293,214.9130324,3.206742948,6,2
SCPT_205818,4.01,244,4.01,4.9946,0.0837,-0.068,423.2740323,176.0607417,214.334816,236.6179237,133.2484833,278.7908375,2.285606011,6,2
SCPT_205818,4.51,129,4.51,4.5481,0.0657,0.1681,354.2526134,170.9239484,208.0813284,220.031043,133.1264491,278.110804,2.277636882,6,2
SCPT_205818,5.01,189,5.01,1.5546,0.0333,0.0369,307.8927318,134.9866839,164.3316151,183.7044526,111.0014545,259.3907163,2.756098958,6,2
SCPT_205818,5.51,157,5.51,1.6911,0.0574,-0.0346,382.3169101,145.8364191,177.5399885,202.4137038,120.6991001,285.3764352,2.844451546,6,2
SCPT_205818,6.01,308,6.01,7.0165,0.3229,-0.0129,736.7520129,228.4127263,278.0676668,312.034926,175.1616107,369.024444,2.486458502,6,2
SCPT_205818,6.51,232,6.51,18.5827,0.5274,-0.0427,782.2045396,285.4194675,347.4671779,364.1181163,214.6261512,404.2642776,2.059410935,6,2
SCPT_205818,7.01,276,7.01,18.8958,0.3508,0.008,566.644726,270.4102561,329.1950943,326.2259701,212.3068361,390.6872722,1.908133789,6,2
SCPT_205818,7.51,293,7.51,4.1181,0.0327,2.2464,172.5738057,160.3147569,195.165791,169.9492161,142.7149734,288.7597282,2.167075355,6,2
