File Name,depth_input,vs_input,Depth,Qc,Fs,u,Ic,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,A07-H,A07-P,R09,Mc15,Mc18
SCPT_57363.csv,19,163,19,0.8508,0.0316,0.6866,3.107422375,130.8607608,159.3087523,80.28829345,146.7846053,359.355636,0.219616338,0.022906043,0.708126376,0.104783959,-0.790562327
SCPT_57363.csv,19.5,198,19.5,5.3428,0.061,0.1863,2.160446955,208.1734645,253.4285654,175.8069522,203.4363454,399.4081115,-0.050104665,-0.246814959,0.1188805,-0.027086126,-0.701716699
SCPT_57363.csv,20,198,20,1.1663,0.0391,0.6547,2.970122053,146.402365,178.2289661,99.19539179,158.5898953,375.143753,0.301908275,0.105197981,0.691175471,0.221945435,-0.639042263
SCPT_154032.csv,0.1,213.58,0.1,29.976,0.0136,-0.0002,1.000842311,106.3526781,129.4728255,123.212945,53.15657154,87.66938071,0.697250746,0.500540452,0.550097351,1.390769731,0.890438768
SCPT_154032.csv,0.5,213.58,0.5,4.766,0.0982,0.0006,2.358757599,137.2508699,167.0880155,288.1866959,75.18495068,168.0320012,0.442201051,0.245490757,-0.29959705,1.044060383,0.239857025
SCPT_154032.csv,1,213.58,1,5.495,0.0643,0.0016,2.156984587,145.8259689,177.5272665,234.2776201,89.83688444,189.715556,0.381597553,0.184887259,-0.092495353,0.866015839,0.118485593
SCPT_154032.csv,1.5,294.68,1.5,9.117,0.1086,0.0057,1.990001447,174.0198536,211.8502565,254.1563853,112.9701616,225.8767996,0.526720628,0.330010334,0.147940254,0.958766295,0.265900306
SCPT_154032.csv,2,261.95,2,10.041,0.1007,0.0014,1.909747772,180.4529887,219.6818993,246.031739,123.3137461,240.7283976,0.372683352,0.175973058,0.062693098,0.753421757,0.084484329
SCPT_154032.csv,2.5,234.63,2.5,7.277,0.0807,0.0012,2.045933211,173.9531167,211.7690117,233.5178644,122.9806519,246.8940278,0.299223987,0.102513692,0.004751224,0.645982764,-0.050949402
SCPT_154032.csv,3,206.84,3,7.139,0.0729,0.0051,2.030588757,175.3741793,213.4990009,226.3690819,127.9345069,255.119073,0.165023689,-0.031686606,-0.090221225,0.480427079,-0.209784842
SCPT_154032.csv,3.5,256.09,3.5,7.07,0.085,0.0071,2.077565924,181.8233923,221.3502167,232.0853388,135.0600499,270.5946057,0.342493101,0.145782807,0.098423802,0.639809452,-0.055092836
SCPT_154032.csv,4,216.4,4,4.554,0.042,0.0127,2.164671844,161.2841399,196.3459094,197.3709193,124.087715,254.5513762,0.293960893,0.097250599,0.092043749,0.556139852,-0.16237414
SCPT_154032.csv,4.5,213.05,4.5,7.139,0.0762,0.0182,2.04228424,185.3585862,225.6539311,223.5901115,143.7265323,284.3109486,0.139234627,-0.057475667,-0.048287636,0.393614467,-0.288541649
SCPT_154032.csv,5,183.88,5,8.14,0.1171,0.0231,2.080949349,201.1940551,244.9318932,244.3714875,156.2973522,309.0652542,-0.08998652,-0.286696814,-0.284406186,0.162523074,-0.519269062
SCPT_154032.csv,5.5,195.02,5.5,11.052,0.1218,0.0253,1.904792892,211.9316596,258.0037595,248.7627791,168.2685149,318.9533191,-0.083161745,-0.279872039,-0.243397631,0.147541111,-0.49194264
SCPT_154032.csv,6,194.67,6,8.722,0.0896,0.029,1.963690447,200.5818874,244.1866455,229.3338427,162.4179974,312.746618,-0.029916762,-0.226627056,-0.163872953,0.181132574,-0.474087518
SCPT_154032.csv,6.5,174.62,6.5,7.761,0.086,0.038,2.02381438,198.8233778,242.0458512,224.5033417,162.7493467,317.1735946,-0.129804697,-0.326514992,-0.251278408,0.070400917,-0.596837057
SCPT_154032.csv,7,181.13,7,4.831,0.0349,0.0433,2.086491815,171.0315117,208.2122751,183.0696678,143.9829018,286.4169654,0.057367187,-0.139343107,-0.010651773,0.22952045,-0.458233665
SCPT_154032.csv,7.5,192.05,7.5,8.759,0.0579,0.0506,1.848096648,195.3983286,237.8762262,209.5670787,166.7633561,312.6602219,-0.017284431,-0.213994726,-0.087288118,0.141179977,-0.487361293
SCPT_154032.csv,8,184.22,8,8.457,0.1473,0.0512,2.124773578,220.6094092,268.5679764,247.3806113,182.5394842,358.7313072,-0.180263063,-0.376973357,-0.294797391,0.009164194,-0.666442965
SCPT_154032.csv,8.5,175,8.5,4.538,0.0793,0.0569,2.329398971,188.927087,229.9981928,204.5457226,161.2220525,334.5561789,-0.076575184,-0.273285478,-0.156005559,0.082003351,-0.64801884
SCPT_154032.csv,9,173.2,9,9.312,0.0672,0.0667,1.848150328,204.7413899,249.2503877,214.3011207,179.1888893,333.9735198,-0.167300674,-0.364010968,-0.212935136,-0.033993501,-0.656614712
SCPT_154032.csv,9.5,219.2,9.5,4.078,0.0494,0.0641,2.270787217,179.3685399,218.3617007,183.3327457,157.4376947,323.314841,0.200541984,0.00383169,0.178681771,0.330954764,-0.388642033
SCPT_154032.csv,10,191.41,10,7.794,0.0494,0.0771,1.880227607,196.3697801,239.0588627,198.5981445,175.3116017,329.1116726,-0.025581791,-0.222292085,-0.036865684,0.087852753,-0.541979399
SCPT_154032.csv,10.5,184.67,10.5,4.318,0.0379,-0.0025,2.172460888,178.6377706,217.4720686,175.5013057,159.6673813,320.5124005,0.033210321,-0.163499974,0.050923966,0.145477664,-0.551350518
SCPT_154032.csv,11,191.12,11,12.704,0.0965,-0.0214,1.754254818,226.4376348,275.6632076,234.4604741,204.1776431,369.1389011,-0.169568061,-0.366278355,-0.204385517,-0.066088911,-0.658271496
SCPT_154032.csv,11.5,199.88,11.5,8.97,0.1727,0.0814,2.136688724,237.345534,288.9423893,247.4460398,206.3427425,401.6196719,-0.171799842,-0.368510137,-0.213475351,-0.031821398,-0.697788365
SCPT_154032.csv,12,201.73,12,7.082,0.1245,0.0118,2.184069409,221.8569288,270.0866959,224.4771136,196.4046286,388.3790367,-0.09510254,-0.291812834,-0.106843588,0.026753207,-0.655051592
SCPT_154032.csv,12.5,236.31,12.5,10.816,0.19,0.0957,2.051149016,248.7710958,302.8517688,256.0559259,218.6759174,415.8800143,-0.051388677,-0.248098972,-0.080251379,0.077553698,-0.565252289
SCPT_154032.csv,13,260.28,13,13.411,0.1537,0.0422,1.854399006,248.3467981,302.3352325,253.3605764,224.0486923,409.2590002,0.046931826,-0.149778468,0.026944297,0.14989457,-0.452590233
SCPT_154032.csv,13.5,213.02,13.5,5.291,0.0343,0.0655,2.028460385,187.395233,228.1333271,172.9037835,174.8515394,337.6576658,0.128166126,-0.068544168,0.208650783,0.19744879,-0.460646501
SCPT_154032.csv,14,210.03,14,4.75,0.087,0.0865,2.326955027,204.3561383,248.7813857,193.2438091,187.8734431,384.304247,0.02738613,-0.169324164,0.083297726,0.111481817,-0.604184171
SCPT_154032.csv,14.5,203.11,14.5,3.614,0.0393,-0.009,2.287868297,181.7149168,221.2181596,162.6316998,170.7509005,348.9683209,0.111308636,-0.085401658,0.22225957,0.173541932,-0.541233443
SCPT_154032.csv,15,204.95,15,4.237,0.071,0.108,2.341398474,198.0146211,241.0612779,180.996278,185.2345757,380.5525724,0.034425175,-0.162285119,0.124289579,0.101143048,-0.618858287
SCPT_154032.csv,15.5,218.32,15.5,5.043,0.0798,0.1241,2.266680457,206.7863969,251.7399614,189.2750924,193.5456819,390.0982026,0.054275515,-0.142434779,0.142760404,0.12044831,-0.580436633
SCPT_154032.csv,16,210.95,16,5.731,0.0783,0.1186,2.183488123,211.1033295,256.9953577,192.3859224,198.5777489,392.6467844,-0.000726588,-0.197436883,0.092117771,0.060440433,-0.621289302
SCPT_154032.csv,16.5,195.73,16.5,4.473,0.0709,0.1249,2.307976345,201.9993541,245.9122572,179.4806074,191.676221,389.9254982,-0.031528341,-0.228238636,0.086668993,0.020928559,-0.689219532
SCPT_154032.csv,17,194.35,17,4.636,0.0468,0.0941,2.179982863,195.3272483,237.7896935,169.8272175,187.6885082,372.3271918,-0.005015691,-0.201725985,0.134879105,0.03487694,-0.650112358
SCPT_154032.csv,17.5,207.72,17.5,4.294,0.068,0.1439,2.321739246,201.2215843,244.9654069,174.759782,193.0246502,393.5117634,0.031784309,-0.164925985,0.172778662,0.073373117,-0.638919943
SCPT_154032.csv,18,215.1,18,5.12,0.1053,0.1073,2.334683058,217.7749317,265.1173082,192.5610342,206.9092987,420.0567667,-0.01235907,-0.209069364,0.110689872,0.03882251,-0.669286825
SCPT_154032.csv,18.5,228.47,18.5,5.926,0.1505,-0.0024,2.349576845,233.246815,283.9526443,209.0391389,219.3333996,443.5600093,-0.020692274,-0.217402568,0.088883409,0.040811966,-0.66342819
SCPT_154032.csv,19,219.4,19,2.857,0.0754,0.4524,2.598259441,189.8492451,231.1208201,155.8157088,187.8383308,405.9910196,0.144666237,-0.052044057,0.342222593,0.155314898,-0.615434492
SCPT_140260.csv,0.51,274,0.51,2.075,0.1515,-0.0097,2.995974605,123.2574145,150.0525046,378.0991993,69.52599087,177.5720409,0.798853137,0.602142843,-0.322028487,1.371427454,0.433751716
SCPT_140260.csv,1.01,274,1.01,4.9579,0.0815,-0.0383,2.282818768,147.7264868,179.8409404,250.7159362,90.52491471,195.9966984,0.617765605,0.421055311,0.088807536,1.107502993,0.335030292
SCPT_140260.csv,1.51,274,1.51,12.5347,0.0506,0.0021,1.601376836,162.005452,197.2240286,208.8339318,111.2106336,205.355592,0.525498117,0.328787823,0.271588755,0.901702103,0.288385035
SCPT_140260.csv,2.01,78,2.01,6.0182,0.0242,0,1.880812054,145.4714432,177.09567,185.5407796,101.9075111,199.4951806,-0.623270974,-0.819981268,-0.866565867,-0.267356821,-0.939081252
SCPT_140260.csv,2.51,78,2.51,2.4719,0.0342,-0.003,2.483165039,135.57593,165.0489583,197.4785372,98.14037964,219.2850526,-0.552823026,-0.74953332,-0.928921079,-0.229690072,-1.033663667
SCPT_140260.csv,3.01,205,3.01,3.4284,0.021,0.0021,2.181324684,140.1794691,170.6532667,177.899476,103.909842,216.0156738,0.380086455,0.183376161,0.14179133,0.67948636,-0.05234099
SCPT_140260.csv,3.51,205,3.51,0.7893,0.0286,0.0613,3.127996988,110.4371585,134.4452365,171.2865766,90.05222441,231.2542014,0.618563321,0.421853027,0.179671939,0.822620206,-0.120507565
SCPT_140260.csv,4.01,207,4.01,7.6783,0.0782,-0.0001,2.004800623,184.9473432,225.1532874,227.8865889,140.9633753,277.2190821,0.11264764,-0.084062654,-0.096129295,0.384218686,-0.29208931
SCPT_140260.csv,4.51,207,4.51,8.8402,0.0416,0.0036,1.765774134,176.7056438,215.1199142,201.6384497,141.0438614,263.3615521,0.158233474,-0.03847682,0.026242553,0.383647878,-0.240809018
SCPT_140260.csv,5.01,189,5.01,10.031,0.0509,0.0055,1.735876142,185.2773116,225.5549881,209.6744699,150.3916956,277.9085825,0.019893331,-0.176816964,-0.10380917,0.22850382,-0.385545205
SCPT_140260.csv,5.51,189,5.51,4.7528,0.0392,0.0046,2.122802548,167.6854308,204.1387853,191.6809982,135.700499,273.6577332,0.119657227,-0.077053068,-0.014085507,0.331296771,-0.370131162
SCPT_140260.csv,6.01,169,6.01,10.004,0.0375,-0.0563,1.670508685,182.8812503,222.6380439,199.1635304,154.175204,279.6664353,-0.078938322,-0.275648616,-0.164227533,0.091809071,-0.503698876
SCPT_140260.csv,6.51,169,6.51,8.1852,0.0766,-0.0053,1.960386177,197.3592632,240.2634508,221.6718508,162.5026862,312.6812953,-0.155127024,-0.351837318,-0.271299424,0.039204183,-0.615285731
SCPT_140260.csv,7.01,168,7.01,1.5062,0.0188,0.0912,2.643176573,133.3861606,162.3831521,147.6654956,115.690483,262.1098041,0.230715595,0.0340053,0.129014429,0.373045604,-0.444799536
SCPT_140260.csv,7.51,168,7.51,5.6448,0.0154,0.0127,1.839266149,163.6244872,199.1950279,167.163131,140.2966619,262.4439421,0.026389889,-0.170320405,0.004993811,0.180204785,-0.446073526
SCPT_140260.csv,8.01,150,8.01,1.9667,0.0416,0.0268,2.66912692,152.5972384,185.7705511,170.3335471,133.2633412,301.1858587,-0.017166728,-0.213877022,-0.127123262,0.118308114,-0.697092251
SCPT_140260.csv,8.51,150,8.51,8.1814,0.0248,0.0182,1.707940899,179.8482372,218.94568,183.7280087,159.4134308,288.9785297,-0.181478074,-0.378188368,-0.202821156,-0.060865727,-0.6557171
SCPT_140260.csv,9.01,181,9.01,9.239,0.0361,-0.0125,1.709472727,190.2451405,231.6027798,195.4678736,170.0412966,308.124824,-0.049816422,-0.246526717,-0.076899005,0.062455703,-0.532007942
SCPT_140260.csv,9.51,181,9.51,2.5394,0.0651,0.0256,2.630301784,170.1967085,207.195993,183.5749937,150.5083204,334.041146,0.061542154,-0.13516814,-0.014126238,0.184478664,-0.612767146
SCPT_140260.csv,10.01,170,10.01,7.5777,0.062,-0.0123,1.952672549,201.2194387,244.962795,206.5179483,177.9755704,338.9917067,-0.16859761,-0.365307905,-0.194588888,-0.045847859,-0.690177206
SCPT_140260.csv,10.51,170,10.51,6.3537,0.0241,-0.0028,1.848563097,179.6103609,218.6560915,175.739882,162.6172596,303.1306535,-0.054991406,-0.2517017,-0.033206522,0.044399098,-0.578365475
SCPT_140260.csv,11.01,168,11.01,8.518,0.0512,0.0148,1.835327215,201.4657412,245.2626414,201.9672039,182.9248569,339.01705,-0.181655369,-0.378365663,-0.184141348,-0.085111471,-0.702086422
SCPT_140260.csv,11.51,168,11.51,4.9715,0.0347,0.0205,2.068116693,182.5735679,222.263474,176.6055292,165.9351152,324.6449496,-0.083189224,-0.279899519,-0.049954617,0.01236714,-0.658768143
SCPT_140260.csv,12.01,321,12.01,1.0147,0.0073,0.4182,2.688778393,120.351858,146.5153054,100.7165556,117.354352,264.8274549,0.981021521,0.784311226,1.159130932,1.006243116,0.192362623
SCPT_140260.csv,12.51,321,12.51,0.591,0.0018,0.4079,2.788656081,98.54718937,119.9704914,67.54170171,97.75783396,222.1575247,1.18090561,0.984195316,1.558695913,1.188947785,0.368054422
SCPT_140260.csv,13.01,365,13.01,4.9115,0.1594,0.5021,2.482214607,216.1915863,263.1897572,221.3647102,194.5038845,408.2351327,0.523732365,0.327022071,0.50008574,0.629445219,-0.11194596
SCPT_140260.csv,13.51,365,13.51,5.8441,0.2231,0.0442,2.479433188,234.1712442,285.0780364,242.3314076,207.2396329,431.1160717,0.443844693,0.247134399,0.409591111,0.566021583,-0.166480008
SCPT_140260.csv,14.01,366,14.01,5.4827,0.364,-0.0716,2.67704701,246.3882583,299.9509231,261.9654617,216.0300892,463.4686285,0.395724756,0.199014462,0.334420664,0.527215634,-0.236105365
SCPT_140260.csv,14.51,366,14.51,6.3065,0.3953,-0.054,2.618865054,256.2506565,311.957321,269.4011964,224.1175256,473.1300483,0.356477241,0.159766947,0.306431628,0.490462751,-0.256736961
SCPT_140260.csv,15.01,511,15.01,5.5113,0.2664,-0.0386,2.571934197,239.9676993,292.1345905,241.8871585,214.7393228,452.8858995,0.755865262,0.559154968,0.74789826,0.86694475,0.120729374
SCPT_140260.csv,15.51,511,15.51,6.1672,0.4754,-0.0091,2.694704366,262.7159975,319.8281709,272.5865876,231.0875197,492.7752475,0.665295999,0.468585705,0.628413274,0.793573078,0.036316408
SCPT_140260.csv,16.01,885,16.01,6.1382,0.4187,0.0588,2.65468167,259.4658659,315.8714889,262.8721076,230.5337252,488.5957117,1.226962489,1.030252195,1.213920014,1.34519048,0.594052263
SCPT_140260.csv,16.51,885,16.51,8.4832,0.569,-0.0049,2.562111544,286.7689078,349.1099747,293.0121497,249.8839861,513.6717731,1.126910953,0.930200659,1.10537357,1.26459089,0.544003157
SCPT_140260.csv,17.01,541,17.01,7.5583,0.424,1.4444,2.531767229,267.8621444,326.0930454,263.6232431,241.8343915,497.7208643,0.702946817,0.506236523,0.718898304,0.80516612,0.083379872
SCPT_140260.csv,17.51,541,17.51,5.3758,0.3327,1.6652,2.659442004,243.3433804,296.2441153,231.1725662,227.4917025,484.5998702,0.798945745,0.602235451,0.850254807,0.866305514,0.110095738
SCPT_140260.csv,18.01,165,18.01,8.5025,0.1279,2.7788,2.079786202,233.5503504,284.3221658,213.2278833,226.2432374,432.4904685,-0.347452213,-0.544162508,-0.256415995,-0.315665218,-0.963614814
SCPT_140260.csv,18.51,165,18.51,11.4081,0.1657,0.0175,1.976408868,258.0083572,314.0971305,242.2043372,242.9960945,451.3868304,-0.447046503,-0.643756797,-0.383836265,-0.387099897,-1.006379215
SCPT_140260.csv,19,165,19,6.9044,0.3532,0.1216,,263.1360882,320.3395856,245.6783944,240.991547,499.6200965,-0.46672587,-0.663436164,-0.398077867,-0.378816384,-1.107902529
SCPT_192457.csv,1.51,128,1.51,0.086,0.003,0.021,3.950520263,50.57880112,61.57419267,485.1088487,42.92815817,137.0824869,0.928497726,0.731787431,-1.332343032,1.092502286,-0.068552575
SCPT_192457.csv,2.01,88,2.01,0.662,0.015,0.085,3.082095593,94.46896655,115.0056984,304.6931942,71.27306771,184.4312759,-0.07093457,-0.267644864,-1.241968535,0.21081829,-0.739940091
SCPT_192457.csv,2.51,94,2.51,0.386,0.011,0.081,3.33452273,83.753373,101.960628,219.58296,68.36460082,186.6375402,0.115418338,-0.081291956,-0.848435329,0.318439623,-0.685873666
SCPT_192457.csv,3.01,70,3.01,0.427,0.006,0.12,3.151799023,84.18064025,102.4807794,185.5712912,69.37891066,180.7431753,-0.184469727,-0.381180021,-0.974943885,0.008912302,-0.948581861
SCPT_192457.csv,3.51,190,3.51,0.346,0.004,0.151,3.199431603,78.99532897,96.16822657,155.7891442,67.92210532,177.9833668,0.877635348,0.680925054,0.198520619,1.028662534,0.065333971
SCPT_192457.csv,4.01,272,4.01,0.792,0.0185,0.019,3.022352829,109.4271779,133.2156949,212.3621927,90.17447826,226.0154734,0.91054278,0.713832486,0.247508793,1.104055625,0.185198603
SCPT_192457.csv,4.51,152,4.51,1.645,0.0283,0.024,2.683020551,133.0443194,161.9669975,212.9120227,107.2272247,247.3991965,0.13319822,-0.063512074,-0.336998521,0.348930343,-0.487122691
SCPT_192457.csv,5.01,238,5.01,6.93,0.218,-0.061,2.367505731,212.6247359,258.8475045,315.4399458,160.8904201,334.8416476,0.112741865,-0.083968429,-0.281697644,0.391547161,-0.341387053
SCPT_192457.csv,5.51,350,5.51,7.668,0.192,1.768,2.265647965,210.9978367,256.8669316,288.0623294,165.869369,337.6345779,0.506085274,0.30937498,0.194756276,0.74673261,0.035968974
SCPT_192457.csv,6.01,417,6.01,4.722,0.107,0.859,2.388849222,185.5665636,225.9071208,247.1327855,150.9586215,318.7303504,0.809672571,0.612962277,0.523160437,1.016080452,0.268740773
SCPT_192457.csv,6.51,348,6.51,5.525,0.12,1.041,2.325642801,194.4877561,236.7677031,249.0120898,159.3900585,330.5084492,0.581833269,0.385122975,0.334701031,0.780848084,0.051570256
SCPT_192457.csv,7.01,235,7.01,2.327,0.057,0.393,2.648131225,157.2783852,191.4693386,204.5346817,135.0466216,303.7417134,0.401568125,0.20485783,0.13884796,0.55396545,-0.256592199
SCPT_192457.csv,7.51,152,7.51,2.148,0.031,0.424,2.544295886,147.8393217,179.9783047,176.7558828,129.372414,285.384731,0.027754501,-0.168955793,-0.150889067,0.161185345,-0.629957682
SCPT_192457.csv,8.01,375,8.01,2.31,0.054,0.302,2.638389288,159.3977547,194.0494405,195.8669823,139.3723008,311.9469181,0.855523346,0.658813051,0.649490259,0.98977725,0.184092987
SCPT_192457.csv,8.51,360,8.51,7.628,0.214,1.34,2.302753599,226.5618662,275.8144458,274.8040807,188.7251253,382.2218971,0.463085984,0.26637569,0.270045622,0.645812438,-0.059897291
SCPT_192457.csv,9.01,329,9.01,7.985,0.215,0.884,2.276137437,231.0987653,281.3376273,274.4562352,193.0862267,388.149438,0.353212576,0.156502282,0.181265937,0.532920891,-0.165332664
SCPT_192457.csv,9.51,268,9.51,6.134,0.188,0.44,2.396212641,220.389319,268.3000405,260.0072876,186.6131361,385.9306319,0.195591366,-0.001118928,0.030277321,0.361949297,-0.364670663
SCPT_192457.csv,10.01,217,10.01,19.834,0.178,-0.0075,1.658589257,253.5331889,308.6490995,278.306086,223.1261343,391.5840678,-0.155597384,-0.352307678,-0.248824183,-0.027839883,-0.590302871
SCPT_192457.csv,10.51,251,10.51,20.625,0.136,0.017,1.554106674,244.0932107,297.1569522,263.8035073,222.4230733,382.9233202,0.027902776,-0.168807519,-0.049751596,0.120871635,-0.422381822
SCPT_192457.csv,11.01,337,11.01,17.865,0.125,0.028,1.617882426,240.612277,292.9192937,256.4782734,219.1627109,382.8203986,0.336896102,0.140185807,0.273038973,0.430268504,-0.127483016
SCPT_192457.csv,11.51,278,11.51,3.731,0.031,1.754,2.213958151,166.8742033,203.151204,162.8521698,157.7330203,319.2422326,0.510380859,0.313670565,0.534778258,0.566717255,-0.138329051
SCPT_192457.csv,12.01,266,12.01,3.731,0.051,2.004,2.332619063,174.9048252,212.9276133,173.5587217,166.3420079,344.2704649,0.419254339,0.222544044,0.426980313,0.469450351,-0.257931275
SCPT_192457.csv,12.51,201,12.51,3.999,0.054,2.243,2.305059677,178.3506493,217.1225296,174.9348517,170.7359752,350.6158007,0.119553356,-0.077156939,0.138891279,0.163186549,-0.556386131
SCPT_192457.csv,13.01,280,13.01,4.648,0.102,1.784,2.384871793,199.239859,242.5528719,201.9805432,185.9460884,385.0593763,0.340280183,0.143569888,0.326618231,0.409332819,-0.318607943
SCPT_192457.csv,13.51,346,13.51,6.069,0.125,-0.025,2.279932976,220.3879576,268.2983831,224.5956254,198.5877288,399.952971,0.451049338,0.254339044,0.43213721,0.555207814,-0.144908193
SCPT_192457.csv,14.01,420,14.01,5.079,0.092,0.684,2.301519267,205.8274536,250.5725522,203.003682,190.6136848,387.3680345,0.713216497,0.516506203,0.727030594,0.790005924,0.080879477
SCPT_192457.csv,14.51,315,14.51,6.987,0.196,0.029,2.329171295,239.5388515,291.6125148,245.3290246,214.583579,432.2178031,0.273857016,0.077146722,0.249972372,0.383873331,-0.316356996
SCPT_192457.csv,15.01,324,15.01,4.981,0.2,0.106,2.543292631,227.714206,277.2172942,232.029481,206.6572886,435.9915903,0.352652156,0.155941862,0.333879079,0.449681705,-0.296879439
SCPT_192457.csv,15.51,258,15.51,5.533,0.132,1.848,2.35266508,216.3701907,263.4071887,209.4214392,204.5511265,416.8281686,0.175968798,-0.020741496,0.208610908,0.232141633,-0.479714486
SCPT_192457.csv,16.01,204,16.01,42.728,0.595,0.176,1.601363744,352.3048311,428.8928378,391.8838004,313.8673429,518.8301921,-0.546376804,-0.743087099,-0.652845374,-0.430850428,-0.933456653
SCPT_192457.csv,16.51,277,16.51,5.809,0.227,0.663,2.488606123,238.2651969,290.0619789,234.4882446,219.2462903,454.5560857,0.15063318,-0.046077114,0.166612049,0.233821795,-0.495303801
SCPT_192457.csv,17.01,452,17.01,6.15,0.129,1.949,2.281022746,222.1690207,270.4666339,207.987525,212.6819261,425.7378719,0.710243733,0.513533439,0.776204078,0.753884435,0.059858347
SCPT_192457.csv,17.51,414,17.51,5.03,0.097,2.356,2.322281231,206.6411798,251.5631754,186.9602435,203.4132391,412.6511682,0.694882116,0.498171821,0.794969981,0.710626403,0.003263367
SCPT_192457.csv,18.01,163,18.01,3.277,0.059,1.367,2.44885594,184.576293,224.701574,158.9748255,184.9523951,388.3559934,-0.124312689,-0.321022983,0.025004341,-0.126348267,-0.868172227
SCPT_192457.csv,18.51,156,18.51,2.66,0.064,0.667,2.597434404,182.5215271,222.20012,155.5982489,182.0759988,394.6036518,-0.157012116,-0.35372241,0.002578649,-0.154568168,-0.928025841
SCPT_192457.csv,19.01,192,19.01,2.773,0.02,1.268,2.295907008,163.4502471,198.9829095,130.4075402,167.5502663,341.6283941,0.160986727,-0.035723567,0.386830901,0.136211968,-0.576228207
SCPT_192457.csv,19.51,236,19.51,6.459,0.169,0.012,2.331776733,241.1920923,293.6251559,221.1364371,227.555712,456.6835194,-0.021761874,-0.218472169,0.065051932,0.036436709,-0.660158828
SCPT_192457.csv,20.01,215,20.01,2.927,0.028,0.397,2.335826875,175.3803087,213.5064627,141.1020054,176.1341234,361.707356,0.20368122,0.006970926,0.421154957,0.199392259,-0.520197448
SCPT_192457.csv,20.51,192,20.51,2.814,0.022,0.717,2.306971952,169.581294,206.4467927,133.0735469,172.8494606,352.6362985,0.12416295,-0.072547345,0.366593412,0.105074326,-0.607941838
SCPT_192457.csv,21.01,194,21.01,2.741,0.015,1.198,2.246665721,161.7913751,196.9634132,123.3687309,167.9294019,337.4939074,0.181550462,-0.015159833,0.452680476,0.144314495,-0.553689299
SCPT_192457.csv,21.51,214,21.51,2.294,0.018,1.07,2.385813409,159.3587859,194.0020002,118.3459615,167.2649429,347.1935082,0.29481784,0.098107546,0.592363803,0.246396975,-0.48390627
SCPT_192457.csv,22.01,238,22.01,1.896,0.031,0.496,2.619267455,164.2409397,199.9454918,121.4791357,171.3396737,374.2619276,0.370936179,0.174225885,0.672528148,0.328622692,-0.45268522
SCPT_192457.csv,22.51,244,22.51,2.676,0.041,0.616,2.479258912,179.9603669,219.0821858,138.7065157,185.4373748,391.3236127,0.304431583,0.107721288,0.564807922,0.274451002,-0.472366646
SCPT_192457.csv,23.01,238,23.01,2.724,0.032,1.16,2.409218702,174.1303096,211.9847248,131.0035284,183.2432197,381.0787129,0.312466749,0.115756454,0.597046416,0.261456334,-0.470735276
SCPT_192457.csv,23.51,199,23.51,9.584,0.055,-0.01,1.781452623,225.7238079,274.7942009,197.2764209,231.1100849,414.9514309,-0.126007338,-0.322717632,0.008698928,-0.14958933,-0.734856655
SCPT_192457.csv,24.01,209,24.01,4.113,0.106,-0.011,2.470786907,218.3775334,265.8509102,177.7330574,217.3231966,451.4747943,-0.043891118,-0.240601412,0.162051505,-0.039051379,-0.770185293
SCPT_192457.csv,24.51,216,24.51,1.377,0.035,0.001,2.841642101,161.3901225,196.4749317,109.5891024,170.3018629,389.7809144,0.291453853,0.094743559,0.678540469,0.237705881,-0.590306416
SCPT_192457.csv,25.01,220,25.01,1.279,0.026,0.027,2.81415689,155.5066359,189.3124263,100.7789094,165.3200681,376.7210576,0.346939141,0.150228847,0.780698445,0.285744145,-0.537877467
SCPT_192457.csv,25.51,231,25.51,1.775,0.056,-0.037,2.808359916,177.6876245,216.315369,126.0508172,185.723774,419.3397315,0.26239062,0.065680326,0.605732574,0.218157227,-0.596263696
SCPT_192457.csv,26.01,223,26.01,2.546,0.061,-0.022,2.611319479,192.022946,233.7670647,141.1126172,198.0855642,427.2543521,0.149556896,-0.047153398,0.457613496,0.118472692,-0.650207737
SCPT_192457.csv,26.51,247,26.51,5.785,0.068,0.051,2.140293943,221.7128071,269.9112434,177.0751199,226.1495102,438.0761605,0.108005454,-0.08870484,0.332814288,0.088192007,-0.573004441
SCPT_192457.csv,27.01,268,27.01,6.386,0.07,2.182,2.087757884,219.8209682,267.6081352,174.6205664,231.1414101,442.1370552,0.198173546,0.001463252,0.428371553,0.147957292,-0.500632933
SCPT_192457.csv,27.51,173,27.51,5.923,0.092,2.103,2.207482754,224.7700332,273.6330839,176.5511107,235.0913264,460.0024038,-0.26178621,-0.458496505,-0.020318819,-0.306682467,-0.977940121
SCPT_192457.csv,28.01,214,28.01,5.144,0.103,1.422,2.325531105,224.9216984,273.8177197,173.6219977,233.7026813,468.4491317,-0.04977632,-0.246486613,0.209095506,-0.0880737,-0.783451504
SCPT_192457.csv,28.51,320,28.51,6.305,0.081,2.418,2.134399481,223.8690506,272.5362355,174.1184091,237.0641916,456.7670563,0.35725971,0.160549416,0.608585416,0.299990041,-0.355852542
SCPT_192457.csv,29,331,29,7.311,0.089,3.327,,230.0143445,280.0174629,180.6316917,245.3841063,466.1784663,0.363976701,0.167266407,0.60565827,0.299293612,-0.34245016
