File Name,depth_input,vs_input,Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SCPT_114319,15,201,15,1.1835,0.0213,-0.0005,99.75112031,141.8029777,172.629712,118.5162327,139.4963775,322.360364,2.814436157,4,1
SCPT_114319,15.5,201,15.5,2.2081,0.054,-0.0208,159.4093515,173.4843099,211.1982903,156.3560595,166.3632574,368.5280952,2.665833179,4,1
SCPT_114319,16,225,16,5.7124,0.0419,-0.0083,149.7044539,197.4481687,240.3716836,179.4729821,188.4468238,361.9848476,2.028071418,4,1
SCPT_114319,16.5,225,16.5,3.9251,0.0664,-0.0073,174.8564822,197.0088318,239.8368387,178.1617848,187.0823491,386.2420371,2.370139079,4,1
SCPT_114319,17,220,17,6.2482,0.0509,0.0087,157.2215626,205.355675,249.9982131,185.7288262,197.300828,377.24651,2.020438955,4,1
SCPT_114319,17.5,220,17.5,3.8664,0.0725,0.0048,174.0571023,199.7062767,243.1206847,177.5961612,191.1448634,396.4956188,2.402847475,4,1
SCPT_114319,18,215,18,6.8231,0.0654,0.014,169.8678813,215.0339825,261.7805005,193.9913211,207.2859673,395.6765127,2.029874069,4,1
SCPT_114319,18.5,215,18.5,2.9278,0.0835,-0.0089,172.5366332,194.451352,236.723385,168.6925667,188.7006966,408.7199635,2.611504803,4,1
SCPT_114319,19,221,19,9.3418,0.0574,0.0067,159.7531712,220.4579825,268.3836308,200.7599795,217.7925463,395.2975737,1.807136707,4,1
SCPT_114319,19.5,221,19.5,1.7779,0.0542,0.0038,123.2485331,171.1268409,208.328328,136.7537374,171.9317332,390.12855,2.798703425,4,1
SCPT_114319,20,221,20,1.1717,0.0241,0.0181,75.26992722,147.8216053,179.9567369,105.7972075,152.4477933,352.2830936,2.848927282,4,1
