File Name,,,depth_input,vs_input,Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SCPT_57364,SCPT,57364,3.5,90,3.5,0.9433,0.018,-0.0096,292.2811584,111.7392669,136.0304119,168.2944199,88.83946478,217.8747015,2.911810579,2,1
SCPT_57364,SCPT,57364,4,119.5,4,1.0446,0.0148,0.0088,243.7142085,114.2775729,139.1205235,159.3842168,92.05577235,219.8645374,2.808583586,2,1
SCPT_57364,SCPT,57364,4.5,113.5,4.5,2.1051,0.0066,0.0198,149.3698014,125.5861145,152.8874437,145.2416611,98.39755832,205.0007506,2.263069244,2,1
SCPT_57364,SCPT,57364,5,128.5,5,3.4839,0.022,0.0321,202.7095747,150.1305023,182.7675681,174.6226459,120.3954363,247.1299612,2.181297583,2,1
SCPT_57364,SCPT,57364,5.5,123,5.5,3.3309,0.0363,0.0574,247.4106657,157.6552716,191.9281567,188.0207338,128.0441585,270.1010876,2.318066623,2,1
SCPT_57364,SCPT,57364,6,124,6,0.7183,0.0112,-0.041,176.2989884,109.6667143,133.5073044,135.0975087,95.39750386,234.297162,2.971147554,2,1
SCPT_57364,SCPT,57364,6.5,145,6.5,2.5303,0.0192,0.0367,182.0911671,145.748272,177.4326789,162.9512148,122.2864981,258.8448134,2.341380406,2,1
SCPT_57364,SCPT,57364,7,147.5,7,1.2667,0.052,0.0472,304.3067069,139.805556,170.1980681,179.2230333,122.7349863,298.6825016,2.994216225,2,1
SCPT_57364,SCPT,57364,7.5,155,7.5,0.5535,0.018,0.2107,150.7934927,105.9253787,128.9526349,119.5048976,101.6907406,263.1690127,3.230518227,2,1
SCPT_57364,SCPT,57364,8,165,8,3.2334,0.009,-0.0126,125.707252,147.4594997,179.5159126,148.5418013,126.0288363,247.6649382,2.069928936,2,1
SCPT_57364,SCPT,57364,8.5,145,8.5,1.5674,0.0531,0.0473,263.9318336,149.963474,182.5642292,176.0920974,133.8089081,315.0716753,2.870018838,2,1
SCPT_57364,SCPT,57364,9,165,9,5.5695,0.0423,0.0403,200.0723071,183.3193113,223.1713355,191.1734914,160.1330683,313.2754756,2.045473826,2,1
SCPT_57364,SCPT,57364,9.5,181,9.5,2.2244,0.0343,0.0084,193.4313542,156.9267151,191.0412184,166.0992608,139.9758305,306.9597543,2.547335449,2,1
SCPT_57364,SCPT,57364,10,147.5,10,7.4407,0.0612,0.0049,219.4237036,200.4393737,244.0131506,207.4491266,177.2680949,338.2886153,1.960452982,2,1
SCPT_57364,SCPT,57364,10.5,154,10.5,3.54,0.026,-0.0065,157.5136952,167.544879,203.9676788,165.8632189,150.3861031,304.7402415,2.206707841,2,1
SCPT_57364,SCPT,57364,11,179,11,5.134,0.0381,0.0046,176.3201127,184.0755834,224.0920146,182.8486076,165.90039,324.9448999,2.070052765,2,1
SCPT_57364,SCPT,57364,11.5,185,11.5,3.9339,0.0149,0.0464,123.1502885,164.1234898,199.8025093,154.9095119,149.5274202,290.2900943,2.038055691,2,1
SCPT_57364,SCPT,57364,12,221,12,18.1705,0.0348,0.0863,156.243489,201.9983073,245.9109828,211.9519101,202.3625378,331.3730822,1.310667699,2,1
SCPT_57364,SCPT,57364,12.5,212,12.5,21.5105,0.0403,0.0981,161.9519575,206.2414138,251.0765037,221.1001813,212.2759525,341.6876315,1.239464549,2,1
SCPT_57364,SCPT,57364,13,240,13,19.9734,0.0557,0.0877,180.2801054,216.9269048,264.0849275,228.2006882,218.1047601,359.7260954,1.345586838,2,1
SCPT_57364,SCPT,57364,13.5,165,13.5,7.376,0.0376,0.064,157.253633,196.6354916,239.3823376,187.8684089,184.8235946,342.5551439,1.851212381,2,1
SCPT_57364,SCPT,57364,14,156,14,1.4568,0.0428,0.3707,143.5485443,151.6220315,184.5833427,138.8385189,149.410404,347.3977473,2.858302969,2,1
SCPT_57364,SCPT,57364,14.5,130,14.5,1.0067,0.04,0.513,116.1239302,137.2349363,167.0686181,118.8341169,142.2547304,346.4775656,3.065277295,2,1
SCPT_57364,SCPT,57364,15,138,15,1.2327,0.0289,0.5224,104.8224245,141.267524,171.9778552,119.496385,143.9160329,335.5057041,2.861563935,2,1
SCPT_57364,SCPT,57364,15.5,185,15.5,2.7179,0.0578,0.1664,169.1421159,180.2990462,219.494491,164.9263119,172.3850765,372.3725182,2.55728434,2,1
SCPT_57364,SCPT,57364,16,185,16,1.7532,0.044,0.192,137.6413948,162.1874811,197.4456291,141.9252808,159.6178589,361.1231348,2.752998227,2,1
SCPT_124802,SCPT,124802,0.51,105.4,0.51,0.5981,0.0182,0.0438,1051.439062,79.27976611,96.51449787,243.9730101,48.74877251,133.5772249,3.186642436,6,2
SCPT_124802,SCPT,124802,1.01,116.4,1.01,0.7869,0.032,0.0212,734.7868976,95.72614301,116.5361741,226.4391673,64.26270875,171.2191611,3.157843277,6,2
SCPT_124802,SCPT,124802,1.51,112.7,1.51,0.9757,0.0336,-0.0079,636.7773916,106.0976913,129.1624068,222.8562359,74.42539055,191.0671254,3.039888373,6,2
SCPT_124802,SCPT,124802,2.01,151,2.01,0.9256,0.0329,0.0273,545.8114854,108.200287,131.7220886,209.4063115,79.83595934,204.7648264,3.066517812,6,2
SCPT_124802,SCPT,124802,2.51,117.4,2.51,1.022,0.0251,-0.0034,422.461913,111.6115787,135.8749654,193.8536724,84.22886828,209.2689173,2.940598484,6,2
SCPT_124802,SCPT,124802,3.01,138.4,3.01,0.7233,0.0269,0.0534,398.0431388,105.8599961,128.8730387,180.2414848,84.77554824,220.5280472,3.165645483,6,2
SCPT_124802,SCPT,124802,3.51,148.3,3.51,1.5319,0.0038,-0.0024,151.4631038,111.9501215,136.2871044,138.4957097,83.79313126,178.7578113,2.365977105,6,2
SCPT_124802,SCPT,124802,4.01,170.9,4.01,1.916,0.0175,-0.0024,236.4783289,130.060047,158.3339703,169.59601,101.9363478,225.8603281,2.485866095,6,2
SCPT_124802,SCPT,124802,4.51,182.6,4.51,1.7599,0.0052,-0.0024,147.235921,120.258978,146.4022341,140.7638736,94.07136589,198.592785,2.329219854,6,2
SCPT_124802,SCPT,124802,5.01,184.6,5.01,2.2563,0.005,-0.0024,136.6918269,127.0978994,154.7278775,141.8128027,100.063656,203.2824739,2.190863283,6,2
SCPT_124802,SCPT,124802,5.51,172.9,5.51,2.3363,0.0072,-0.0022,145.2443783,131.8475739,160.51009,146.3584476,106.4350539,218.3994026,2.217788303,6,2
SCPT_124802,SCPT,124802,6.01,177.7,6.01,2.3765,0.0178,-0.0022,192.6718168,142.1569021,173.0605765,163.8313643,117.8324295,251.1606145,2.362834668,6,2
SCPT_124802,SCPT,124802,6.51,170.2,6.51,2.5133,0.0098,-0.0024,147.4445488,138.8370084,169.0189667,149.9265026,115.5846829,237.2558575,2.222966468,6,2
SCPT_124802,SCPT,124802,7.01,167.1,7.01,1.4728,0.0226,0.0343,210.4600089,135.0757799,164.4400799,159.6228814,117.0930548,268.4137595,2.697272458,6,2
SCPT_124802,SCPT,124802,7.51,161.6,7.51,0.7729,0.0092,0.3602,128.5271061,108.3575786,131.913574,119.4311455,100.9554738,241.8584078,2.888742599,6,2
SCPT_124802,SCPT,124802,8.01,188.7,8.01,0.907,0.0415,0.3526,236.3126166,126.322211,153.7835612,152.9717876,119.1848636,299.3721032,3.138180171,6,2
SCPT_124802,SCPT,124802,8.51,282.7,8.51,5.8943,0.0533,0.0012,232.3478754,188.0577655,228.9398885,201.9654846,162.0312719,318.4253757,2.066930199,6,2
SCPT_124802,SCPT,124802,9.01,217.4,9.01,4.3369,0.0157,0.0001,142.7519416,162.1775569,197.4335475,162.6048647,142.313081,274.9712006,1.991390605,6,2
SCPT_124802,SCPT,124802,9.51,243.7,9.51,4.1303,0.0171,-0.0015,144.173147,163.2916885,198.7898817,162.6510172,144.4747774,281.7650902,2.03420194,6,2
SCPT_124802,SCPT,124802,10.01,231,10.01,4.8274,0.0954,0.0004,296.884018,198.7927187,242.0085271,216.9479769,172.8604841,357.3307114,2.34277106,6,2
SCPT_124802,SCPT,124802,10.51,245.4,10.51,4.8423,0.0088,-0.0558,114.7213999,161.4493163,196.5469938,154.2987592,143.8344389,265.3856112,1.848213875,6,2
SCPT_124802,SCPT,124802,11.01,228.6,11.01,4.4112,0.4266,0.0324,669.2809231,232.9316895,283.5690133,288.2716866,198.4004259,444.4310342,2.862920706,6,2
SCPT_124802,SCPT,124802,11.51,282.3,11.51,4.2975,0.3113,1.262,497.306572,220.1100529,267.9600644,256.1659152,194.9457257,431.3312217,2.774891519,6,2
SCPT_124802,SCPT,124802,12.01,255.8,12.01,4.2551,0.4631,1.1568,608.522857,230.7759358,280.9446175,275.3346354,203.584539,459.0666992,2.912490608,6,2
SCPT_124802,SCPT,124802,12.51,287.3,12.51,3.9798,0.5561,0.6183,669.7481817,235.4119959,286.5885168,283.1301283,207.0537331,474.7606375,3.015298249,6,2
SCPT_124802,SCPT,124802,13.01,250.5,13.01,3.3765,0.1879,1.1022,331.5870764,201.7995232,245.6689847,214.0341181,186.8194318,415.9039517,2.762713242,6,2
SCPT_124802,SCPT,124802,13.51,304,13.51,2.2763,0.1323,0.0723,283.688307,185.6976398,226.0666919,192.0461876,173.2489156,400.0016997,2.898511017,6,2
SCPT_124802,SCPT,124802,14.01,282.2,14.01,10.92,0.0655,0.0176,193.3178499,218.7120524,266.2581508,215.0136238,206.9091576,372.7372701,1.745287272,6,2
SCPT_124802,SCPT,124802,14.51,280.2,14.51,9.2332,0.022,-0.0052,129.1383194,191.9770609,233.7112045,182.4491302,186.2915556,325.9268699,1.61878287,6,2
SCPT_124802,SCPT,124802,15.01,289.4,15.01,9.0451,0.0248,-0.0586,132.2694177,194.7229727,237.0540537,183.8950251,189.3715224,333.8414423,1.65044203,6,2
SCPT_124802,SCPT,124802,15.51,246.1,15.51,9.7604,0.0505,-0.0554,167.6888215,212.5725513,258.7839755,202.6060655,204.9577873,369.4319734,1.750429364,6,2
SCPT_124802,SCPT,124802,16.01,282.7,16.01,9.3346,0.0183,-0.0482,119.6563927,191.524742,233.1605554,179.3497699,188.8494987,326.2632157,1.584998708,6,2
SCPT_124802,SCPT,124802,16.51,319.2,16.51,10.5634,0.0357,-0.0151,144.733666,206.8768159,251.8500367,195.7608346,204.9513143,358.9820891,1.628582724,6,2
SCPT_124802,SCPT,124802,17,331.1,17,12.9788,0.037,-0.0075,145.7909095,210.0063367,255.6598882,200.7488431,211.020826,363.4967555,,6,2
SCPT_156311,SCPT,156311,0.51,355,0.51,16.534,0.1655,-0.002,588.0293168,171.1276064,208.3292599,275.6843581,94.434131,182.4041632,1.748136989,5,1
SCPT_156311,SCPT,156311,1.01,188,1.01,19.258,0.1034,0.0022,329.072591,174.0335151,211.8668879,238.5949948,112.2556942,204.1958238,1.519037338,5,1
SCPT_156311,SCPT,156311,1.51,196,1.51,11.324,0.0742,-0.0012,322.2332504,169.1776011,205.9553404,228.295689,113.1339416,215.6716345,1.754762018,5,1
SCPT_156311,SCPT,156311,2.01,174,2.01,6.094,0.0576,-0.0012,333.8703261,159.2755517,193.9006716,219.0844194,109.7102857,223.3220259,2.066112752,5,1
SCPT_156311,SCPT,156311,2.51,192,2.51,7.057,0.1275,-0.0046,483.4121761,183.2049881,223.0321594,259.8231703,127.3168133,262.2245325,2.193188773,5,1
SCPT_156311,SCPT,156311,3.01,156,3.01,5.007,0.0713,-0.0061,357.8883158,166.8644833,203.139371,224.3722346,121.4520677,253.9309233,2.240743303,5,1
SCPT_156311,SCPT,156311,3.51,137,3.51,2.298,0.0172,-0.0084,205.2926769,131.9096471,160.5856574,166.1671334,100.6923475,218.1801039,2.375632787,5,1
SCPT_156311,SCPT,156311,4.01,184,4.01,6.177,0.0692,-0.0092,304.1705827,177.4562461,216.0336909,219.5514059,135.2361315,272.4086088,2.10498995,5,1
SCPT_156311,SCPT,156311,4.51,176,4.51,7.008,0.046,-0.0074,231.0133582,174.6313873,212.5947323,202.6472872,137.5477058,266.3681748,1.927278696,5,1
SCPT_156311,SCPT,156311,5.01,156,5.01,1.75,0.0615,-0.0071,340.8060458,145.7899028,177.48336,196.1250501,118.8083117,281.1712727,2.842101349,5,1
SCPT_156311,SCPT,156311,5.51,137,5.51,2.193,0.0191,-0.0052,179.2777621,139.4936268,169.8183283,159.727385,114.3650436,247.8158806,2.424471962,5,1
SCPT_156311,SCPT,156311,6.01,212,6.01,5.249,0.0464,-0.0063,225.6178969,174.8154164,212.8187677,196.3808618,143.0068844,286.1481226,2.103049585,5,1
SCPT_156311,SCPT,156311,6.51,199,6.51,5.875,0.06,-0.0069,243.3885128,184.2355664,224.2867765,205.9726079,151.8158184,302.1663276,2.098610891,5,1
SCPT_156311,SCPT,156311,7.01,163,7.01,3.888,0.0252,-0.0063,169.5139691,161.1253075,196.1525483,171.0964447,135.8827282,274.203162,2.144710046,5,1
SCPT_156311,SCPT,156311,7.51,190,7.51,7.326,0.0918,-0.0046,277.8794078,202.6727686,246.7320661,224.5277047,168.9283358,331.6394782,2.076899695,5,1
SCPT_156311,SCPT,156311,8.01,212,8.01,5.116,0.0276,-0.0059,162.910255,171.4444261,208.7149535,176.5511609,147.8118026,287.5696498,2.001906294,5,1
SCPT_156311,SCPT,156311,8.51,196,8.51,9.786,0.0935,-0.0004,258.1325211,213.2845497,259.6507562,229.4204425,182.6260622,343.8491239,1.905020824,5,1
SCPT_156311,SCPT,156311,9.01,195,9.01,8.79,0.1175,-0.002,287.702028,218.6438384,266.1751076,235.8010563,186.1996481,359.0835978,2.034836072,5,1
SCPT_156311,SCPT,156311,9.51,196,9.51,7.578,0.0572,-0.0035,200.8410099,198.050463,241.1049115,203.580767,174.2897069,331.1384518,1.932555916,5,1
SCPT_156311,SCPT,156311,10.01,172,10.01,5.132,0.0377,-0.0054,168.4180631,181.7608569,221.2740866,181.0070813,161.4567127,316.847346,2.06787473,5,1
SCPT_156311,SCPT,156311,10.51,192,10.51,8.165,0.052,-0.0046,185.2059984,199.8720715,243.3225219,201.1734893,179.7104563,335.6248841,1.864449809,5,1
SCPT_156311,SCPT,156311,11.01,165,11.01,6.636,0.0626,-0.0014,199.0442908,200.6540088,244.2744455,200.6064043,179.4340607,347.3511312,2.035545164,5,1
SCPT_156311,SCPT,156311,11.51,169,11.51,5.838,0.0318,-0.001,148.3520598,184.7592019,224.9242458,177.7433169,168.5932734,321.3643461,1.953705143,5,1
SCPT_156311,SCPT,156311,12.01,192,12.01,3.554,0.0154,-0.0012,112.3310513,163.1959857,198.673374,149.4291354,149.5540946,294.5351553,2.101846212,5,1
SCPT_156311,SCPT,156311,12.51,226,12.51,5.051,0.0178,0.0041,118.205085,174.001462,211.8278667,161.0292587,161.0373282,304.0363062,1.925956885,5,1
SCPT_156311,SCPT,156311,13.01,242,13.01,15.335,0.1469,0.0136,273.5753849,249.5554136,303.8065905,257.0149388,227.6083471,407.3416375,1.758602053,5,1
SCPT_156311,SCPT,156311,13.51,215,13.51,16.775,0.1659,0.0049,286.0150661,257.2757583,313.205271,265.4612379,235.3632564,418.0787478,1.739981961,5,1
SCPT_156311,SCPT,156311,14.01,222,14.01,7.553,0.0169,0.0015,114.8049323,183.7011894,223.6362306,171.1018973,175.3442089,311.6965242,1.690774456,5,1
SCPT_156311,SCPT,156311,14.51,240,14.51,17.068,0.1482,0.0121,263.8246663,255.235883,310.7219445,260.0429962,238.4383259,419.5560893,1.69549336,5,1
SCPT_156311,SCPT,156311,15.01,260,15.01,10.857,0.0684,0.0111,182.7269134,221.7441541,269.949405,213.7623304,211.4966674,381.4218924,1.759617878,5,1
SCPT_156311,SCPT,156311,15.51,320,15.51,10.282,0.0467,0.0196,154.9833983,211.3235424,257.2634429,200.6646356,205.1636317,365.8348789,1.701495366,5,1
SCPT_156311,SCPT,156311,16.01,347,16.01,11.303,0.068,0.027,178.1173513,224.0393188,272.7435185,214.1058436,216.4695178,387.5168173,1.733773587,5,1
SCPT_156311,SCPT,156311,16.51,311,16.51,13.263,0.2273,0.0374,310.3366969,270.674652,329.5169677,266.0651259,246.9503678,457.420096,1.982263125,5,1
SCPT_156311,SCPT,156311,17.01,298,17.01,11.283,0.0835,0.0393,189.003421,231.9455376,282.3684806,219.2665603,223.8735265,404.1430647,1.787739217,5,1
SCPT_156311,SCPT,156311,17.51,262,17.51,15.894,0.0777,0.0431,184.3197444,235.5089056,286.7064938,230.5097485,235.6860611,404.3477293,1.560894502,5,1
SCPT_156311,SCPT,156311,18.01,292,18.01,16.722,0.1024,0.0242,205.4986868,247.0161335,300.7152929,241.64615,244.8268445,422.2756625,1.602611277,5,1
SCPT_156311,SCPT,156311,18.51,287,18.51,18.989,0.0972,0.0285,200.2925783,246.9927418,300.6868161,245.1834851,250.171256,422.7378257,1.510964366,5,1
SCPT_156311,SCPT,156311,19,307,19,22.557,0.1232,0.0246,219.0188728,257.3946204,313.3499727,259.3781083,261.7814516,437.6305404,,5,1
SCPT_57356,SCPT,57356,0.1,93,0.1,9.3967,0.0398,0.0013,594.0496834,110.2065131,134.1644507,202.0842347,49.17185249,99.94120293,1.719981232,2,1
SCPT_57356,SCPT,57356,0.5,93,0.5,1.1205,0.0552,0.0084,1547.944748,98.90491407,120.4059823,307.9076799,58.18723704,154.2470598,3.084964715,2,1
SCPT_57356,SCPT,57356,1,98,1,1.3613,0.0589,-0.0756,882.4256197,113.4676441,138.1345233,262.6497046,72.95024354,185.6376244,2.983696863,2,1
SCPT_57356,SCPT,57356,1.5,80,1.5,0.8422,0.0266,0.0053,538.322131,100.8453183,122.7682136,205.5494755,71.33393193,184.8389656,3.071070874,2,1
SCPT_57356,SCPT,57356,2,72,2,0.9151,0.0115,0.0097,312.3269478,100.3366234,122.1489329,169.663605,72.94466843,178.3716915,2.834271673,2,1
SCPT_57356,SCPT,57356,2.5,94,2.5,1.2971,0.0138,-0.0626,282.5071665,112.5040862,136.9614963,171.1397277,82.85587113,193.7576518,2.666523534,2,1
SCPT_57356,SCPT,57356,3,78,3,0.4874,0.0038,-0.0294,192.4903785,87.02427592,105.9425968,131.4388635,68.01975854,170.346672,2.996077148,2,1
SCPT_57356,SCPT,57356,3.5,134,3.5,10.2523,0.0482,0.0036,241.1034229,176.3549068,214.6929301,208.3872552,135.9314381,252.0491071,1.710341843,2,1
SCPT_57356,SCPT,57356,4,136,4,12.1567,0.0583,0.0169,244.5853274,185.8270408,226.2242236,216.3768668,146.8772225,267.5749676,1.652353296,2,1
SCPT_57356,SCPT,57356,4.5,155,4.5,12.3765,0.069,0.0158,258.3993991,193.0615869,235.0314971,223.8012083,154.3012578,281.8111208,1.68252137,2,1
SCPT_57356,SCPT,57356,5,147,5,11.4982,0.0836,0.033,284.0798169,199.630288,243.0281767,231.9405589,159.7369195,296.5750713,1.776550519,2,1
SCPT_57356,SCPT,57356,5.5,138,5.5,6.5326,0.0755,0.0425,298.0934734,187.6480389,228.4410909,221.2933703,149.9272728,298.563186,2.093913126,2,1
SCPT_57356,SCPT,57356,6,146.5,6,5.0809,0.0427,-0.0031,227.6158462,172.5196612,210.0239354,194.8078095,141.2943635,282.8860987,2.102797283,2,1
SCPT_57356,SCPT,57356,6.5,159,6.5,8.6898,0.0568,0.0526,229.6531859,191.367106,232.9686508,210.9017992,159.8218143,300.7743457,1.848203715,2,1
SCPT_57356,SCPT,57356,7,149.5,7,11.859,0.0794,0.0559,250.6767867,207.1619589,252.1971673,228.4160841,175.4296924,320.8441909,1.744225265,2,1
SCPT_57356,SCPT,57356,7.5,185.5,7.5,14.2071,0.0796,0.0631,238.9721275,211.5632723,257.555288,231.3526377,183.578333,327.0374547,1.635116284,2,1
SCPT_57356,SCPT,57356,8,166.5,8,12.7445,0.0803,0.0682,239.7244228,212.0544299,258.153219,229.532204,184.1343076,332.5323732,1.703380586,2,1
SCPT_57356,SCPT,57356,8.5,188.5,8.5,12.0746,0.0954,0.07,258.6012234,217.942175,265.3209087,235.369629,188.49007,345.1833909,1.782160501,2,1
SCPT_57356,SCPT,57356,9,183,9,9.1058,0.0738,0.078,231.000433,206.6816607,251.6124565,218.0952335,180.0063087,338.0098773,1.885791566,2,1
SCPT_57356,SCPT,57356,9.5,179,9.5,9.716,0.0828,0.0799,237.8321526,212.527455,258.7290757,223.320995,186.2171622,347.9967427,1.876590552,2,1
SCPT_57356,SCPT,57356,10,150,10,9.5611,0.0758,0.085,223.9668564,211.1241704,257.0207292,218.8592944,187.0783363,348.475709,1.863091235,2,1
SCPT_57356,SCPT,57356,10.5,170,10.5,6.1964,0.0383,0.0232,167.9190988,187.4161505,228.1587919,185.9053515,168.3379471,321.8090999,1.958942829,2,1
SCPT_57356,SCPT,57356,11,183,11,14.5763,0.1181,0.0687,260.5370456,235.4850532,286.6774561,247.3904365,211.7809743,379.3460633,1.726354891,2,1
SCPT_57356,SCPT,57356,11.5,214,11.5,17.1186,0.1386,0.0927,275.1591464,245.3010742,298.6273947,259.2686133,222.3707178,392.1689397,1.67393559,2,1
SCPT_57356,SCPT,57356,12,210.5,12,14.1043,0.1321,0.0998,267.6678249,241.412921,293.8939908,250.2871442,217.9574733,393.3826289,1.778737422,2,1
SCPT_57356,SCPT,57356,12.5,222.5,12.5,13.3245,0.1231,0.1099,255.0864443,238.9863465,290.9399001,244.714295,217.3701763,393.6714795,1.793217336,2,1
SCPT_57356,SCPT,57356,13,179,13,14.1435,0.1163,0.1168,243.8228487,239.2712379,291.2867244,243.8058397,220.6060325,394.8452406,1.740461694,2,1
SCPT_57356,SCPT,57356,13.5,177,13.5,10.3875,0.1026,0.1143,227.8087132,229.82939,279.7923008,227.5641972,211.034486,391.2961163,1.894194173,2,1
SCPT_57356,SCPT,57356,14,174.5,14,12.9455,0.1005,0.1265,221.6518224,234.7929652,285.8349142,233.8860603,219.6677549,394.4949207,1.753866053,2,1
SCPT_57356,SCPT,57356,14.5,220,14.5,18.0829,0.1352,0.0699,251.1840841,252.2593761,307.0983709,258.1304045,238.5589951,414.6833647,1.63306988,2,1
SCPT_57356,SCPT,57356,15,217.5,15,22.529,0.2315,0.1173,325.7054775,280.8898793,341.9528966,293.0614543,259.9104621,449.2755283,1.663015105,2,1
SCPT_57356,SCPT,57356,15.5,224,15.5,18.1829,0.1895,0.1272,289.4719403,268.7907369,327.2235058,272.6710844,250.128451,440.6810547,1.731307525,2,1
SCPT_57356,SCPT,57356,16,199.5,16,20.4036,0.1601,0.1327,263.0489164,264.1702826,321.5986049,269.4916406,253.0028644,434.9755185,1.608975423,2,1
SCPT_57356,SCPT,57356,16.5,184,16.5,10.8683,0.0757,0.176,181.5976135,227.1157435,276.4887312,214.7333713,219.0032655,395.8523738,1.784859028,2,1
SCPT_57356,SCPT,57356,17,172.5,17,1.5275,0.0285,0.0742,93.29864024,154.2863434,187.8268528,120.877066,153.5069497,346.2219717,2.729204328,2,1
SCPT_57356,SCPT,57356,17.5,192,17.5,14.4529,0.1442,0.0492,240.1743905,256.9070158,312.756367,248.3238368,244.6865158,437.8219516,1.789470293,2,1
SCPT_57356,SCPT,57356,18,186,18,1.4101,0.014,0.3193,63.89055052,142.9890055,174.0735719,103.5442308,145.3463713,320.0698698,2.620433807,2,1
SCPT_57356,SCPT,57356,18.5,187,18.5,1.4035,0.0164,0.5573,62.51693191,142.9026775,173.968477,101.734932,148.2935258,328.9828623,2.655811902,2,1
SCPT_57356,SCPT,57356,19,161,19,1.2329,0.0171,0.6481,55.91536172,138.6579251,168.8009522,94.32149463,147.1443572,332.6953853,2.741389104,2,1
SCPT_57356,SCPT,57356,19.5,189,19.5,1.3075,0.0157,0.6909,54.62386557,139.8281612,170.2255875,94.7349293,148.4139489,331.3348636,2.688461951,2,1
SCPT_57356,SCPT,57356,20,189,20,1.2547,0.0169,0.5983,54.33540806,140.5092268,171.0547109,93.72165014,149.4887477,336.5695415,2.728472067,2,1
SCPT_184148,SCPT,184148,0.51,136,0.51,1.183,0.046,0.009,1197.805777,98.85322733,120.3430594,284.2192208,58.08192949,151.4515126,3.003491429,8,2
SCPT_184148,SCPT,184148,1.01,147,1.01,0.588,0.023,0.023,576.2970479,87.56071606,106.5956543,199.1904989,59.9560358,163.6707505,3.252380236,8,2
SCPT_184148,SCPT,184148,1.51,136,1.51,0.835,0.031,0.028,566.1775911,101.6476683,123.7449875,208.8566711,72.29017689,188.8593207,3.113974824,8,2
SCPT_184148,SCPT,184148,2.01,128,2.01,0.835,0.027,0.042,466.1610398,104.1263025,126.7624552,195.0409229,77.38064971,199.4188131,3.079883982,8,2
SCPT_184148,SCPT,184148,2.51,126,2.51,0.75,0.019,0.061,359.1134514,101.7652381,123.8881159,174.8199006,78.7177167,201.3680796,3.06105927,8,2
SCPT_184148,SCPT,184148,3.01,137,3.01,0.775,0.016,0.105,301.5155948,103.1506943,125.5747583,164.877311,82.00884823,206.2307918,3.002610673,8,2
SCPT_184148,SCPT,184148,3.51,137,3.51,0.826,0.019,0.145,294.5106011,107.4869225,130.8536448,164.9218475,87.61831099,219.3542616,3.003317908,8,2
SCPT_184148,SCPT,184148,4.01,151,4.01,0.894,0.022,0.244,283.0466635,111.3836506,135.5974877,164.1090495,93.0905602,231.3716415,2.989858875,8,2
SCPT_184148,SCPT,184148,4.51,154,4.51,1.047,0.02,0.359,241.3559836,115.3310621,140.4030321,157.9003754,97.61953024,235.6936735,2.873327753,8,2
SCPT_184148,SCPT,184148,5.01,176,5.01,0.852,0.008,0.427,151.1156636,103.9640031,126.5648733,128.3199408,90.4299897,214.5387033,2.805669619,8,2
SCPT_184148,SCPT,184148,5.51,175,5.51,0.979,0.012,0.424,169.347634,111.7073141,135.9915128,137.0056509,97.972168,231.8977121,2.80328829,8,2
SCPT_184148,SCPT,184148,6.01,179,6.01,1.149,0.011,0.413,155.8251603,116.6778604,142.0426126,136.3087605,101.9686344,234.6618089,2.692421418,8,2
SCPT_184148,SCPT,184148,6.51,200,6.51,1.132,0.01,0.422,143.3545161,116.6355825,141.9911439,132.0019317,103.2160472,236.4798869,2.682855241,8,2
SCPT_184148,SCPT,184148,7.01,204,7.01,2.923,0.081,-0.016,349.5517527,171.8786424,209.2435647,212.2611232,143.6848695,318.4759191,2.604059867,8,2
SCPT_184148,SCPT,184148,7.51,178,7.51,3.704,0.106,-0.041,372.5307088,185.8226526,226.2188815,225.1175007,154.965397,336.1975832,2.534986508,8,2
SCPT_184148,SCPT,184148,8.01,149,8.01,1.157,0.021,-0.028,182.0326651,130.7003342,159.1134504,147.0349307,116.6519136,274.4959601,2.82473856,8,2
SCPT_184148,SCPT,184148,8.51,172,8.51,1.234,0.021,-0.02,173.4267232,133.3169208,162.2988601,145.9263986,119.7379519,278.86639,2.786263516,8,2
SCPT_184148,SCPT,184148,9.01,154,9.01,1.633,0.031,-0.007,195.5197651,146.045592,177.7946338,159.0994901,130.8230729,298.2347499,2.70910327,8,2
SCPT_184148,SCPT,184148,9.51,158,9.51,1.497,0.0313,0.003,189.1086664,144.6044426,176.0401909,155.2362717,131.2544771,302.5219084,2.763801821,8,2
SCPT_184148,SCPT,184148,10.01,200,10.01,1.403,0.027,0.016,170.0253736,141.912751,172.7633491,147.9080165,130.2920729,300.4935076,2.767489455,8,2
SCPT_184148,SCPT,184148,10.51,179,10.51,1.463,0.014,0.021,125.899306,137.0334584,166.8233406,133.623747,125.8192778,279.4117692,2.598849823,8,2
SCPT_184148,SCPT,184148,11.01,218,11.01,2.448,0.055,0.048,218.9886244,169.368976,206.1883186,176.7513009,153.7707188,339.0441858,2.607895578,8,2
SCPT_184148,SCPT,184148,11.51,176,11.51,1.556,0.036,0.185,170.6895703,149.4849943,181.9817321,150.1685906,140.8053809,323.4089306,2.774747613,8,2
