File Name,,depth_input,vs_input,Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SCPT_14538,csv,19,504.2,19,4.708,0.0922,-0.0337,172.000513414355,213.716205288854,260.176249916866,183.699850534896,205.244930956982,418.290909078424,2.34853607369449,2,1
SCPT_14538,csv,19.5,504.2,19.5,5.375,0.131,-0.0506,201.000867605199,227.690927440365,277.188955144792,198.191079530109,216.94790567375,441.152333899097,2.36820346048148,2,1
SCPT_14538,csv,20,504.2,20,5.097,0.1692,-0.0033,220.243085821711,232.907116881484,283.539098812241,202.304989128197,221.469894521715,458.824414658463,2.47758737548392,2,1
SCPT_217000,csv,0.51,136.3,0.51,1.6202,0.106,0.0051,1963.69415908816,113.276769526018,137.902154205588,354.028400929251,65.1329278811209,169.205930395544,3.04200198686948,7,2
SCPT_217000,csv,1.01,133.1,1.01,1.022,0.0554,0.0127,857.585307980042,105.777412461068,128.772502126518,249.117180212432,69.8379373991031,184.238024830731,3.14207701328736,7,2
SCPT_217000,csv,1.51,133.1,1.51,1.1558,0.0497,-0.0055,685.488699438388,113.346219941528,137.986702537512,234.962767498122,78.7818367683519,201.294813676766,3.03802213535172,7,2
SCPT_217000,csv,2.01,113.8,2.01,0.597,0.0059,-0.0058,262.100576975356,88.2500069653969,107.434791088309,150.968572629856,64.9871284737011,163.238024192438,2.95528375678918,7,2
SCPT_217000,csv,2.51,113.8,2.51,0.7387,0.0245,0.0732,403.531617563549,103.090402158422,125.501359149383,181.640791236528,80.220859142886,208.111204030665,3.13017534780251,7,2
SCPT_217000,csv,3.01,149.5,3.01,0.7584,0.015,0.3338,279.102127978116,99.6512709184695,121.314590683354,158.239242576378,81.3167929144401,204.474987386157,3.00124435953165,7,2
SCPT_217000,csv,3.51,149.5,3.51,0.8764,0.0282,0.1224,354.82349818209,112.295635857611,136.707730609266,178.007662703205,91.3130856075744,231.010030518509,3.06131524889851,7,2
SCPT_217000,csv,4.01,178.6,4.01,2.7694,0.0458,0.3313,326.80731462663,148.995126380459,181.385371245776,200.742037687816,116.425291058646,256.650105968368,2.48604985979621,7,2
SCPT_217000,csv,4.51,178.6,4.51,1.7344,0.051,0.1865,368.882963670239,140.098201887313,170.554332732381,199.21413648926,113.460507136588,267.190029527035,2.79775984959281,7,2
SCPT_217000,csv,5.01,175.9,5.01,2.7672,0.0413,0.0999,281.949795135531,152.719919107945,185.919901522716,192.214330314085,122.786438949397,267.894197374674,2.46081353142673,7,2
SCPT_217000,csv,5.51,175.9,5.51,2.9052,0.0638,0.0206,335.837156532181,162.687887609875,198.054819698979,207.596877411506,131.630167195738,290.486063173079,2.54284809146532,7,2
SCPT_217000,csv,6.01,163.7,6.01,2.3601,0.0512,0.0013,296.086088195781,155.296172422254,189.056209905353,193.446317236317,128.503900858665,288.124226449038,2.6114926192852,7,2
SCPT_217000,csv,6.51,163.7,6.51,1.3054,0.0262,0.13,217.161148181921,131.392662350986,159.9562846012,158.822401442445,114.124641058692,268.306637189615,2.80369489344291,7,2
SCPT_217000,csv,7.01,180.6,7.01,1.4471,0.0544,0.3704,284.746548909515,141.729484158438,172.540241584186,177.525623957091,125.63016522557,300.844419611622,2.92509525763094,7,2
SCPT_217000,csv,7.51,180.6,7.51,2.2893,0.0715,0.0534,310.948127083831,163.356713849707,198.869042947469,197.31920723284,139.942721973495,318.286519325449,2.71904748961974,7,2
SCPT_217000,csv,8.01,214.5,8.01,7.1574,0.0177,-0.0503,143.24947021905,171.232771744344,208.45728734094,174.658795127588,149.518249963474,272.107489660931,1.7277302348223,7,2
SCPT_217000,csv,8.51,214.5,8.51,9.4636,0.0256,0.0024,155.074502812061,182.587997399364,222.28104031227,187.685068078646,163.220339147118,290.486495239577,1.63009539218309,7,2
SCPT_217000,csv,9.01,231.5,9.01,10.064,0.0264,0.0496,153.761590289049,185.193155444758,225.452537063183,189.554016130961,167.734891183572,296.028919957103,1.60027185608514,7,2
SCPT_217000,csv,9.51,231.5,9.51,8.5466,0.0161,0.0579,132.334212760911,176.312703733834,214.641552371624,176.221933037597,159.62348961813,281.07489757637,1.61590122969027,7,2
SCPT_217000,csv,10.01,235.3,10.01,7.2834,0.0152,0.0534,128.75020895329,174.059412977789,211.898415799047,171.214918325552,157.473555636886,282.286764669258,1.69577706913282,7,2
SCPT_217000,csv,10.51,235.3,10.51,14.741,0.2601,0.0128,423.367901104481,264.245722923389,321.690445298039,291.698189438925,223.639188420889,415.566554706079,1.96081283973121,7,2
SCPT_217000,csv,11.01,287.9,11.01,5.8312,0.0919,-0.0357,256.691914856848,206.179686170599,251.001357077251,213.841749559959,181.827274151382,364.778784886612,2.2167341934975,7,2
SCPT_217000,csv,11.51,287.9,11.51,3.7965,0.1536,0.2492,330.716431813931,203.292982168206,247.487108726512,219.401924041835,180.591973548143,393.12449736765,2.62914219004532,7,2
SCPT_217000,csv,12.01,279.9,12.01,3.4542,0.115,0.9627,262.859195317971,191.612275375953,233.267117848986,198.158499477422,175.991112617846,382.435876484294,2.60135853688633,7,2
SCPT_217000,csv,12.51,279.9,12.51,5.084,0.2479,0.8146,391.200271799164,226.32131238699,275.52159768851,243.303825297501,200.57366250483,428.201046401061,2.59840446694719,7,2
SCPT_217000,csv,13.01,267.6,13.01,4.9137,0.1461,1.5174,275.854446604016,210.508273117718,256.270941186787,213.225085277073,193.11487315901,403.638760094358,2.45569832772577,7,2
SCPT_217000,csv,13.51,267.6,13.51,3.4296,0.1267,0.475,258.952735690852,198.386179980536,241.513610411088,198.270765623913,183.124110772955,398.967317137955,2.63411419089854,7,2
SCPT_217000,csv,14.01,261.7,14.01,3.3322,0.0836,0.6769,201.963132698137,189.094592409478,230.202112498494,180.63437271351,177.96885990449,381.385018836551,2.53269743637912,7,2
SCPT_217000,csv,14.51,261.7,14.51,3.3636,0.1761,0.7263,284.264306826319,204.934493272347,249.485470070683,203.75518323802,191.434062474167,423.944181586592,2.74509670092362,7,2
SCPT_217000,csv,15.01,278.8,15.01,2.8874,0.1105,0.5632,217.287377244274,191.15835383383,232.714517710749,181.064341163728,181.871113448124,402.002652012156,2.69969435963948,7,2
SCPT_217000,csv,15.51,278.8,15.51,3.5197,0.2082,0.2357,303.390036167278,214.630475169522,261.289274119418,211.053935543311,199.039199485123,440.78943467859,2.76907840787445,7,2
SCPT_217000,csv,16.01,311,16.01,3.1236,0.0925,1.3608,179.546215374208,188.248213674527,229.171738386381,170.32738419878,184.526505261408,399.511824398951,2.60059843089441,7,2
SCPT_217000,csv,16.51,311,16.51,4.4183,0.2075,0.9756,281.384250597405,222.830818982767,271.272301370326,212.563242969476,209.209191291623,448.370474798662,2.62839503354676,7,2
SCPT_217000,csv,17.01,339.6,17.01,5.6305,0.3002,0.7501,343.996757397471,245.243964430085,298.557869740973,237.94566239359,225.246199458446,474.83790883676,2.59745974198101,7,2
SCPT_217000,csv,17.51,339.6,17.51,6.4766,0.3075,0.8528,342.843728240138,253.021701944509,308.026419758533,243.410304949463,232.154173477681,480.324770966276,2.5194908924454,7,2
SCPT_217000,csv,18.01,319.8,18.01,5.3648,0.1528,1.7651,221.768158826655,223.114540277767,271.617701207716,201.967014172509,214.876332452057,441.102436795091,2.41523041750276,7,2
SCPT_217000,csv,18.51,319.8,18.51,5.476,0.3212,1.6154,318.542009095625,245.188092325491,298.489851526685,229.422865533342,230.971243361615,489.281762957131,2.6365894363992,7,2
SCPT_217000,csv,19.01,297.5,19.01,6.0235,0.2288,1.0488,270.886875113574,242.99495624255,295.819946730061,221.830138361062,229.354858770579,471.674497627176,2.46884516022718,7,2
SCPT_217000,csv,19.51,297.5,19.51,3.3479,0.2029,1.2637,221.834150905936,212.58980718495,258.804982659939,185.240300458995,210.174968280685,465.39833691055,2.79176551511766,7,2
SCPT_217000,csv,20,297.5,20,2.7615,0.0843,1.3601,139.750440659135,188.619890590088,229.624214631411,152.871571970667,192.529459315021,419.777020638827,2.65373248321377,7,2
SCPT_57342,csv,0.1,75,0.1,3.6121,0.0468,-0.0008,2154.88496877722,99.6690013509879,121.336175557724,327.808867086242,43.4275805997951,101.348923143458,2.33070416192376,2,1
SCPT_57342,csv,0.5,82,0.5,8.0266,0.0545,-0.0007,436.290743009715,137.516497519053,167.411388284064,224.103817557386,77.1800307545968,156.251518195147,1.88603048103659,2,1
SCPT_57342,csv,1,91,1,4.2091,0.0458,-0.0095,422.959694950726,135.489723036073,164.94401065261,221.614194266981,84.0529400049175,181.172078978193,2.23299182823083,2,1
SCPT_57342,csv,1.5,97,1.5,1.5659,0.1007,-0.0321,943.37446994689,128.228687543411,156.104489183283,275.439588647142,87.1101293360365,220.772984623978,3.04804190706322,2,1
SCPT_57342,csv,2,103,2,3.4396,0.0102,-0.0578,190.814613443807,126.454033756686,153.944041095096,163.902120749745,87.3926924267482,177.34074369999,2.05362684095578,2,1
SCPT_57342,csv,2.5,105,2.5,3.1918,0.0131,-0.0518,202.838315593236,130.779937715068,159.210358957474,167.931535042227,93.9203710127521,193.737508352613,2.13525112164755,2,1
SCPT_57342,csv,3,92,3,2.3903,0.0099,-0.0408,187.149465219961,125.320389798629,152.563952798331,158.586220633963,92.5960370922269,195.211121269184,2.25287512467948,2,1
SCPT_57342,csv,3.5,103,3.5,2.3816,0.0096,-0.0432,176.592895189924,127.417157146488,155.116539134854,156.0633794596,96.3532486652314,202.158990489907,2.24999717123705,2,1
SCPT_57342,csv,4,110,4,4.6118,0.0394,-0.0502,262.046514673173,160.716936412245,195.655400849689,197.855408400745,123.655669729451,252.469013739488,2.14204243214907,2,1
SCPT_57342,csv,4.5,114,4.5,2.2202,0.0213,-0.0405,224.072107414394,137.678462268774,167.608562761986,171.193640573115,109.281556256746,238.822462129438,2.44018123969452,2,1
SCPT_57342,csv,5,138,5,5.6705,0.0293,-0.0562,202.763517631462,164.832130398286,200.665202224001,186.653947071719,132.252220277118,257.435689608604,1.9536899052785,2,1
SCPT_57342,csv,5.5,148,5.5,9.1254,0.0575,0.0057,242.012173127037,188.679409567028,229.696672516382,213.381004532662,153.803903146042,288.891124781918,1.82168826689794,2,1
SCPT_57342,csv,6,132,6,7.7489,0.0416,-0.056,209.621331467863,180.922025735362,220.252900895223,199.405130566027,149.823240174424,282.809849804427,1.84418633608,2,1
SCPT_57342,csv,6.5,159,6.5,11.0034,0.074,0.0313,251.635967651387,202.154564114571,246.101208487303,224.820863942549,169.018344133239,311.841748785308,1.77150240820842,2,1
SCPT_57342,csv,7,150,7,3.8836,0.0412,-0.0174,220.658978588506,168.657313147751,205.32194644074,187.258995425919,141.46249513895,292.190796880333,2.25587112121461,2,1
SCPT_57342,csv,7.5,172,7.5,9.07,0.0622,-0.0433,229.36334802594,197.941057355489,240.971721997986,214.109932821612,168.602847668692,315.667084385639,1.8446827515523,2,1
SCPT_57342,csv,8,144,8,7.3286,0.0456,-0.0554,200.551591993721,188.326215444825,229.266697063265,198.945303610492,162.231038385013,307.686263060897,1.89843082858627,2,1
SCPT_57342,csv,8.5,160,8.5,9.9378,0.0641,0.0702,220.148117978494,203.306885565941,247.504034602015,215.577272424631,177.327175716527,327.321275846878,1.7969095161251,2,1
SCPT_57342,csv,9,151,9,11.2235,0.0913,0.0703,252.714569421613,216.803027554017,263.934120500543,231.583483295933,188.814260478357,348.028861549527,1.81485804000874,2,1
SCPT_57342,csv,9.5,202.5,9.5,15.3582,0.1215,0.0546,276.853404897266,233.099904704471,283.77379703153,251.339261554081,205.342016355005,367.026702640286,1.70241999439098,2,1
SCPT_57342,csv,10,212,10,17.351,0.1283,0.0591,276.452954442968,238.356544456071,290.173184555216,256.84012565598,212.942998363676,374.800552235175,1.64324984316175,2,1
SCPT_57342,csv,10.5,215.5,10.5,16.6103,0.1288,0.0729,274.026316982435,239.33008461627,291.358363880677,255.562589920523,214.56842896259,379.525100194085,1.67111695674259,2,1
SCPT_57342,csv,11,137,11,3.6245,0.108,0.0714,272.370678363032,193.990775546497,236.162683273996,203.852199373195,172.040576100879,371.121084771953,2.55366480680659,2,1
SCPT_57342,csv,11.5,159.5,11.5,0.868,0.0327,0.1837,130.037701898385,130.475746452793,158.840039159922,122.618105724262,128.394413125381,317.945412293211,3.10388612183627,2,1
SCPT_57342,csv,12,172.5,12,12.822,0.0882,0.0411,223.609579767282,226.073755785363,275.220224434354,230.99899112548,207.897723228235,372.994475512263,1.72438331768654,2,1
SCPT_57342,csv,12.5,214,12.5,11.415,0.0865,-0.0187,219.80953076911,224.633273851076,273.466594253484,226.373177006542,206.446571771,375.591196658726,1.79003154201244,2,1
SCPT_57342,csv,13,209,13,12.2136,0.0761,0.0334,203.719927101341,222.923819663359,271.385519590176,223.323849358194,208.523253871788,373.258814391561,1.71534682754042,2,1
SCPT_57342,csv,13.5,239,13.5,12.9237,0.0972,0.117,223.979534539733,232.608747119568,283.175866058605,233.490433761408,216.803665051783,389.184088453652,1.74575432349903,2,1
SCPT_57342,csv,14,232,14,12.9383,0.1186,0.099,242.729873771399,240.47799635645,292.755821651331,240.829649204334,222.690025678128,403.077957687316,1.80058657141373,2,1
SCPT_57342,csv,14.5,247.5,14.5,16.8266,0.1633,0.1234,278.952848313668,258.804034641537,315.065781302741,264.016171673942,239.827763988549,424.762762994729,1.73331169734351,2,1
SCPT_57342,csv,15,237.5,15,20.5474,0.1988,0.128,303.733263966227,272.048027506658,331.188903051584,281.339359901638,253.265913299438,440.168920149373,1.67117518235869,2,1
SCPT_57342,csv,15.5,306.5,15.5,23.5029,0.2404,0.1281,331.328752723536,284.614916101678,346.487723949869,296.933104476242,264.721420599628,455.387865532685,1.64923439892248,2,1
SCPT_57342,csv,16,301,16,25.638,0.2627,0.1258,343.26348238986,291.751766686155,355.176063791841,305.591672118134,272.431725346805,464.683940118685,1.62489506738902,2,1
SCPT_57342,csv,16.5,264,16.5,24.0137,0.245,0.1114,326.487405595973,288.169323199383,350.814828242727,298.039102632337,270.623341484268,463.863479601152,1.64219984029418,2,1
SCPT_57342,csv,17,271,17,24.6655,0.2352,0.1296,315.879017014459,287.483210067653,349.97956008236,296.715101791111,273.006425966656,464.998604154487,1.61255210891449,2,1
SCPT_57342,csv,17.5,245,17.5,23.976,0.1668,0.0978,262.624624097152,270.726889473509,329.580561098184,278.126760888853,266.386689977881,447.862000380397,1.52227513359747,2,1
SCPT_57342,csv,18,235,18,18.7865,0.1598,0.079,252.299649147944,266.867253657497,324.881874017823,264.117065570681,258.293964375713,447.749530815618,1.65911597680435,2,1
SCPT_57342,csv,18.5,266.5,18.5,28.9598,0.2739,0.1383,332.971085964064,301.045885717388,366.490643482038,312.204924485702,289.674497703682,485.130359898028,1.56409891107741,2,1
SCPT_57342,csv,19,290,19,26.2059,0.2332,0.1411,301.702377931395,291.785196944365,355.216761497488,297.675356355473,283.845661693078,477.953097630466,1.5726397863633,2,1
SCPT_57342,csv,19.5,275,19.5,23.7051,0.2519,0.1602,308.41895548953,295.409716384629,359.629219946505,295.37241725757,283.613305042522,485.59253656032,1.65917163031374,2,1
SCPT_57342,csv,20,275,20,28.7434,0.3002,0.1617,338.064641772579,309.270226554556,376.502884501199,315.229856219632,297.960531894411,500.699221291437,1.59933120089775,2,1
SCPT_57360,csv,0.1,71,0.1,3.0503,0.0853,-0.0026,4653.26167656617,102.736843484785,125.070939894521,452.104973508972,44.5483805046045,109.43777742492,2.59237586727219,2,1
SCPT_57360,csv,0.5,71,0.5,0.5578,0.0163,0.0062,955.096275761841,77.6794406573321,94.5662755828391,234.109700668904,47.5593555175225,130.950601025486,3.20299616891202,2,1
SCPT_57360,csv,1,83,1,3.5024,0.1902,-0.0498,1260.87389290814,152.196864786205,185.283139739728,333.880657398545,92.1257343515099,217.713534541786,2.74399077175408,2,1
SCPT_57360,csv,1.5,81,1.5,2.974,0.0677,-0.0582,569.279748724812,140.110251351222,170.569001644966,243.523396297698,92.4423870615123,210.663887407555,2.54447590411974,2,1
SCPT_57360,csv,2,99,2,4.8546,0.0312,-0.0831,274.077482625693,145.231543461338,176.803618126846,196.014951176031,100.768568740197,205.607038212172,2.05885765833837,2,1
SCPT_57360,csv,2.5,131.5,2.5,5.1631,0.0363,-0.0302,273.883551399194,152.633704838035,185.814945020217,199.465147767482,109.540952401602,221.973932877864,2.05568578214952,2,1
SCPT_57360,csv,3,126.5,3,1.7067,0.0103,-0.022,203.561254684709,118.451252719288,144.201525049568,157.438561812624,88.5021164547073,195.730378196086,2.451387562978,2,1
SCPT_57360,csv,3.5,160,3.5,7.1351,0.0507,0.0069,269.557493333757,171.39202877816,208.651165469064,209.7576296862,129.560915817033,253.031835459487,1.93952025851742,2,1
SCPT_57360,csv,4,167.5,4,13.3158,0.0774,0.0154,272.017023079335,194.220180655283,236.441959058605,229.384114171512,152.357867823485,277.803412246949,1.66724894273947,2,1
SCPT_57360,csv,4.5,175.5,4.5,12.3775,0.0812,0.0219,277.191305986183,197.401436683698,240.314792484502,231.220489817123,156.402321444344,287.839431943972,1.72405032847084,2,1
SCPT_57360,csv,5,150.5,5,13.2264,0.0731,0.0292,251.581346056156,197.983124963959,241.022934738732,226.829872834998,161.18485188665,291.747466747482,1.65679483813984,2,1
SCPT_57360,csv,5.5,162.5,5.5,10.7346,0.0846,0.037,277.970096292958,201.122985080343,244.845373141287,230.988281855977,162.571179075476,304.128751050762,1.82156478392682,2,1
SCPT_57360,csv,6,155.5,6,4.9772,0.0577,0.0284,257.908018577886,177.434815474549,216.007601447277,204.229421919476,144.439945677652,294.132197178229,2.18922992614486,2,1
SCPT_57360,csv,6.5,156.5,6.5,0.9489,0.0253,0.0517,200.238872211281,123.152845035414,149.925202651808,147.529728594508,108.639181201022,266.356888955973,2.98712854712429,2,1
SCPT_57360,csv,7,132.5,7,2.313,0.0819,0.038,322.979600641843,164.392895595235,200.1304815942,200.834796162686,138.994921661641,318.266821169893,2.75031640598406,2,1
SCPT_57360,csv,7.5,143,7.5,1.538,0.0274,0.1228,185.019776225303,138.802256654718,168.976660275309,154.329854956066,121.9943909732,280.053693720994,2.71579160345418,2,1
SCPT_57360,csv,8,157.5,8,2.4245,0.0728,0.0627,278.768685249589,166.680498442749,202.915389408564,192.102089472788,143.820018079893,324.313334565198,2.68892879599997,2,1
SCPT_57360,csv,8.5,163.5,8.5,6.7745,0.0536,-0.0122,209.551789522088,191.427968773892,233.042744594303,201.310772884389,165.334423536613,318.891290404039,1.98426067514711,2,1
SCPT_57360,csv,9,169,9,3.0095,0.0584,0.0092,229.206005729778,172.550790310446,210.061831682281,185.436040922431,150.526406193414,325.205317780721,2.49798177821362,2,1
SCPT_57360,csv,9.5,171.5,9.5,9.2308,0.0562,-0.033,199.878953589492,201.629310323036,245.461769088913,208.3544881511,178.997746989194,330.774727019368,1.8092315525803,2,1
SCPT_57360,csv,10,171,10,13.7042,0.1332,0.0519,287.210772729512,235.809770827467,287.072764485612,252.115994405301,206.470783000708,375.974180970156,1.79880485536224,2,1
SCPT_57360,csv,10.5,172,10.5,13.2328,0.1194,0.0741,267.357613649241,232.752332439342,283.35066557833,245.451357350601,206.356265206521,375.172876854952,1.78871369702491,2,1
SCPT_57360,csv,11,167,11,8.0856,0.0919,0.0863,238.648975880019,214.918962102668,261.640475603248,219.870931089239,190.542009605639,365.578117278652,2.01690522310187,2,1
SCPT_57360,csv,11.5,187,11.5,11.6588,0.0871,0.0366,223.84707709638,222.841310249288,271.28507334696,227.773217276273,202.447064677709,368.139067302614,1.77899575849286,2,1
SCPT_57360,csv,12,182,12,11.2414,0.0909,0.088,225.066964687683,224.546246895375,273.36064839437,227.628254136495,204.507457529904,374.095071334472,1.81269856662666,2,1
SCPT_57360,csv,12.5,204,12.5,9.4483,0.0811,0.1042,211.338232933017,218.63834195104,266.168416288223,217.397865215754,199.828977726391,371.93608633929,1.88809840851486,2,1
SCPT_57360,csv,13,194,13,15.115,0.116,0.1147,242.852789121287,240.309643715277,292.550870609902,245.999562026707,222.678794675284,394.906773117414,1.69904751646581,2,1
SCPT_57360,csv,13.5,205,13.5,8.4596,0.0939,0.1122,218.908214190816,222.169378639685,270.467069648312,217.327519352139,203.385613642903,386.22743025574,1.99519260560592,2,1
SCPT_57360,csv,14,177,14,9.1955,0.0942,0.0795,215.708432007347,225.443605312623,274.453084728411,219.547963824597,207.990017795631,390.199962552696,1.94509262481584,2,1
SCPT_57360,csv,14.5,180,14.5,9.3006,0.0969,0.1299,214.883871130823,227.439068904594,276.882344753419,220.035211604777,210.866981035312,395.161779188273,1.9459316202961,2,1
SCPT_57360,csv,15,177,15,8.1258,0.0927,0.0887,206.96104846605,223.71364893808,272.34705088114,212.932191926617,207.99817935143,395.880599023452,2.01625699985547,2,1
SCPT_57360,csv,15.5,228,15.5,9.5571,0.0816,0.1371,193.089021107958,224.925240487518,273.822031897849,213.785743505967,212.601968331609,393.086210545869,1.88275525876301,2,1
SCPT_57360,csv,16,205,16,12.8719,0.1228,0.1425,230.924262785997,245.550142986379,298.930608852984,238.994289199514,231.608868703566,418.802489273011,1.81369953435267,2,1
SCPT_57360,csv,16.5,213,16.5,16.2692,0.1679,0.1424,266.312488755834,263.45034827889,320.722163122127,261.16857459308,247.967235239267,440.35597518795,1.76242347018818,2,1
SCPT_57360,csv,17,195,17,7.8207,0.1776,0.1291,262.24849013133,245.182819119929,298.483431972087,230.490558651876,226.054813545625,444.529856304248,2.22947356818453,2,1
SCPT_57360,csv,17.5,199,17.5,3.1176,0.0898,0.2191,169.906025715776,195.573287725856,238.089219840172,169.396335419585,188.63161065918,407.032021100487,2.59342594022207,2,1
SCPT_57360,csv,18,182,18,2.8656,0.079,0.0658,156.572170716382,191.609982505841,233.264326528849,162.496518947617,185.834211752257,402.919806095205,2.60926571906114,2,1
SCPT_57360,csv,18.5,191,18.5,3.4183,0.051,0.1968,130.293712328923,189.437758457232,230.619879860978,157.554460910026,185.220287219611,383.785463308604,2.38566510202578,2,1
SCPT_57360,csv,19,240,19,10.5884,0.0593,-0.035,156.415487341078,223.79502727284,272.44612015824,204.847781634599,222.356808773629,397.34272978298,1.73953262335029,2,1
SCPT_57360,csv,19.5,237,19.5,24.9244,0.1198,-0.042,218.993762687656,258.580161961644,314.793240648958,265.496759838567,268.579783529024,441.034863297394,1.4019399611648,2,1
SCPT_57360,csv,20,237,20,26.0479,0.113,-0.0626,212.459572942929,256.549193509066,312.320757315385,265.379167731524,270.882496742849,440.653536627674,1.35881134710066,2,1
SCPT_156296,csv,0.1,151.3,0.1,0.5065,0.0031,-0.0007,2154.68773316376,56.7518633270796,69.0892249199231,293.548788373,26.1252397330493,70.1860277124942,2.94298510141549,7,2
SCPT_156296,csv,0.5,151.3,0.5,0.1368,0.0004,-0.0016,395.961803973321,47.2130521548711,57.4767591450605,138.566314478076,28.5560978553157,80.0339040914343,3.40375411762191,7,2
SCPT_156296,csv,1,151.3,1,0.0936,0.0005,-0.0018,226.75482250569,46.9319888731639,57.1345951499387,107.383325409107,33.3961232821741,97.906899418021,3.62480273934703,7,2
SCPT_156296,csv,1.5,151.3,1.5,0.125,0.0004,-0.0019,208.180722331385,52.8729520378552,64.3670720460846,108.494202250569,38.2557934709132,105.607746827374,3.45015630825658,7,2
SCPT_156296,csv,2,151.3,2,0.5497,0.0011,-0.0015,244.772865953618,80.6704442184246,98.2074973093865,141.211715324018,55.7850543831502,130.971959107697,2.77919641681814,7,2
SCPT_156296,csv,2.5,151.3,2.5,7.7181,0.0291,-0.0013,253.086285077538,156.138955054626,190.082206153457,191.929609392922,113.959296951165,216.327754923009,1.77158080715565,7,2
SCPT_156296,csv,3,210.9,3,10.1011,0.0457,0.0025,267.176228818375,171.720158194073,209.050627366697,206.287671403398,129.377771124773,240.709298395096,1.70723714522934,7,2
SCPT_156296,csv,3.5,198.7,3.5,9.4326,0.0419,0.0069,251.037656335732,172.320206598779,209.781121076774,203.228000017662,132.757610651255,247.348377606245,1.72882236568041,7,2
SCPT_156296,csv,4,173.5,4,13.0541,0.0763,0.0121,295.167843783841,193.590003335123,235.674786668846,228.248215051503,151.742626139028,277.246230736855,1.6756286583141,7,2
SCPT_156296,csv,4.5,198.1,4.5,10.9072,0.0552,0.0136,253.594316451388,185.857288491396,226.261046859091,213.823621572379,148.738212223429,273.497700815243,1.70459337944406,7,2
SCPT_156296,csv,5,245.6,5,9.6724,0.0385,0.0182,213.687354358816,178.724849935429,217.578078182262,199.745662747047,146.097120579214,267.794722977212,1.69585317825502,7,2
SCPT_156296,csv,5.5,180.6,5.5,1.057,0.0392,0.0418,349.18610598236,127.696883770525,155.457075894553,182.649528163674,109.231574163233,270.505973207495,3.03048270997923,7,2
SCPT_156296,csv,6,234.1,6,9.4522,0.0293,0.0091,182.948975742101,177.196572653158,215.717566708192,191.092303892907,149.751306836937,270.609946786343,1.65512204597087,7,2
SCPT_156296,csv,6.5,240.9,6.5,11.1903,0.0277,0.0208,170.466318662106,179.963777727667,219.086338103246,191.625332119606,156.158908968542,274.479954728602,1.54798012673816,7,2
SCPT_156296,csv,7,247.7,7,11.6425,0.0245,0.0389,160.139455268166,179.828737014295,218.921940713055,189.567577098705,158.696198173746,275.327691061974,1.50534557488995,7,2
SCPT_156296,csv,7.5,251.9,7.5,8.1153,0.0151,0.0367,142.233966965842,169.635639168459,206.512952031168,174.26405017644,147.529815826998,262.389294656136,1.63571061772285,7,2
SCPT_156296,csv,8,232.5,8,8.3228,0.0223,0.0444,156.451570015961,176.938579082696,215.403487578934,182.23821789745,155.705855509068,280.62809511167,1.6797662446926,7,2
SCPT_156296,csv,8.5,207.4,8.5,8.7444,0.0271,0.061,163.473380533982,182.346146775589,221.986613465935,187.491832321477,162.084638877654,292.386659516463,1.68566617455366,7,2
SCPT_156296,csv,9,184,9,7.7417,0.0224,0.0578,152.312917243561,178.423644780828,217.211393646226,180.598079552016,159.279637569306,289.129723962056,1.72174342009523,7,2
SCPT_156296,csv,9.5,152.8,9.5,1.0434,0.0579,0.3397,236.74117284657,137.226747570594,167.058649216376,156.847581064374,131.094425880574,326.744718963483,3.14138248256981,7,2
SCPT_156296,csv,10,174.3,10,2.4018,0.0263,0.2607,165.285954330104,155.19657720218,188.93496355048,158.247488841265,140.433737778447,300.586848667525,2.43967052709689,7,2
SCPT_156296,csv,10.5,269.1,10.5,11.1313,0.1162,0.0328,285.653616020183,228.291712733042,277.920345935877,241.921721897779,200.827491959066,373.372118785843,1.88692893385835,7,2
SCPT_156296,csv,11,225,11,14.4226,0.0371,0.0581,163.827105243211,200.60127977296,244.210253636647,206.432285635695,192.081392926405,326.30793534434,1.45462130525223,7,2
SCPT_156296,csv,11.5,212.1,11.5,9.1927,0.0381,0.0533,167.726178660909,197.072584283972,239.914450432661,195.927822583503,182.660398245463,330.039586787359,1.7236849028875,7,2
SCPT_156296,csv,12,195.5,12,9.3328,0.0747,0.035,220.208530862448,215.126748678837,261.893433174236,217.215016389007,195.883358456681,364.168500080218,1.87397610169284,7,2
SCPT_156296,csv,12.5,170.3,12.5,6.5031,0.0406,0.0789,168.700385911802,193.648438269902,235.745924850315,187.797834336156,178.795181176143,339.002939711219,1.94327003702993,7,2
SCPT_156296,csv,13,243.7,13,2.1698,0.024,0.4137,128.365396036181,155.288750897322,189.047175005435,143.166657103113,147.73930290633,317.178974616826,2.47978505609042,7,2
SCPT_156296,csv,13.5,204.4,13.5,14.9298,0.06,0.0671,186.67755332899,219.16891608693,266.814332627567,221.801959727047,212.667408529701,365.916388503501,1.53577744339677,7,2
SCPT_156296,csv,14,260.7,14,8.8545,0.0253,0.0815,135.864426367396,192.849343577429,234.773113920348,183.862143012564,185.477845397604,328.809858393181,1.66611719740838,7,2
